review_date,review_title,review_comment,review_rating,review_helpful,review_total_votes,reviews_if_spoiler,review_link
13 July 2007,"When you haven't got anywhere, all you've got is nowhere",Cast Away was Tom Hanks second film with director Robert Zemeckis The last time they collaborated was on the 1994 multi Oscar winner Forrest Gump I must admit I was never exactly a huge fan of Forrest Gump despite being a great admirer of Zemeckis work It was a film that painted a rather naive portrait of America and its relationship with the common man And the special effects however impressive they might have been were only a nifty selling point to wow the Academy award winning crowd One of the most commercially calculated and overrated films ever made Happily Zemeckis seems to have learnt from his mistakes with Forrest Gump Because Cast Away is a much more accomplished piece of storytelling A fascinating portrayal of a man cut off from civilisation and when he finally returns to it he s just as shipwrecked This is the type of film Tom Hanks should be winning Oscars for Because the film rests entirely on his shoulders And best of all there s none of the false optimism that plagued Forrest Gump Hanks plays FedEx Express worker Chuck Noland He is a man who lives and dies by the clock Always on the go One minute he s sorting out packaging schedules in Russia The next he s delivering much needed vaccines in Malaysia Its a hectic lifestyle and one that doesn t leave a lot of time for a social life Nonetheless Chuck is in a happy relationship with girlfriend Kelly Helen Hunt even though she gets exasperated when they can t even finish a dinner date because his damn beeper goes off And that s exactly what happens on Christmas Eve After he s just proposed to Kelly he s called away for a job At the airport he tells her I ll be right back Famous last words The plane he is on is caught in a storm and dive bombs into the ocean Chuck survives in an inflatable life raft just barely and is washed ashore on an island Now all alone Chuck must gather every resource at his disposal to survive To make it through to the next day Cast Away is an outstanding film One of the great survivalist tales you ll ever see Robert Zemeckis direction has never been so astute and intelligent In fact for my money Cast Away may be the best film yet to emerge from Zemeckis mostly excellent body of work Before we even get to the island there are the scenes of the plane crash and Chuck s valiant voyage in his rubber dinghy The crash is a tour de force of action and effects work Zemeckis shoots it in a series of frenzied camera angles and jolting close ups Its a startling scene so affecting for its suddenness And the scene where Chuck nearly gets shredded by an out of control engine turbine stays in the memory and doesn t easily fade Only for Zemeckis to outdo himself by staging the equally striking scenes of Chuck in his boat caught in the ravages of a fierce thunderstorm And its a brutal scene of frightening imagery A scene of almost complete darkness illuminated only by flashes of lightning highlighting the tiny speck of Chuck and his boat on the vast ocean But its when we get to the island that Cast Away really opens up Zemeckis direction is clipped and concise He never shows us more than what we need and want to see The film goes through the motions of Chuck s trials and tribulations But there s an almost terrifying immediacy to these scenes Some of them are only about ten seconds in length Little interconnected vignettes Chuck writing HELP in the sand Shouting for help to no one in particular Spending his first night on the island surrounded by the sounds of crashing waves and bird calls Exploring the summit of the island Gathering washed up FedEx packages for supplies Cracking open a coconut something that takes a very very very long time Fishing Sheltering in caves Cutting himself Bleeding And the monumental feeling of ecstasy Chuck feels when he makes a fire for the first time Tom Hanks really turns in one of his finest performances here Certainly his best since Big another film he should have won an Oscar for What makes his performance all the more impressive is its almost in complete silence Which makes his isolation seem even more potent and poignant And a little eerie too Zemeckis also comes up with an unusual method to draw upon Chuck s slowly unravelling mental state A volleyball that washed ashore too A volleyball Chuck names Wilson It becomes like a character in the story Its Chuck s only companion and as he feels affection for this inanimate object you ll find you will too Zemeckis constantly keeps coming up with grander and grander developments None more shocking than when the film flashes forward four years and Chuck is much more lean and hardened by his experiences Tom Hanks deserves some commendation for losing so much weight for the role And his method of escape is clever Building a makeshift raft from timbers and using a portable toilet cover washed ashore as a sail Chuck overcomes crashing waves and turbulent storms in his fragile craft to get home The scene where he loses Wilson is a moment of surprising poignancy Watching him float further and further away Ultimately Chuck is saved But the story doesn t end there Once Chuck is home safe and sound he finds the world has moved on without him Kelly has remarried and Chuck is unsure of his place anymore The ending is bravely not a happy one There is something very bittersweet to Chuck s sudden salvation crashing into harsh reality If you haven t seen Cast Away you re missing out on a modern classic An expertly crafted tale of survival that s enthralling from beginning to end,10.0,25.0,33.0,True,https://www.imdb.com/review/rw1692591/?ref_=tt_urv
27 September 2001,Applauding the guts,From time to time a group of people with a lot of guts come forward and challenge something that every average thinking producer would get nightmares to even think about making it Fear of failing must come to mind if the setting says only one actor for 80 min and one dead body 40 min of it basically limited to Hello What s that Albert Miller Over here no BGM no adrenaline injections with savages sharks snakes etc just plain Life is hard enough as it is I loved it for the guts of making it the heartbreaking and real to life love story Tom Hanks performance his companion Wilson great movie must see,9.0,619.0,693.0,True,https://www.imdb.com/review/rw0566047/?ref_=tt_urv
3 January 2015,Great one-man performance,It s 1995 Chuck Noland Tom Hanks is a FedEx systems analyst troubleshooting around the world He is meticulous about time in his work He comes home to spend the Christmas holidays with his girlfriend Kelly Frears Helen Hunt in Memphis but he s called away Before he leaves he gives Kelly a box with a ring and declares I ll be right back His plane goes off course in the storm and crashes in the Pacific Ocean He gets marooned on a deserted island with some of the packages washing on shore His only companion is a volleyball he names Wilson This is one of the best one man performance ever The story itself isn t as compelling as one assumes It is a lot of wave sounds while Tom Hanks discovers survival techniques through trial and error Wilson is a fascinating invention It s interesting that Robert Zemeckis doesn t insert a voice for him It actually works very well The movie can drag at certain places but Hanks is always a fascinating watch,7.0,14.0,19.0,False,https://www.imdb.com/review/rw3154905/?ref_=tt_urv
18 September 2008,Tomorrow the sun will rise...,My only major beef I had with this movie was the way it was marketed Thanks to the trailers and previews to the film we knew that Chuck Noland would in fact be rescued from the island However even with that said the previews didn t really spoil the movie Though it would have made the message s that much more powerful if they didn t give that much of it away Tom Hanks is Chuck Noland A FedEx efficiency engineer who flies around the world at a moments notice to troubleshoot whatever problems the company is having at any given place Helen Hunt plays his loving girlfriend fianc Kelly who is very understanding of Chuck Noland s plight One day just before Christmas Chuck is called away to Malaysia This is when Chuck Noland s life takes a sudden and dramatic turn as his plane most realistically crashes into the ocean As the only survivor he washes up on shore of a small isolated island in the south Pacific This is a film that really forces the viewer to relate to the main character On the surface Chuck is not a guy most people would relate to He has a high paying job which he actually seems to enjoy on some level and a girlfriend he is completely in love with His life is as good as it can get up until the tragic plane crash Now his life is turned upside down as he struggles to find the basic needs of survival There are no cuts to the rescue efforts no meanwhile back in Memphis scenes It s all Chuck on the island for the second act of the film There are four basic needs of survival Most people know about the first three Food Water and Shelter Chuck realizes that companionship is really the fourth need which he finds in the form of a vollyball he calls Wilson The acquisition of food water and shelter are all epic struggles for Chuck Noland as we see him try to break open coconuts with rocks and make fire to cook crabs We suffer with him as he does his own dental work This goes on for four years Finally one day a piece of metal from the plane washes up on the island and it gives Chuck an idea of how to escape He builds a raft out of Coconut trees and uses the piece of metal as a sail to escape from the island He spends several days out on the ocean hoping to be rescued Along the way he losses his only friend of the last four years Wilson in a strange but very emotional scene Shortly thereafter on the brink of death from dehydration he is rescued In any other movie this would be the happy ending But this is not any other movie Chuck finds that Kelly has moved on with her life And now he must find a way to move on with his When he first arrived on the island he only needed to find ways to physically survive but now rescued he needed to find ways how to emotionally survive in a world that moved on without him The final scene just before the credits roll reveals the most powerful moral I have ever seen in a movie This is a film that proves that no matter how much suffering pain or tragedy that someone may go through their life will always be worth living And it does so without invoking religion or astrology or any other kind of pseudoscience This is a moral and spiritual film that all people can relate to in some way or another,9.0,27.0,32.0,True,https://www.imdb.com/review/rw1947887/?ref_=tt_urv
13 January 2005,An excellent Robinson Crusoe variant,I ve always been intrigued with Daniel Defoe s Robinson Crusoe particularly the importance of the items that Crusoe salvaged from the shipwreck items that Crusoe could not have made himself and which make his survival and the relative elegance of the life he built for himself quite plausible The real life inspiration for Crusoe was one Alexander Selkirk who in 1704 choose to remain on one of the Juan Fernandez islands four hundred miles from the Chilean coast rather than continue on a voyage with a captain and on a ship he did not trust Selkirk was left with bedding a firelock rifle some powder bullets tobacco a hatchet a knife a kettle a Bible his mathematical instruments and some books Selkirk s four years on his own were a bit more austere than Crusoe s fictional life in large measure because of his relatively meager stock of good quality tools Selkirk also lost a lot of his social skills I was interested to see how Cast Away was going to solve the tool issues and how they would deal with a person living on his own for a long period of time The solutions were simply marvelous ice skates volleyball etc Tom Hanks is superb in the role And as a bonus the castaway s return home is a fascinating part of the story The driveway scene between Hanks and Helen Hunt is very powerful and reminds me of the great Emma Thompson Anthony Hopkins book scene from Remains of the Day Highly recommended,9.0,92.0,114.0,True,https://www.imdb.com/review/rw0998636/?ref_=tt_urv
8 April 2002,Misunderstood,I simply loved this film but was shocked by the bad reviews that people gave it To this I say to them You seriously misunderstood the meaning of it Although I won t reveal any real details about the meaning because I think that you should try and understand it yourself The movie was terrific and simply breathless the whole time I felt awestruck about how the life of one man could be so changed after an experience that Hanks went through I say that every element of the film was perfect And for those of you who hate Wilson you have to understand about how human he really was to Chuck I was amazed on how well this movie was made and think that everybody should have an experience that should cause you to take stock of your life I was so adamant to get this movie I got it at 8 00 the day it was released I give it an 8 10 Well done Robert,8.0,258.0,337.0,False,https://www.imdb.com/review/rw0566116/?ref_=tt_urv
10 October 2022,Tom Hanks or Daniel Day-Lewis,They both have their place and there s room for both These two actors and I ll throw Sean Penn in there are touched by God It s hard to explain but when you see an actor you just know it Feel it My husband and I tend to gravitate toward actors rather than movies and then watch all of their work Tom and Daniel are truly transformational but their acting is always believable and authentic My husband and I don t tend to get emotional at movies but Tom Hanks in Forest Gump Philadelphia this etc Seems to pull those emotional chords for us Sean Penn did the same in Dead Man Walking Day Lewis did that for us in Lincoln Touched by God,9.0,16.0,17.0,False,https://www.imdb.com/review/rw8601101/?ref_=tt_urv
19 September 2021,Loved it,I saw this in the cinema and loved it Essentially a one man band show from Hanks who proves himself up to the challenge with an intense physical performance Great scenery and the addition of Wilson is the icing on the cake,7.0,11.0,15.0,False,https://www.imdb.com/review/rw7360251/?ref_=tt_urv
20 March 2018,An all-time classic survival tale,If you ever needed proof that one actor can carry and engage the audience through a film for a large portion of its runtime then Cast Away is the film you re seeking as well as being proof also that films can make you genuinely have feelings towards an inanimate object like a volleyball no that s not tears I ve just been cutting onions While it s seeped into pop culture with such grand moments as its Wilson orchestrated farewell the re teaming of Forrest Gump duo Tom Hanks and its director Robert Zemeckis is one of cinema s great largely one man shows and one of the quintessential survival stories of movie history Doubling as an effective romance Zemeckis story of Hanks s FedEx worker Chuck Noland becoming stranded on a deserted Pacific Ocean island after a plane crash driven to survive by the thought of returning to his girlfriend Kelly played by Helen Hunt is one of the director s most restrained even the music cues by Alan Silvestri don t start till over an hour into the film and in command pieces of work that sees the esteemed filmmaker largely hold back on artistic flashes and instead focusing on his leading man Hanks working his magic as the determined Chuck Often tasked with acting alongside nothing more than a few FedEx boxes this really is a film that s not afraid of a liberal dosage of product placement a bunch of coconuts or the aforementioned Wilson the loveable volleyball Hanks delivers one of his best ever turns as Noland and showcases why the esteemed actor has long held a place in many movie goers hearts Garnering tension from trying to start the first flickers of a fire or riding the rough waves of the wild ocean landscape Hanks embodies Chuck in mind body and soul and convinces us this truly is a man battling his mind and the elements to survive Sometimes coasting on his natural charisma and nice guy persona established over a number of years in the public eye both on screen and off it Noland isn t your everyday Hanks character and remains to this day proof that our chocolate box loving A lister is as good as it comes when commanding a feature film Final Say A film that remains a masterpiece even with its various minor flaws Cast Away is an engaging and emotionally powerful tale of the power of the human spirit and our will to survive Lead by what could arguably be a career best turn from Hanks and the impressively restrained hand of Zemeckis Cast Away remains one of the most uplifting survival tales in cinematic history 5 ad hoc dental surgery s out of 5,10.0,8.0,10.0,True,https://www.imdb.com/review/rw4098757/?ref_=tt_urv
27 February 2018,"Cast Away shows that we yearn to survive, not for ourselves, but for love.",A classic shipwreck tale that is flipped into a love story This isn t just about surviving a deserted island with limited resources No It s about testing our limitations and capabilities proving that even the faintest of glimpses of humanity still resides within us when all hope is lost A FedEx employee travels on a plane it crashes he is washed ashore on a remote uncivilised island he must survive It sounds formulaic uninteresting and all too familiar Yet the most overlooked director for the past few decades manages to turn the simplest of plots into something much grander in scale Time seems to be stationary for Chuck who is marooned on this island for four years however the rest of civilisation keeps on ticking It doesn t hit you until the last thirty minutes where you suddenly become overwhelmed with emotion You feel for him You ve witnessed him struggle for survival and even contemplate death Only for the rest of the world to forget about him It s a sad truth but a poignant one Chuck befriends a volleyball with a bloody hand print for a face symbolising the need for social interaction But more importantly so that Chuck can shout WILSON which to me is extremely satisfying There is a really profound scene towards the end where Chuck walks around a buffet table looking at prepared crab and a lighter things that we take for granted Utterly resonating So simple yet so powerful Tom Hanks had a physically transformative role although at times was slightly bland Zemeckis direction is the star Easily one of his best directorial efforts Love the camera angles at the beginning where it s conjoined with the FedEx post I did find that the second act starts to lose steam especially when we fast forward four years I feel like some vital and pivotal moments were missed out I wanted more Helen Hunt just because I love her However Cast Away is another strong entry in Zemeckis filmography and a decent acting performance from Hanks,8.0,6.0,7.0,False,https://www.imdb.com/review/rw4075933/?ref_=tt_urv
3 March 2015,Don't even think of casting away this movie! This harrowing tale of survival deserves to be told.,The movie tells the story of a Fed Ex worker Chuck Noland Tom Hanks whom find himself away from his normal life with his love one Kelly Helen Hunt when his plane crash into the middle of pacific ocean and he washed up on a deserted island Chuck has no choice but to learn how to survive in the harsh environment and find the courage to escape his island dwelling when he s able to Without spoiling too much of the movie the structure of this film is divided into three parts Chuck s life as a FedEx employee the struggle to survive on the island and the resolution with Chuck trying to regain his own life back and living with what has change Each one has this show don t tell modality of storytelling The movie doesn t have that much dialogue which in my opinion works This allows the beautiful yet haunting visuals shots to tell most of the film s story The way the movie opens up with a quick POV montage shot of the package travelling the work show how Chuck Noland s lives life under the punctuality of a running clock The way Director Robert Zemeckis shot the islands film in slow wide screen show how hopeless and isolated Chuck really is where time doesn t really matter anymore I like how the movie moves from a very fast moving shot to shot pace in the beginning to slow near one location standstill The movie has a lot of spiritual aspect of the film that makes this a great watch Lots of symbolism like how the angel wings package serves as a McGuffin It could symbolize an angel watching over him during this whole ordeal or how it shows that he must fly away from the island and return back to normal home Again this could symbolizes how much driven he is at his job It s really up to debate what this item was really about or what s in it Glad they didn t use the deleted scene from the script that actually has Chuck open the box It would had kill the movie for me Another symbol is that of Wilson the volleyball The character was created by screenwriter William Broyles Jr while researching island survival techniques in a beach in Mexico in which this time a volleyball washed up on shore While talking to a volleyball might seem weird on paper it makes a lot of sense as it show how much people are willing to go for a sense of normal connection when isolate from others From a theatrical POV Wilson also serves to realistically allow dialogue in a one person only situation The movie really does makes a good job to it seem like Wilson could be a person In my opinion he s the most famous inanimate object put on film It was heart breaking what happen to him toward the end Only Tom Hanks can make us feel something for a volleyball and make it seem believably In any lessor actor this might come across as silly or boring This movie is very engaging because of him Tom Hanks is a master of showing great range of emotion with his facial features and the way he moves his body You can tell how much trauma he went through the way he looks at things or how he reacts Not only that Hanks went through great stress to get his body ready for the role Hanks gained 50 pounds during pre production to make him look like a pudgy middle aged man After a majority of the film was shot production was halted for a year so that he could lose the weight and grow his beard He look like he had been living on the island for years This was a very extreme weight lost that might cause a lot of Tom Hank s health problems in later years Hanks even was nominated for Best Actor that year for a Oscar While Helen Hunt isn t in the film much She did a great job as a supporting role You really can tell the struggle she has with trying to love Chuck while also trying to move on The film gives fairly realistic feel for being stranded alone It s somewhat educational I like how the movie begins and ends at crossroads Two possible paths to an unknown future It s all very symbolic This movie has a lot of replay value There are tons of little clever things that change into the timelines of the movie you can only pick up on if you watch it a few times such as how Chuck wears his shoes during airplane flights the irony of the dentist that cause him so much pain or the name of the ranch where the angel wing package came from Then there are those slight things that foreshadow a lot of what will happen later on the film such as seeing Chuck s sailing certification or the off comment mention of a tooth ache or the song Return to Sender playing the background While the movie doesn t have that much music Alan Silvestri s minimal score was beautiful to listen to and good enough to win a Grammy Award in 2002 I like how he use nature sound effects to reinforce the feeling of isolation with his music The weird product placement didn t really hurt the film This film features a Fed Ex cargo plane crashing in the Pacific Ocean but it didn t hurt the company as the film s success ensured help increased brand awareness One thing that kinda did hurt the film is the trailer that really did spoiled too much Seriously Don t watch the trailer until you ve seen the film I like how the film later helped developed the show Lost Overall A great movie that showcase the triumph of the human spirit under harsh conditions It s brutal haunting and painful yet compelling enigmatic uplifting This film definitely makes my list of films that I can watch again and again,8.0,11.0,15.0,True,https://www.imdb.com/review/rw3195598/?ref_=tt_urv
27 July 2007,a masterpiece for hanks and zemeckis,it s not my first time to see this movie but it s been a long time since i last saw it so i found myself this time pondering over the high spiritual meanings in this zemeckis masterpiece and decided to share my thoughts with you the idea that obsessed me after watching the movie is the spiritual aspect versus the physical one i e spiritual loneliness versus physical real one the movie is inspired by Daniel Defoe s robinson Crusoe where the hero goes through a tough spiritual trial on an isolated island for 20 years an experience which embodies the maxim of necessity is the mother of invention tom hanks is an employee at Fed Ex he goes on a business trip to deliver some parcels unfortunately the plane crashes he miraculously survives but is thrown on an isolated island for four years on the island he begins to search for every means to survive both spiritual and physical death he manages to make a house a fishing net to light fire and finally make a boat that would take to the middle of the sea where he can find rescue but the movie can t just be summarized in those few words it is the battle of man against the wildness of nature and the harshness of isolation furthermore it is man s journey inside himself the hero discovered his abilities and re figured his true self when he was stuck in a situation where he can t find any hand he was a strong person who didn t give up to the difficulties surrounding him everywhere he rather managed to maintain hope even if it is fake find himself a source of consolation to overcome his loneliness and fill this void emptiness vacuum etc he thus invented the character of wilson kept communicating with the picture of his beloved i think otherwise he would have gone mad when hanks goes back to his comfortable civil life and joins his old community i felt that may be he is more lonely than he was on the island then come the final scene to confirm my feelings he is standing all alone at a crossroad not knowing which direction to follow or who to go to Robert zemeckis did an excellent job in this unique movie the shot sizes the camera movement the transitions every visual element in the picture was perfect the cinematography was also great especially the water scenes the lighting was so convenient for the setting of the events on the other side tom hanks controlled this movie from the beginning to the end though he scarcely spoke throughout the movie his performance was outstanding in addition to the physical effort he exerted in many scenes it was very intelligent to make him lose a lot of weight since he stayed four years on the island eating only crabs and coconuts i remember the scene when hanks kept switching the lighter on and off several times after he came home which sharply contrasts with the suffering he has gone through to light fire on the island as for the final scene between Helen hunt and hanks i found hunt so cold just didn t like her to cut it short the movie was a masterpiece,0.0,45.0,57.0,True,https://www.imdb.com/review/rw1701381/?ref_=tt_urv
