review_date,review_title,review_comment,review_rating,review_link
19 December 2009,"Mr so-called ""King of the World"" returns with a visually dazzling spectacle and so-so story",James Cameron has big ideas and big visions Thankfully the latter he dives into with a lust for cinematic glory and with more money than some countries have in an entire year he has made his vision of a planet called Pandora in the year 21 something something of a real wonder If only his big ideas weren t for the most part cribbed from other movies and stories and archetypes I would be reminded of Joseph Campbell s myth buster formula that so many have taken to heart in adventure movies but Cameron s formula would appear to come second to his attention to visual detail This has its pros and cons some more or some less depending on what viewer sees hears in it all It is ambitious and quite expensive and it all shows up on the screen It has to be said Avatar is absorbing to look at So much time and energy was spent into creating this fictional alien species the Na vi and it pays off in the respect that Cameron s visual fx team painstakingly makes it appear real and otherworldly at the same time We might recognize the lush and green surroundings or even some of the trippy creatures and if it comes close to anything it s like Ferngully The Last Rainforest squared and made semi pre historic But it s the scope and grandeur and when we see the Na Vi in close ups or even just far away you can see the sweat and the detail in their faces the human beings playing them projecting off the screen I forgot if only for a few moments at a time that they were animated and done in motion capture If part of a filmmaker s job in a situation like a super mega sci fi epic is to make us believe in another world and place even if it s familiar then Cameron has done his job very admirably So if Pandora is great to look at especially in the practically prerequisite 3D which also has its own levels of detail and nuance and doesn t just JUMP at a viewer and if the technology shown on screen of how a human being goes into an avatar is fascinating then why isn t it such a smash all around Simple the story and the characters Cameron does pay them attention but only inasmuch as to get us going into the Pandora environment When he has characters like Jake Sully very good Sam Worthington and Neytiri Zoe Saldana even better saying such trite dialog and going through the motions of a story that is familiar to anyone who has seen Ferngully or Dances with Wolves or to a lessor extent Last Samurai or New World super pro environment obvious anti colonialist it starts to drag the film with it I never grew tired of the cinematography or the wonderful sights on Pandora but could I have done without such one dimensional gritting of teeth from Stephen Lang Absolutely I m not sure if there should be more movies like Avatar It takes a filmmaker with the ambition and drive and the super screw you guys clout that James Cameron has with such a project not to mention the time for it allotted him not since Kubrick has a filmmaker taken so long between projects to pull off something like this CGI driven movies could progress thanks to the prowess displayed here but it does need to be done with the right frame of attitude towards the story Even if such story is formulaic as this one a filmmaker does need to try and push the technology a little further while also not forgetting about the human element Cameron comes close no he does go over the brink of doing style over substance but for this case and maybe just this one time from an otherwise masterful blockbuster director it s satisfying,6,https://www.imdb.com/review/rw2176853/?ref_=tt_urv
2 February 2011,How To Retire Early: Volume 2.,Without doubt the most hyped and publicly marketed film in the history of contemporary cinema Avatar has since dominated the big screen in all corners of the world going on to generate over 2 7 billion in revenue and giving director James Cameron the highly respectable title of having been at the helm of both the most and second most financially successful cinematic endeavours of all time Avatar takes us more than one hundred years into the future where the Earth played by the United States sends a group of Marines to mine the foreign planet of Pandora for an extremely rare MacGuffin known as Unobtainium Involved in this operation is the crippled Jake Sully who is given the task of fusing his body with a cloned native in order to gain the trust of the planet s Indigenous population the Na vi and convince them to flee their home in to accommodate the excavation of their sacred site Along the way Jake becomes more than friendly with the Na vi princess Neytiri and begins to question the underlying motives of his employer For many cinema goers this film offered a comprehensively positive answer to the most debatable of movie topics can a film made with the budget of a small or in this case not so small country which is made to appeal to the masses also be embraced by the critical community Unfortunately I m not one of those believers For pre hype about Avatar to include such claims as it will revolutionise the way people watch and interpret cinema it s fair to say expectations were pretty high I walked into the film expecting a heavy dose of originality to complement the many socially conscious themes suggested by trailers and ultimately implicated in the film s plot including a criticism of America s involvement in the occupation of Iraq as well as the need for us all to make our thumbs a little greener What I got was same old same old Hollywood production line stuff A plot recreated dozens of times in different environments coupled with a romantic sub plot lacking any sense of depth meant this was just another movie in my eyes I m always open to give two thumbs up for innovation in film and quite frankly would have had no problem in seeing the closing credits roll following Jake s refreshingly insightful monologue about how we all have to wake up sometime Of course the film dragged on for another 45 minutes climaxing in a fierce battle scene allowing the special effects crew to show off to their heart s content which was that s right thrown in to appeal to the masses Despite this I am impartially obliged to list three positives to come out of what was otherwise a disappointing film Sam Worthington s portrayal of Jake Sully was while by no means Oscar worthy leaps and bounds ahead of his previous enterprise in the dreadful Terminator Salvation The attention to detail offered in terms of the mannerisms of a paraplegic was something I was worried would be pushed to one side in the scope of such a grand undertaking but Worthington did the role justice Secondly Avatar has given 3D cinema the push it needed to avoid being just some flavour of the month promotion and I for one am glad to see it hang around Avatar is the first and by no means the last blockbuster to accommodate this revolution in filmmaking And speaking of revolution no one can voice their opinion on Avatar without mentioning the visuals Not since our encounter with a real life T rex in Spielberg s suspenseful 1993 roller coaster have computer generated effects taken such a huge step forward Now if only JC and company could have formed the plot character development and dialogue to match There s nothing I love more than a bit of feedback good or bad So drop me a line on jnatsis iprimus com au and let me know what you thought of my review,5,https://www.imdb.com/review/rw2379314/?ref_=tt_urv
17 July 2020,A Visually Stunning Chore To Watch...,I m not exactly sure when it became a thing among my tribe of film geeks to bash Avatar I know it wasn t when it came out because most of the film fans in my circle of nerdy friends went to watch it multiple times and couldn t get enough of it In hindsight I suspect it was around the time when everybody and their grandmother seemed to have seen it somehow once the film had become the most successful movie ever unadjusted for inflation it stopped being cool to like James Cameron s eco sci fi extravaganza Nowadays the film is often brought up in snarky movie blogs as a typical example for a film with great effects but a dull story unoriginal ideas and bland characters as if this were somehow the general consensus among film aficionados FernGully in space or Dances With Wolves with blue cat people are some of the kinder descriptions the film has to endure which in all honesty I don t get I mean it s fine not to like the movie all art is subjective and all that but how so many self professed film experts now pretend this critically acclaimed picture which on Metacritic is rated even higher than The Dark Knight was nothing but a bland unoriginal run of the mill Hollywood blockbuster that only succeeded thanks to the then novelty of 3D is frankly beyond me What I find even more astounding is how the very people who decry the lack of original director driven blockbusters in Hollywood are often the same who turn up their noses at Avatar an original director driven blockbuster that came out when most other big budget movies were either sequels or adaptations of already existing intellectual properties The ideas in the film are not original they claim Come on guys seriously So you ve seen a world like Pandora before A bioluminescent visual wonder that merges the colorful marine life of coral reefs with the lush vegetation of tropical rain forests A world where nature forms an actual neural network that stores memories and builds a collective consciousness You ve seen many films about a bio database that people can plug themselves into via ancient trees and communicate with their ancestors You ve watched countless blockbusters that take place in an eco system where you can form instant symbiosis with other creatures depending on your needs And by the way how many eco sci fi films have you seen Such a worn out concept and tired old sub genre right No my friends in terms of Hollywood blockbusters these ideas and concepts are about as original as they come and some of them are even inspired by actual biological phenomenons like the discovery that the roots of trees do indeed form a sort of neural network in a symbiosis with fungi where they are able to store and exchange information But what is true is that the filmmaker cleverly chose a very straight forward story to get his environmentalist plea and anti colonial anti imperialist message across and make some rather complex sci fi ideas more accessible for a broad audience To that end the film uses certain well known story tropes the spy who changes sides once he falls in love with an enemy the soldier who realizes he s been fighting for the wrong cause the invader who gets to know and appreciate the foreign culture he s invading or the timeless trope of the fish out of water but they are not what the film is about And those tropes are not copied from Dances With Wolves either any more than that film stole them from Pocahontas they are so universal you can find variations of any one of them in numerous legends and stories and thus also throughout film history from Lawrence of Arabia to Shogun or The Last Samurai and countless others And yes our heroes Jake and Neytiri are not the most complex of characters though neither are they as bland as the film s most vicious detractors claim but that s because they aren t really the film s main focus Avatar s actual protagonist its true star if you will is Pandora It s the WORLD we get to experience through Jake s eyes that really matters here and the film aims straight for your gut not your sci fi nerd brain which I suspect is the actual reason why so many former Cameron fans now claim to be disappointed with the film More than anything Avatar wants you to lose your heart to this beautiful planet that functions as an obvious stand in for our own threatened world and the film is an unapologetic uncynical declaration of love to the wonders of nature as well as a call to action to preserve them Which on an emotional level works marvelously nothing in the film is as painful and shocking as the destruction of a single big tree which symbolizes quite literally nature as the home and shelter we depend upon It s a genius scene and I dare you to find an action blockbuster where the distruction of a city or a whole planet carries even a shred of the emotional heft that the falling of Home Tree does in Cameron s film So again I m trying to hammer my point home here Avatar is simple Yes but that s the point the simplicity and familiarity of the story are deliberate the themes are not just derivative re treads they re as universal as those in myths and fairy tales and thus speak to everyone And that s exactly what Cameron s intention was to use simple enough tropes and archetypes to convey a heart felt message that would work across cultural borders and reach people all over the world Which given the film s success it obviously did Personally I think Avatar is a prime example of visual and emotional storytelling done right and viewing it for the first time offers an experience that is almost without equal in its immersiveness And while this may only have been my own individual experience Avatar was also the first movie in a long time that completely vowed me in the sense that I felt like a little kid again in the theater which had very little to do with the novelty of 3D It was also the last time a film managed to do that And even in terms of pure entertainment the film is simply spectacular It s a rousing adventure with gorgeous visuals and top notch CGI filled with fascinating creatures and jaw dropping future tech and the final 40 minutes of the film provide an all out non stop sci fi action thrill ride on a scale the world had rarely if ever seen before Obviously that doesn t mean it s a perfect film and as I already pointed out it s fair not to like it for any number of reasons above all personal taste but Avatar is far from deserving the kind of snark and ridicule it gets these days Get over it people simple doesn t equal simplistic and the fact that Avatar is neither subtle nor cynical doesn t make it dumb even if it does make it harder for some of us nerds to like it wihtout feeling slightly embarassed In all honesty I believe if this had been a slightly more obscure film instead of the most successful movie of all time many of the same people who hate on it now would hail it as an epic sci fi adventure classic for the ages And as far as I m concerned that s exactly what Avatar is a modern classic by a visionary filmmaker and true auteur Rant over,1,https://www.imdb.com/review/rw5913673/?ref_=tt_urv
2 August 2010,The most overrated film in history,The plot is stolen from many different movies there was only 3 good actors the characters are either bland or stereotypical and yet it made almost 3 billion When I think a film is overrated I usually like it I don t think of it as Oscar worthy but I like it Then there is Avatar a film I not only think is the most overrated film in history but also on its own without the hype a terrible movie It didn t have any effort put into the story at all Star Wars took the ideas of many movies together to create something epic but Avatar takes instead of being inspired by these things is just being lazy by stealing the ideas It is an awful movie but people and critics liked it Why is that Well that is due to the effects Few watching or reviewing cared about what the story was All they cared about was the effects Yes the effects and 3 D are great but without the substance of a well written story it fails I don t care if the effects are the best ever Giving this film a good review based of the effects is like walking to your computer and staring at the screensaver You think it looks cool so you look at it Next time you look up it is 3 hours later Would consider that a good way to spend your time No you would not but you think that Avatar is worth your time This a movie that is destroying filmmaking 1 star out of 4,1,https://www.imdb.com/review/rw2289284/?ref_=tt_urv
28 December 2009,"Even if it is sporadically decent or fun, it's mostly a bore",A crashing bore There is almost no real reason to see this film As you could probably tell from the previews or other plot descriptions it is a virtual remake of Dances with Wolves but starring elongated CGI blue aliens Yet even that movie wasn t nearly as patronizing with its noble savage bullcrap I am not exaggerating when I say I have almost never seen a less imaginative movie But what about the visuals you say Well they are pretty and the CGI is better than it has ever been in the past But I d say it isn t even close to a huge step forward A pretty tiny step really from The Lord of the Rings Gollum The motion captured faces look more expressive than Gollum s But they still have far to go before the CGI creations look photo realistic as the idiotic Cameron likes to describe his cartoon characters and settings And they still haven t worked out just how to move CGI characters they still don t look like they exist in any kind of real world outside of a computer hard drive But I guess by now I have to accept filmmakers are always going to rely on CGI and it s always going to look like a cartoon I have to say I did mostly enjoy it when Cameron was introducing new jungle creatures I think the final tally is about nine different species of animals that live on the planet but both the flora and the fauna are reminiscent of black light posters and prog rock album covers I ll credit Jim Emerson for tipping me toward that but I knew even in the previews that everything looked a little too familiar And the N avi They re Native Americans Cameron s allegory is easily the thinnest I ve ever seen in a major motion picture Some critics have argued about how it allegorically relates to current American military woes but frankly if Cameron intended any of it he screws it up royally by making the N avi 100 justified in whatever they do It s every bit as black and white as anything George W Bush ever said I m sure he loves the Hell out of this film And even if I tried to just shut off my brain pretty impossible so much of the ride is uneventful If not for the film s final half hour which is comprised of the big battle I d probably call this the worst film of the year As it is I d probably rather sit through Transformers 2 again At least I can marvel at the audaciousness of Michael Bay s tastelessness It s better than Cameron s utter blandness,5,https://www.imdb.com/review/rw2181514/?ref_=tt_urv
14 December 2009,Best movie experience of the last 30 years...,I m not exactly sure when it became a thing among my tribe of film geeks to bash Avatar I know it wasn t when it came out because most of the film fans in my circle of nerdy friends went to watch it multiple times and couldn t get enough of it In hindsight I suspect it was around the time when everybody and their grandmother seemed to have seen it somehow once the film had become the most successful movie ever unadjusted for inflation it stopped being cool to like James Cameron s eco sci fi extravaganza Nowadays the film is often brought up in snarky movie blogs as a typical example for a film with great effects but a dull story unoriginal ideas and bland characters as if this were somehow the general consensus among film aficionados FernGully in space or Dances With Wolves with blue cat people are some of the kinder descriptions the film has to endure which in all honesty I don t get I mean it s fine not to like the movie all art is subjective and all that but how so many self professed film experts now pretend this critically acclaimed picture which on Metacritic is rated even higher than The Dark Knight was nothing but a bland unoriginal run of the mill Hollywood blockbuster that only succeeded thanks to the then novelty of 3D is frankly beyond me What I find even more astounding is how the very people who decry the lack of original director driven blockbusters in Hollywood are often the same who turn up their noses at Avatar an original director driven blockbuster that came out when most other big budget movies were either sequels or adaptations of already existing intellectual properties The ideas in the film are not original they claim Come on guys seriously So you ve seen a world like Pandora before A bioluminescent visual wonder that merges the colorful marine life of coral reefs with the lush vegetation of tropical rain forests A world where nature forms an actual neural network that stores memories and builds a collective consciousness You ve seen many films about a bio database that people can plug themselves into via ancient trees and communicate with their ancestors You ve watched countless blockbusters that take place in an eco system where you can form instant symbiosis with other creatures depending on your needs And by the way how many eco sci fi films have you seen Such a worn out concept and tired old sub genre right No my friends in terms of Hollywood blockbusters these ideas and concepts are about as original as they come and some of them are even inspired by actual biological phenomenons like the discovery that the roots of trees do indeed form a sort of neural network in a symbiosis with fungi where they are able to store and exchange information But what is true is that the filmmaker cleverly chose a very straight forward story to get his environmentalist plea and anti colonial anti imperialist message across and make some rather complex sci fi ideas more accessible for a broad audience To that end the film uses certain well known story tropes the spy who changes sides once he falls in love with an enemy the soldier who realizes he s been fighting for the wrong cause the invader who gets to know and appreciate the foreign culture he s invading or the timeless trope of the fish out of water but they are not what the film is about And those tropes are not copied from Dances With Wolves either any more than that film stole them from Pocahontas they are so universal you can find variations of any one of them in numerous legends and stories and thus also throughout film history from Lawrence of Arabia to Shogun or The Last Samurai and countless others And yes our heroes Jake and Neytiri are not the most complex of characters though neither are they as bland as the film s most vicious detractors claim but that s because they aren t really the film s main focus Avatar s actual protagonist its true star if you will is Pandora It s the WORLD we get to experience through Jake s eyes that really matters here and the film aims straight for your gut not your sci fi nerd brain which I suspect is the actual reason why so many former Cameron fans now claim to be disappointed with the film More than anything Avatar wants you to lose your heart to this beautiful planet that functions as an obvious stand in for our own threatened world and the film is an unapologetic uncynical declaration of love to the wonders of nature as well as a call to action to preserve them Which on an emotional level works marvelously nothing in the film is as painful and shocking as the destruction of a single big tree which symbolizes quite literally nature as the home and shelter we depend upon It s a genius scene and I dare you to find an action blockbuster where the distruction of a city or a whole planet carries even a shred of the emotional heft that the falling of Home Tree does in Cameron s film So again I m trying to hammer my point home here Avatar is simple Yes but that s the point the simplicity and familiarity of the story are deliberate the themes are not just derivative re treads they re as universal as those in myths and fairy tales and thus speak to everyone And that s exactly what Cameron s intention was to use simple enough tropes and archetypes to convey a heart felt message that would work across cultural borders and reach people all over the world Which given the film s success it obviously did Personally I think Avatar is a prime example of visual and emotional storytelling done right and viewing it for the first time offers an experience that is almost without equal in its immersiveness And while this may only have been my own individual experience Avatar was also the first movie in a long time that completely vowed me in the sense that I felt like a little kid again in the theater which had very little to do with the novelty of 3D It was also the last time a film managed to do that And even in terms of pure entertainment the film is simply spectacular It s a rousing adventure with gorgeous visuals and top notch CGI filled with fascinating creatures and jaw dropping future tech and the final 40 minutes of the film provide an all out non stop sci fi action thrill ride on a scale the world had rarely if ever seen before Obviously that doesn t mean it s a perfect film and as I already pointed out it s fair not to like it for any number of reasons above all personal taste but Avatar is far from deserving the kind of snark and ridicule it gets these days Get over it people simple doesn t equal simplistic and the fact that Avatar is neither subtle nor cynical doesn t make it dumb even if it does make it harder for some of us nerds to like it wihtout feeling slightly embarassed In all honesty I believe if this had been a slightly more obscure film instead of the most successful movie of all time many of the same people who hate on it now would hail it as an epic sci fi adventure classic for the ages And as far as I m concerned that s exactly what Avatar is a modern classic by a visionary filmmaker and true auteur Rant over,10,https://www.imdb.com/review/rw2174161/?ref_=tt_urv
15 December 2009,Avatar is a masterpiece & a breakthrough in cinema,I m not exactly sure when it became a thing among my tribe of film geeks to bash Avatar I know it wasn t when it came out because most of the film fans in my circle of nerdy friends went to watch it multiple times and couldn t get enough of it In hindsight I suspect it was around the time when everybody and their grandmother seemed to have seen it somehow once the film had become the most successful movie ever unadjusted for inflation it stopped being cool to like James Cameron s eco sci fi extravaganza Nowadays the film is often brought up in snarky movie blogs as a typical example for a film with great effects but a dull story unoriginal ideas and bland characters as if this were somehow the general consensus among film aficionados FernGully in space or Dances With Wolves with blue cat people are some of the kinder descriptions the film has to endure which in all honesty I don t get I mean it s fine not to like the movie all art is subjective and all that but how so many self professed film experts now pretend this critically acclaimed picture which on Metacritic is rated even higher than The Dark Knight was nothing but a bland unoriginal run of the mill Hollywood blockbuster that only succeeded thanks to the then novelty of 3D is frankly beyond me What I find even more astounding is how the very people who decry the lack of original director driven blockbusters in Hollywood are often the same who turn up their noses at Avatar an original director driven blockbuster that came out when most other big budget movies were either sequels or adaptations of already existing intellectual properties The ideas in the film are not original they claim Come on guys seriously So you ve seen a world like Pandora before A bioluminescent visual wonder that merges the colorful marine life of coral reefs with the lush vegetation of tropical rain forests A world where nature forms an actual neural network that stores memories and builds a collective consciousness You ve seen many films about a bio database that people can plug themselves into via ancient trees and communicate with their ancestors You ve watched countless blockbusters that take place in an eco system where you can form instant symbiosis with other creatures depending on your needs And by the way how many eco sci fi films have you seen Such a worn out concept and tired old sub genre right No my friends in terms of Hollywood blockbusters these ideas and concepts are about as original as they come and some of them are even inspired by actual biological phenomenons like the discovery that the roots of trees do indeed form a sort of neural network in a symbiosis with fungi where they are able to store and exchange information But what is true is that the filmmaker cleverly chose a very straight forward story to get his environmentalist plea and anti colonial anti imperialist message across and make some rather complex sci fi ideas more accessible for a broad audience To that end the film uses certain well known story tropes the spy who changes sides once he falls in love with an enemy the soldier who realizes he s been fighting for the wrong cause the invader who gets to know and appreciate the foreign culture he s invading or the timeless trope of the fish out of water but they are not what the film is about And those tropes are not copied from Dances With Wolves either any more than that film stole them from Pocahontas they are so universal you can find variations of any one of them in numerous legends and stories and thus also throughout film history from Lawrence of Arabia to Shogun or The Last Samurai and countless others And yes our heroes Jake and Neytiri are not the most complex of characters though neither are they as bland as the film s most vicious detractors claim but that s because they aren t really the film s main focus Avatar s actual protagonist its true star if you will is Pandora It s the WORLD we get to experience through Jake s eyes that really matters here and the film aims straight for your gut not your sci fi nerd brain which I suspect is the actual reason why so many former Cameron fans now claim to be disappointed with the film More than anything Avatar wants you to lose your heart to this beautiful planet that functions as an obvious stand in for our own threatened world and the film is an unapologetic uncynical declaration of love to the wonders of nature as well as a call to action to preserve them Which on an emotional level works marvelously nothing in the film is as painful and shocking as the destruction of a single big tree which symbolizes quite literally nature as the home and shelter we depend upon It s a genius scene and I dare you to find an action blockbuster where the distruction of a city or a whole planet carries even a shred of the emotional heft that the falling of Home Tree does in Cameron s film So again I m trying to hammer my point home here Avatar is simple Yes but that s the point the simplicity and familiarity of the story are deliberate the themes are not just derivative re treads they re as universal as those in myths and fairy tales and thus speak to everyone And that s exactly what Cameron s intention was to use simple enough tropes and archetypes to convey a heart felt message that would work across cultural borders and reach people all over the world Which given the film s success it obviously did Personally I think Avatar is a prime example of visual and emotional storytelling done right and viewing it for the first time offers an experience that is almost without equal in its immersiveness And while this may only have been my own individual experience Avatar was also the first movie in a long time that completely vowed me in the sense that I felt like a little kid again in the theater which had very little to do with the novelty of 3D It was also the last time a film managed to do that And even in terms of pure entertainment the film is simply spectacular It s a rousing adventure with gorgeous visuals and top notch CGI filled with fascinating creatures and jaw dropping future tech and the final 40 minutes of the film provide an all out non stop sci fi action thrill ride on a scale the world had rarely if ever seen before Obviously that doesn t mean it s a perfect film and as I already pointed out it s fair not to like it for any number of reasons above all personal taste but Avatar is far from deserving the kind of snark and ridicule it gets these days Get over it people simple doesn t equal simplistic and the fact that Avatar is neither subtle nor cynical doesn t make it dumb even if it does make it harder for some of us nerds to like it wihtout feeling slightly embarassed In all honesty I believe if this had been a slightly more obscure film instead of the most successful movie of all time many of the same people who hate on it now would hail it as an epic sci fi adventure classic for the ages And as far as I m concerned that s exactly what Avatar is a modern classic by a visionary filmmaker and true auteur Rant over,10,https://www.imdb.com/review/rw2174613/?ref_=tt_urv
12 December 2022,A cinematic triumph.,Avatar is the kind of film that makes a cinema visit worthwhile I saw it 13 years ago and it lived with me ever since It is of course known for its sensational visuals but it is so much more than that It s a great storyline I love the concept of the planet The Avatars Jake s story it s just captivating It s moving exciting dramatic it crosses over so many genres it s the kind of film that takes you away from whatever you have going on You still cannot help but be blown away by the visuals you could say it s arthouse in the mainstream but it s more than that this film was a game changer the visuals even now are spellbinding The animals forests effects are all tremendous they ve aged pretty well also Three tremendous performances which have all always stood out for me Sam Worthington Zoe Saldana and of course Sigourney Weaver I knew we d get a follow up I just didn t think that we d be waiting 13 years for it I can t wait to see it Glorious 9 10,9,https://www.imdb.com/review/rw8732109/?ref_=tt_urv
16 December 2009,Visually Spellbinding!,I am sure my comment will be lost in a sea of blue but anyways here goes Just attended the Advanced Screening at my local Event Cinema BCC in 3D Now this movies graphics are gorgeous everything is so real the 3D just adds to the effect beautifully without distracting you From a technical standpoint this movie is amazing just the detail on the Navi s faces are amazing they feel more real then their real life counterparts Without giving anything away about the story the plot itself is very solid very character driven and perfectly executed by Jim safe to say this is his best original story since The Terminator and Terminator 2 and is definitely one of his best movies so good it ties with T2 which is my most favorite movie of all time So for those of you who have not seen this yet WHAT ARE YOU WAITING FOR 5 5,8,https://www.imdb.com/review/rw2174861/?ref_=tt_urv
7 November 2022,Return to Pandora,Very well made movie The plot and storyline were epic the visuals were stunning and the music was also very majestic It had an interesting twist with how you sometimes have to wake up from some of life s interesting moments The movie had good action scenes and cool futuristic military equipment Unique characters and some decent humorous moments throughout the film There s not much bad to say about this film It s practically one of the most thought out and detailed movies since almost any of the Star Wars films And it all looks even more stunning on a Blu ray disc no joke at all every detail is clear compared to other films on Blu ray I m quite anxious to see there sequels when they come out,8,https://www.imdb.com/review/rw8661435/?ref_=tt_urv
22 September 2019,""" FI ( LM ) NOMENAL "" 💎 💎❗❗❗",A M I C R O REVIEW I just R E watched this film on DVD YES believe it or not some of us STILL like to do that at home with my family the other night I m pretty darn sure that I d watched it ATLEAST twice if not an outright THREE times just AS SOON AS it was released a whole D E C A D E ago WAY WAY WAY back in December 2009 I am ENTIRELY aware that I ll be TRULY P lucky if EVEN FIVE PEOPLE read this review given the aforementioned above fact THE REASON I M writing this review is to get say THREE of the 5 of you who M A Y JUST this is ENTIRELY possible N O T have seen it Y E T to watch it YES S T I L L it is truly a TIMELESS M A S T E R P I E C E If you come to the film with an OPEN HEART AN OPEN MIND then I can unequivocally promise this truly LAVISH visual metaphysical extravaganza will well truly set your SOUL ON FIRE in the Good Sense of course If you thought that the CGI SPFX of T I T A N I C were just W A Y Ahead of their time for circa 1997 then Trust Me THIS TOPS EVEN T H A T VERITABLE CINEMATIC COLOSSUS believe it or DON T A LAVISH CELESTIAL NO REGRETS 25 MARKS OUT OF 10,10,https://www.imdb.com/review/rw5135021/?ref_=tt_urv
16 May 2012,computer-generated genocide,I m not exactly sure when it became a thing among my tribe of film geeks to bash Avatar I know it wasn t when it came out because most of the film fans in my circle of nerdy friends went to watch it multiple times and couldn t get enough of it In hindsight I suspect it was around the time when everybody and their grandmother seemed to have seen it somehow once the film had become the most successful movie ever unadjusted for inflation it stopped being cool to like James Cameron s eco sci fi extravaganza Nowadays the film is often brought up in snarky movie blogs as a typical example for a film with great effects but a dull story unoriginal ideas and bland characters as if this were somehow the general consensus among film aficionados FernGully in space or Dances With Wolves with blue cat people are some of the kinder descriptions the film has to endure which in all honesty I don t get I mean it s fine not to like the movie all art is subjective and all that but how so many self professed film experts now pretend this critically acclaimed picture which on Metacritic is rated even higher than The Dark Knight was nothing but a bland unoriginal run of the mill Hollywood blockbuster that only succeeded thanks to the then novelty of 3D is frankly beyond me What I find even more astounding is how the very people who decry the lack of original director driven blockbusters in Hollywood are often the same who turn up their noses at Avatar an original director driven blockbuster that came out when most other big budget movies were either sequels or adaptations of already existing intellectual properties The ideas in the film are not original they claim Come on guys seriously So you ve seen a world like Pandora before A bioluminescent visual wonder that merges the colorful marine life of coral reefs with the lush vegetation of tropical rain forests A world where nature forms an actual neural network that stores memories and builds a collective consciousness You ve seen many films about a bio database that people can plug themselves into via ancient trees and communicate with their ancestors You ve watched countless blockbusters that take place in an eco system where you can form instant symbiosis with other creatures depending on your needs And by the way how many eco sci fi films have you seen Such a worn out concept and tired old sub genre right No my friends in terms of Hollywood blockbusters these ideas and concepts are about as original as they come and some of them are even inspired by actual biological phenomenons like the discovery that the roots of trees do indeed form a sort of neural network in a symbiosis with fungi where they are able to store and exchange information But what is true is that the filmmaker cleverly chose a very straight forward story to get his environmentalist plea and anti colonial anti imperialist message across and make some rather complex sci fi ideas more accessible for a broad audience To that end the film uses certain well known story tropes the spy who changes sides once he falls in love with an enemy the soldier who realizes he s been fighting for the wrong cause the invader who gets to know and appreciate the foreign culture he s invading or the timeless trope of the fish out of water but they are not what the film is about And those tropes are not copied from Dances With Wolves either any more than that film stole them from Pocahontas they are so universal you can find variations of any one of them in numerous legends and stories and thus also throughout film history from Lawrence of Arabia to Shogun or The Last Samurai and countless others And yes our heroes Jake and Neytiri are not the most complex of characters though neither are they as bland as the film s most vicious detractors claim but that s because they aren t really the film s main focus Avatar s actual protagonist its true star if you will is Pandora It s the WORLD we get to experience through Jake s eyes that really matters here and the film aims straight for your gut not your sci fi nerd brain which I suspect is the actual reason why so many former Cameron fans now claim to be disappointed with the film More than anything Avatar wants you to lose your heart to this beautiful planet that functions as an obvious stand in for our own threatened world and the film is an unapologetic uncynical declaration of love to the wonders of nature as well as a call to action to preserve them Which on an emotional level works marvelously nothing in the film is as painful and shocking as the destruction of a single big tree which symbolizes quite literally nature as the home and shelter we depend upon It s a genius scene and I dare you to find an action blockbuster where the distruction of a city or a whole planet carries even a shred of the emotional heft that the falling of Home Tree does in Cameron s film So again I m trying to hammer my point home here Avatar is simple Yes but that s the point the simplicity and familiarity of the story are deliberate the themes are not just derivative re treads they re as universal as those in myths and fairy tales and thus speak to everyone And that s exactly what Cameron s intention was to use simple enough tropes and archetypes to convey a heart felt message that would work across cultural borders and reach people all over the world Which given the film s success it obviously did Personally I think Avatar is a prime example of visual and emotional storytelling done right and viewing it for the first time offers an experience that is almost without equal in its immersiveness And while this may only have been my own individual experience Avatar was also the first movie in a long time that completely vowed me in the sense that I felt like a little kid again in the theater which had very little to do with the novelty of 3D It was also the last time a film managed to do that And even in terms of pure entertainment the film is simply spectacular It s a rousing adventure with gorgeous visuals and top notch CGI filled with fascinating creatures and jaw dropping future tech and the final 40 minutes of the film provide an all out non stop sci fi action thrill ride on a scale the world had rarely if ever seen before Obviously that doesn t mean it s a perfect film and as I already pointed out it s fair not to like it for any number of reasons above all personal taste but Avatar is far from deserving the kind of snark and ridicule it gets these days Get over it people simple doesn t equal simplistic and the fact that Avatar is neither subtle nor cynical doesn t make it dumb even if it does make it harder for some of us nerds to like it wihtout feeling slightly embarassed In all honesty I believe if this had been a slightly more obscure film instead of the most successful movie of all time many of the same people who hate on it now would hail it as an epic sci fi adventure classic for the ages And as far as I m concerned that s exactly what Avatar is a modern classic by a visionary filmmaker and true auteur Rant over,4,https://www.imdb.com/review/rw2612819/?ref_=tt_urv
