Date,Title,Review,Rating
18 April 2020,Nostalgic moment,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",8
10 January 2022,Okay,"OK, but certainly not the classic it is made out to be. Drifts a lot, and the plot isn't always very coherent. Desperately in need of editing, clocking in at nearly three hours.

Clint Eastwood does his usual cool, silent routine, and does it well. Supporting cast are pretty poor though - fairly hammy performances all round.
3 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
3 March 2023,Perfection in a imperfection form,"There is one that is the good one but is not that good. There is another that is tha bad one but it doesnt look that bad. And there is a third one that is the ugly but beauty apart is the most complete character of all. In a farwest environment he could be the good or the bad. That's what makes it ugly.

What is wright or wrong in the far west?

What are cowboys and how they relate to us?

Lee Van Cleef performance gave birth to future vilains and Clint Eastwood gave birth to future heroes in a twisted far west view of course.

An absolute cult film from every point of view you look.

Did you know that cowboys were like this at the same time of American civil war?

A movie that is a portrait and a influence till now days. The second amendment was passed a few years after this reality, when slavery was a serious subject but irrelevant or not exist in the far west. Law was made by honnor tell by the one who survives.

Cowboys ""maybe"" ended 100 years ago. Should we be allowed to carry semiautomatic guns under this mentality?

If you look at the present and project the past you realise that the past is the present.

This director was so extraordinary that shaped really till today.

The hole trilogy is a must watch for everybody till the end of times.",10
15 October 2020,interesting information,"The Good kill by 11 person . the ugly killed 6 people. the bad, killed 3 person
2 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
24 November 2020,A complete Film,"This is by far the best western film till date. Clint Eastwood's graceful performance, Lee Van Cleef's electric acting, Eli Wallach's comedy is unforgettable. Cinematography is noteworthy. Movie is known for Long Shots. The Direction is impeccable. I can watch this movie any given day.
2 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
13 May 2004,An Italian Opera You Won't Nod Off To,"There are few films that have gained in stature over the decades as this one has. It's looking more and more like the latter 20th century's answer to ""Citizen Kane,"" a film that influenced young directors with its style and technique while managing to be popular with the public. More so, in some respects, because ""Citizen Kane"" was not the same sort of successful popular entertainment as was ""The Good, The Bad, and The Ugly.""

If you haven't seen the movie, you may think you know the story, but you don't. There's this fellow named Tuco (Eli Wallach) who always finds himself on the wrong side of the law. He gets himself a partner, a silent type named Blondie (Clint Eastwood), and they go into business collecting bounties for Tuco and skipping town until Blondie leaves Tuco in the desert, vowing revenge. Meanwhile, weasel-eyed nasty Angeleyes (Lee Van Cleef) is hot on the trail of a fellow going by the name of Carson, part of the Confederate Army of the West, who knows something about $200,000 in gold coin. Meanwhile, all around, the American Civil War rages on.

Rest assured this all comes together, in a way that feels as natural as sunshine on a dog's bottom. The arresting thing about this film is how fresh and clever the journey is in getting there. It's not just cinema, but mega-cinema, the way every scene flows effortlessly into the next, while not one frame feels tired or overused. One worries a little about the new DVD that adds 20 minutes of footage. You can't improve on perfection. But the fact that this movie was ruthlessly edited after its Italian premiere for U.S. distribution suggests that this might be the one time a classic is actually improved on by such additions.

It's the ultimate guy's movie. There's not even a trace of a romance, unless you count Carson's whore. But it's a very philosophical film, too, even sensitive in a cleverly perverse way. The title, really one of the best movie titles ever, sets up an interesting premise that we see delivered in corkscrew fashion in the movie. Sure, Angeleyes is bad, and Tuco ugly in his morally conflicted manner, shooting people in cold blood and then making the sign of the cross as if to appease divine judgment. But Blondie as good? When we first see him, he's murdering three bounty hunters who just captured an outlaw and were preparing to bring him to justice. His treatment of Tuco, however enjoyable in its sadistically jolly way, is not good in any sense of the word.

But we do see growth in this man of few words, a sense of appreciation for the moral stands life allows us to take. He is concerned enough to ask about Tuco's fate in his first encounter with Angeleyes, and by the end of the movie, we've seen him show real concern for the senseless victims of war. The film works by throwing up a hard-edged tone of cruelty it never lets go of, but there's an undertone that posits something better, which leads to a conclusion that is one of filmdom's best.

What else is great? What isn't? Every line is a classic, especially Tuco's, like ""There are two kinds of spurs, my friend..."" and ""If you're going to shoot, shoot, don't talk."" There are some welcome faces from other parts of the Dollars trilogy, especially the indefatigable heavy Mario Brega as Corporal Wallace, who has one of the nastiest moments (beating Tuco) and then one of its funniest (when Tuco complains ""I can't while you're watching"" while trying to relieve himself in the boxcar).

It's impossible to overstate how good a movie this is. The only negative is that it's too long, but that very same quality is what makes it so enjoyable to watch over again. It's not even my favorite Sergio Leone film (that would be ""For A Few Dollars More""), but it's not only his best film, it's one of the best films ever made.",10
1 June 2020,One of the best of all time,"Simply perfect in any way.

The film addresses the story of three people who intertwine with each other, although it seems cliché Sergio Leone gives it in an unmatched way. The relationship that occurs between Blondie and Tuco is entirely natural, at no time is forced because one must be with the other, it is that humanism that there are between them two that is reflected throughout the trip, where with small actions It shows how well built the characters are, there is enough solidity in the lines and by God! Boy, no one demeans the characters, even the prostitute says consistent lines. The first scene of the bad is incredible, his great willingness to get what he wants is reasonable, he does not seek to dominate the world or defeat the good, only someone who has a goal in mind.

The re-enactment of the war of succession is avant-garde, it shows both leaders that there are no good or bad, only people who die for something that has no logic, we can see how those generals who are not in the history books saw the war as a suffering, a pain, a destiny to fulfill where the only thing there is death.

The film rejoices in the best photographs of the landscapes of Europe, the framing of the characters has the reason why it turns to the right, left, up or down, there is a reason and reason why go towards the character, because looking from afar, because take the horse's legs. The music is sublime, of the best songs in the history of cinema Ennio Morriconne is the only one who can compose for a confrontation in broad daylight and with Sergio Leone doing each take prolongs the sequence and still have that emotion about what will happen.

The edition as well as the art design do not remain relegated to the wardrobe, you can see the great quality and commitment that is in every detail.

Not to mention the performances, Eastwood, Wallach and Van Cleef manage to withdraw from themselves, forget who they are, that there is a camera in front and they do it like no one else can, they make art with their performances, of course Tuco does Laughing, as it changes from solemnity to sarcasm in a few seconds is worthy of applause. Angel Eyes manages to make a very organic antagonist, he does not need to scream, kill everyone, he knows when to shoot and at no time does he feel pretended. Bolndie is such an endearing character, even if he is from the old west you manage to feel his fear, his thirst, his kindness and his solidarity, and boy did he have to work hard to hold a rifle with his hands and they didn't shake.

I could talk more about the film, to notice how it influenced many directors such as Tarantino, Scorsese, DePalma, Kurbick, Spielberg, Lucas, Fincher, Nolan until the Russo but I will let you see it yourself and note that a dialogue with many is not necessary lines, a stellar and choral cast, great special effects and the best sound, you just need to have an idea, love and passion for your work, let yourself be overwhelmed by the creativity of a soundtrack and show that with little you can do a lot and that you cannot it is the ""what"" but the ""how"".",10
14 June 2018,"Still Good, Though Bad and Ugly in Parts","If nothing else, ""The Good, the Bad and the Ugly"" deserves a ""10"" rating for its title alone.

The story is about three people of questionable morality in a chase for gold through the American Civil War; but despite occasionally donning uniforms they don't care about the conflict. Their eyes are fixed on the gold.

Following ""For a Few Dollars More"" Leone had more money than he should have been allowed and made a gritty masterpiece.

Coming off ""Rawhide"" and working cheap for Leone in ""A Fistful of Dollars"" Clint Eastwood proved he could hold the big screen even better than the small one. Eastwood knows how to walk, stand, and generally posture himself to attract the eye. Always an underrated actor, he made the trilogy, not Leone (despite the director's later wry comment that Eastwood had two expressions, one with a hat . . .)

Eastwood is ""the good"" in an extremely relative way. Leone's west is a world where towns might as well be different planets in science fiction, they're so separate. And none of them seem to have any law; despite the occasional badge, their law appears to be based on circumstance. And he was probably more right than we realize. This is Blondie's world and he finds intelligent ways to capitalize on it.

""The bad"" is second-string actor Lee van Cleef, coming into his glory. He played an avuncular character in ""For a Few Dollars More"" (not the same character, obviously). Leone tried to get his hooks on several better or better-known actors and got stuck with van Cleef again. Well, that worked out just fine. Bronson might have been excellent, but playing second fiddle to Eastwood might not have been his cup of tea.

NY stage actor and movie star Eli Wallach (legendary from this role) is Tuco, ""The Ugly,"" a bandit with no moral compass whatsoever. Wallach's comedy ""How to Steal a Million"" (starring Audrey Hepburn and an unlikely Peter O'Toole) came out also in 1966 and it's interesting to compare his two characters, one a jet-setting businessman and the other an unimaginably dirty western drifter). Oh, and in the scene where he's trying to find the grave, Tuco runs like a girl.

They can't make 'em like this anymore.

The first hour is character development. Sure, nearly every scene could have been trimmed, but absorbing who the characters are in relation to one another is extremely helpful in understanding their later by-play, especially the bizarre tenderness blossoming between Blondie and Tuco.

But Leone never loses the thread of yarn. As he proved in his even more bloated epics ""Once Upon a Time in the West"" (where he dawdles through a credit sequence that is a mini-movie in its own right and longer than most ""short features"") and the pretentious but tedious ""Once Upon a Time in America"", Leone is interested in showing off what he can do with money. He spends as if his movies are government programs: the more he gets, the more ways he can find to waste it. But this is his best use of the dough.

The last half-hour, where all the ragged ends begin being sewn together, is the pure joy of film making. From the time they hit the cemetery it's one of the best climaxes in cinema history. This includes the trick Blondie pulls to make sure while ""Angel Eyes"" has to watch out for two opponents in the three-way duel, Blondie only has to worry about one.

The Good: 1) Ennio Morricone's legendary score. The movie's theme is rightfully iconic, and I love his ""Ecstasy of Gold"" (I'm a sucker for bells). His score also has foreshadowing of his delicate work in ""The Mission"" in the 1980s. 2) Clint Eastwood. While Eastwood's flicks as director are strangely humorless, Eastwood's wry humor and charm shine through. 3) Lee van Cleef. While no one's first choice for a costar, van Cleef seems to realize this is his moment and he makes the most of it, becoming one of the most slyly despicable baddies in westerns. 4) Eli Wallach. While I'm tempted to move him to ""the bad"" for stealing almost every shot he's in, his performance is good . . . If tiring when the movie his watched repeatedly. Wallach did not know how to dial Tuco back; neither did Leone who, I guess, decided to get full value for money. Eastwood can express more with a flick of his cigar, and van Cleef with an etebrow, than Wallach for all his overacting. 5) Spain. Franco, the one fascist dictator not targeted in WW2, ran an oppressive regime, but one where filmmakers found they could get anything they wanted for a well-placed bribe. The long shots of the land do resemble the never-never land of the old west, and they have their own stark beauty. Just as one can't go wrong with Tuscany, it's difficult to make this part of Spain look bad on film (Lean even used it in the second half of his magnificently watchable ""Lawrence of Arabia"").

The Ugly: Leone. His closeups of unattractive actors, his meaningless tracking shots, the very overwhelming bloat that might so easily, as in his ""Once Upon a Time . . ."" movies, might have gone woefully amiss.

Overall, a good story well acted by the three leads. Leone was never this good before and he was too much of a glutton to restrain his bloat afterward. This was everyone's moment. A wonderful film . . . But long. If you watch this for the first time, steel yourself for a marathon run.",10
13 June 2005,"When You Have To Shoot, Then Shoot Don't Talk","Not just one of the greatest westerns of all time but one of the greatest films too (as I'm writing this it's at no 11 in the IMDb top 250). Its difficult to know where to start in going through this films greatest attributes so i'll list them in no particular order: Music - Enricco Morricone's score is the peak of his collaborations with Leone iconic and instantly recognisable from the main theme to the final showdown. One of my favourite moments in films as the score reaches a crescendo then slowly winds down as the trio head for the final stand off.

Visuals - The sets, costumes, cinematography are all top draw creating some stunning moments. The highlights being a fully realised civil war battle and amazing representations of frontier towns.

Performances - Clint in the part he was born for, Van Cleef relishes his part as the bad Angel Eyes only outdone by Henry Fonda in Leone's later Once Upon a Time in the West as most sinister villain in a western ever. On top of this add Eli Wallach as Tucos the ugly who nearly walks away with the movie despite being evil he's almost funny in his reactions and battle with Clints the good.

The Showdown - The classic western scene, the ultimate face off three gunfighters face off the music kicks in, close ups and then the deadly, instant result.

I can't recommend this film enough its one of only four films I have rated 10/10.",10
24 August 2006,best western,"this movie is by far the best western ever made. yes unforgiven is great but it was made after and with the benifit of the latter. this movie was made in 1966 that is 40 years ago. I have watched this movie twenty times and maybe more. It has been a part of my life and I find it to be a great why to kill a rainy afternoon. I see something new almost every time I watch it. this movie changed the way gun movies were made.

Sergio in his wisdom or luck got it right, as they say three is a charm. If you are a fan of horses check out the Arabian that Lee rides in on, best western horse ever except for maybe Beau in True Grit. many forget that the horses are important too. this movie and director should have won the best movie and best director for 1966
4 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
30 May 2020,Great Stuff,"I saw this film in a cinema when it was first released and viewed it again yesterday on British TV. I have to say it was still one of the best westerns ever. But I think the real big star of it was Eli Wallach, not Clint Eastwood. Eli's brilliant portrayal of a no-good Mexican bandit was amazing, especially from his Jewish background! I only gave the film nine stars, because some of the long shots were too long.
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
16 May 2007,"""Best climax"" i have ever seen.","This is the film which made an effect on me when i watched this movie. What a wonderful cinematography, i think they made a good effort to do such a cinematography. When tuco and Blondie plant the bomb in the bridge i thought the blasting scene will not be realistic, but shockingly the blast was very realistic and i wondered that how would have they did that scene, really extraordinary. The ultimate scene in the movie is, when tuco,""who was eager to know the name of the cemetery from bill Carson, will kick Blondie when he was lying beside bill, but when bill dies and Blondie says that he knows the name of the cemetery, tuco suddenly cares for Blondie. This film has an excellent duologue's by making to understand the viewer indirectly. I think this movie has a best climax than any other movie. Adios..........
4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
20 July 2020,Masterpiece,"2020, July. Me and my wife wanted to watch something. The options are vast in this time but we choose to whatch a 50 years old movie. And it was the best choice! Watching this movie I was constantly thinking how much the movies decay in quality over time. The talent reunited here is amazing, the acting, the story, the lines, the pace, the music (THE MUSIC!), the climax... Its unaceptable that Eli was not nomine by the Academy. Well, I have nothing to leave here further than the world already told about this movie. All I want is to give my deserved prayse for this memorable, masterclass of CINEMA.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
20 December 2020,One of my Favourite Films,"The directing is incredible, the characters are all interesting and the final scenes are some of the best I've ever seen. Superb.
4 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
1 June 2020,Uniqueness of cinema,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",8
30 March 2020,Just watch this great movie,"A great movie. The film tells the story of three people in the United States during the civil war, but each knows only part of the details of the hidden gold, three people must unite to be able to obtain the great wealth.
1 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
13 December 2021,"good, bad, feo","I think Richard Schickel called this one of the 100 greatest films of all time. Hell, it's not even in the top 100 Westerns list! Any Ford, Peckinpah, Hawks, Walsh, Boetticher, De Toth, Tourneur, Karlson or Mann offering in the genre is better. ""3-10 To Yuma"" is better. Hell, even ""The Big Country"" is better! (I do, however, prefer it to ""High Noon"" or ""Shane""). What this too long, bombastic, and dull movie is, in my opinion, is the ""Dr. Zhivago"" of Westerns. The only reason it's at all superior to Lean's plodding work is that Ennio Morricone's end of civilization score is infinitely preferable to that treacly Lara's Theme.

I won't even get into how bad Leone's screenplay or Wallach/Eastwood's acting is.
2 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
5 October 2019,The Experience Of My Lifetime,"I've seen this film more times than I can remember.Yet I still look forward the the next viewing somewhere down the line.The fascination and the attraction never diminishes.What does that say..? This is a film that if you allow yourself to be immersed in it, will simply transport you onto a higher plane.Sounds pretentious..? As a testament to the power of movies and the revision of a genre,there is however nothing else that comes close.The haunting, elegiac score comes at you in a nostalgic all consuming fever dream, the images unfold upon a time when life was simpler and more pure, in relation to both its release date and what actually takes place on screen, which is now of course history.A blazing sun scorched artefact as film,it does rise to the level of art and must be seen at least once in the short time that we all have.
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
20 August 2016,A very good western but overlong,"This takes place during the American Civil War (but was shot in Spain). Three men (Clint Eastwood, Eli Wallach and Lee Van Cleef) form an uneasy alliance. They don't trust each other and all hate each other but they all want $200,000 hidden away in a cemetery. The first hour is introducing the three characters--the remaining two hours deal with their journey.

This has been called an epic and operatic western. I agree! It's beautifully directed by Sergio Leone. He knew how to frame shots and use the wide screen perfectly. Most of the film is told by images not dialogue. Heck there's no dialogue for the first 10 minutes! There's plenty of shoot outs and action. The acting is OK. Eastwood was never a great actor but he's OK here. Wallach gets annoying but that's his character. Van Cleef is just so-so but has little screen time.

There's one big problem here--the length. There is no reason for this to go on for three hours. Scenes ramble on inconclusively quite a bit. There's also a long battle scene and talk with a drunken captain that add nothing to the main storyline. The battle scene is impressively done but it's not needed. Still it's an epic and should be seen at least once. Recommended.",8
4 December 2011,"The Good, The Great and The Fantastic","Most of what comes to mind when I hear the words ""The Good, the Bad and the Ugly"" has already been addressed in prior reviews below. There are few words that describe the brilliance of such a movie, but considering as how this film remains (to this day) to be one of my all-time favorites, I thought I should compose a few to express my fond opinion about it for anyone who has not yet experienced the pleasure of seeing it.

To put it simply, this movie is utter perfection; the endless landscapes, the classic gun skirmishes, the solid performances, the incredible soundtrack... No western has even caught GLIMPSE of the heights to which this film soars, let alone reached them. This is not just the greatest western, it is one of the best films ever made, with almost no notable exceptions.

The music is utter brilliance. The theme song will be playing through your mind for weeks, if it has not already. Ennio Morricone is at his all-time best here, delivering one of the most poetic and outstanding soundtracks for any western (or, arguably, any film), period. And yes, Metallica fans, THIS is the true way that ""The Esctasy of Gold"" is meant to be heard: in its original version.

The camera-work is also of high notability. From the huge wide-angle shots of the walloping scenery to the close-and-tight views of the characters' narrowed eyes, the contrast in camera shots will turn even the slower scenes into sheer excitement.

Storywise, this film is without equal. The beautiful simplicity of a bounty hunter-turned-treasure hunter, his unlikely bandit partner and their evil rival racing to find $200,000 in Confederate gold is truly spectacular; but what makes it even more memorable is the broadness and scope on the jarring reality of the Civil War. In truth, this story isn't just about three men, but rather three men and their journey amidst the brawling past of a struggling nation, which is depicted fantastically. And the finale of the Trio Duel has got to be one of the most cinematically and musically excellent sequences ever captured on camera. Some may cringe when they learn that the film lasts a good 2.5 hours, but nowhere has a film of this length felt more fitting.

To describe the cast is nearly impossible. Lee Van Cleef puts up one of his greatest performances here--he seems BORN to play ""Angel Eyes"". His presence on-screen is truly what drives the story and conflict. Eli Wallach delivers an outstanding role as Tuco; his hilarious dialog and occasional brawls with Blondie make him by far one of the most memorable characters to graze any form of theater. Clint Eastwood is truly something to behold. Although Clint is definitely one of my favorite all-time actors, this is not quite my absolute favorite performance of his (admitedly because he's not quite as bad-ass as in, say, A Fistful of Dollars); however, this point is hardly worth mentioning, because his role as Blondie adds the perfect contrast to the others' personalities. While Angel Eyes and Tuco are considerably violent-natured, Blondie is much more passive; he rarely partakes in conflict except when he absolutely has to, but when he does he delivers the ultimate punishment to anyone dumb enough to stand in his way. In some ways, I think the movie wouldn't have been nearly as effective if Clint's character had stolen the show. Either way, every character is simply rounded and chiseled to perfection; there is no room for improvement here.

To sum it all up, this movie is simply breathtaking. It's absolutely fantastic; it's utterly brilliant. The music, the plot, the characters, and the incredible direction of Sergio Leone make this ""Spaghetti-Western"" hardly JUST a spaghetti-western and hardly worth any point of criticism. I have rated this movie a 10 because, unfortunately, there is no higher number available to select (believe me, I would rate this film a 200 if I had the chance). If you have yet to see this film, you must make it an objective to watch it--regardless of whether you like the genre or not. If you've been searching for a film that you could finally term ""THE BEST MOVIE EVER,"" then look no further. It is right here, and it's called: The Good, the Bad and the Ugly.",10
27 October 2008,Can justifiably be called the best Western ever.,"Sergio Leone's epic tale of three men all on a different point of the morality scale is a thoroughly entertaining film that is certainly one of the best in its genre, if not one of the best films overall.

Clint Eastwood completes his ""trilogy"" of roles with Leone as Blondie, the quiet drifter who has few friends and plenty of bullets. In every scene, Eastwood's quiet yet brutally tough nature shows that he is one of the brightest stars of the last fifty years, and even though he has gone on to become a better director than actor, he still deserves to be considered a great actor.

All the acting is terrific, with Lee Van Cleef perfectly intimidating as the hit man Angel Eyes, and Eli Wallach stealing the show as the comically-violent bandit Tuco. They carry the story along and Leone paces it so well that even though it is quite long, it is well worth it to see the final sequence of the showdown between all three characters.

And of course, we cannot forget to honor the man who made this series possible. All throughout, Sergio Leone shows his enormous talent as a director and filmmaker. He certainly changed the genre forever with this film, and that is just one reason of why this may be the best Western ever made.",10
1 March 2010,Sergio Leone's Western Masterpiece,"I avoided seeing this film for many years. As a whole, I do not like westerns, they are typically clichéd and hokey. Finally after reading the raving reviews and a strong urge by my film instructor, I rented it. I was blown away and left in awe of Sergio Leone's spaghetti western classic.

The acting is very intense, especially from Lee Van Cleef's character Angel Eyes. Clint Eastwood does a great job as the righteous Blondie, but Van Cleef's character stands out to me more. The camera work is greatly done, especially in the graveyard scene and the associative shots used during the Mexican standoff scene. Being a huge Quentin Tarantino fan, at the end of the movie, I thought to myself ""so that's where he got his inspiration"" (meaning his later works such as the Kill Bill series and Inglorious Basterds). The thing that makes the film to me is the soundtrack. The music is used in very good taste, whether it is the classic theme from the beginning or the use of Ecstacy of Gold during the graveyard scene.

If you love westerns, this is a definite must. If you do not like westerns, this is still a must for any movie lover. Overall, it's a 10 out of 10 rating for the greatest western ever made and one of the greatest and most influential films of all time.",10
18 February 2011,"Great acting, music, story","Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",10
12 May 2005,Very Interesting and Entertaining Movie !,"Clint Eastwood has given a lifetime's performance to the character of Blondie in this all time MUST SEE western action and adventure thriller. The self-confidence and stoic fortitude of Blondie was adequately portrayed by Eastwood. In addition, Blondie is shown to be exceptionally fair as he justly and equally distributes the bounty between himself and the Ugly, at the end.

The crooked and cunning portrayal of a sheriff by Lee Van Cleef, who is head over heels for the lost bounty is also worth applauding. Cleef's facial contours and rugged appearance was exactly, that was needed for a bad, wily and greedy appearance of a selfish and cruel country sheriff.

Besides, the peculiar tune of music goes right to the heart with the flow of dramatic,stunning and at times, amusing events. The battle scene is magnificently pictured and even the cemetery chosen for the last duel is perfect leading to the climactic suspense culminating in the death of the Bad.

Well done, for both Eastwood and Sergio !",10
26 March 2003,A Fantastic Cinematic Art,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",10
5 July 2023,Brilliance by Leone,"Sergio Leone... a great director, producer credited as the pioneer of the Spaghetti Western genre. Eventhough i am a big fan of once upon a time in america among Leone's productions this movie is greatest one. Amid the endless homages and the sheer adoration meted out to Sergio Leone's ambitious, pricier finale to his Spaghetti Western trilogy, it's easy to forget just how damn good the film is. It makes a case for Sergio Leone as a true artist and it slowly reveals itself to have real emotional heft when you begin considering some of the ambitious themes that Leone tackles. Not much needs to be said here. The best western ever made. Its mesmerizing score and epic plot combine to leave any fan of movies in awe.
4 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
27 August 2008,"The Good, The Bad And The Ugly: One of the best","Once every few years, a movie pops up that thousands or maybe even millions consider to be one of the best films ever made. The Good, The Bad And The Ugly is definitely one of those few. Blondie (Clint Eastwood), Tuco (Eli Wallach) and Angel Eyes (Lee Van Cleef) are three men who are in search of gold coins that are buried in a cemetery. However, each man only knows a certain amount of information as to where the gold is and are therefore dependent on each other.

The Good, The Bad And The Ugly is an incredibly suspenseful movie and will have you on the edge of your seat throughout. The action scenes are top-notch and really kick in the tension. The famous showdown at the cemetery seriously had me guessing as to what the hell was going to happen to the point of being wide-eyed and I'm sure that it's the most suspenseful scene in cinema history.

Although Clint Eastwood gives an excellent performance as Blondie, it's Eli Wallach who shines as Tuco. The audience has a strange, ever-changing relationship with his character. At some points (mainly early on) we hate his guts and at other points we love him and can't get enough of him. He actually had me laughing quite a few times such as when he takes a desperate but brilliant measure to break free from his handcuffs. I won't ruin it for you, but it involves a train.

Even if you haven't seen the movie, you WILL recognise its theme tune. Ennio Morricone's music is one of the best things about The Good, The Bad And The Ugly and its theme tune is certainly among the greatest of all time.

The thing that amazed me about the film is that it keeps you entertained and interested throughout its three hour length. Films this long tend to get boring after a while and you eventually just lose interest, but TGTBATU will make you ask for more. Anyway, more to love.

I haven't seen the movie's predecessors A Fistful Of Dollars and For A Few Dollars More. I've heard good things about them, but I have to say that it would take A LOT for them to be better than this cinematic masterpiece.

The Good, The Bad And The Ugly is one of the best movies ever made and is also one of my favourite films. I give it 10/10.",10
31 October 2021,My Favorite Western,"I saw this movie when it first came out and liked it. Over the last five plus decades I've seen it again and again and in that time it's grown on me to where it's not only my favorite western, but generally speaking, the best western I've seen. There is so much going on here. It's rich in characters, cinematography, and story development. Eli Wallach should have gotten a best supporting actor Oscar nomination for his portrayal of Tuco. It's ust a fun, well done western and Sergio Leone brings out the best in his actors. Plus, his use of unknown, unique looking extras, works. It works on many levels. Enjoy!
3 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
2 June 2004,Tarantino was right!,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",10
