Date,Title,Review,Rating
3 October 2019,"Very engaging, compelling, and thought-provoking!","One of the the most philosophically intriguing experiences I've found. Quite awkward at times but so genuine and normal feeling. Brad Pitt and Anthony Hopkins are riveting! Rebirth, romance, death, business, activities, and perplexity all astonishing parts of this unique art piece in this cinema. Also the director Martin Brest is great especially for films like Midnight Run and Beverly Hills Cop, I highly recommend Meet Joe Black to anyone!!
27 out of 38 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
30 December 2014,Susan doesn't make sense,"It's easy to wake up every day and see what is wrong with your life. Everyone has their vices and their shortcomings. Whether you are a billionaire with a perfect spouse, a cottage, a beach house, nice cars and wonderful parents or if you are a single parent struggling to get by on measly paycheck, we can all find something that is wrong with life. Such is human nature. But what can we do to remedy that situation. What can we do to try and ensure that our life gets better? And is it all really that bad? Meet Joe Black is a movie that asks us to look at ourselves and realize that this life is a gift and one that perhaps is taken for granted a little too much. Meet Joe Black asks us to ask ourselves: is it really all that bad?

Anthony Hopkins plays Bill. Bill is a very successful business man but it is his time. We all have to die one day, it is a part of life. And this is Bill's time. But before he goes, the Grim Reaper pays him a visit and offers him time. That is all. Just time. And in exchange Bill will show Death what it is like to be alive. A bit of an oxymoron for sure but true nonetheless. And what happens when Death starts to learn about what makes our life so precious is really something that has to be seen. Because what we take for granted, he sees as innocent and pure and magical. For instance, peanut butter. Joe Black tastes it and decides that it is the most amazing food that he has ever had in his short existence. And when people are eating their caviar at dinner, he refrains and has more peanut butter. This scene is one of the purest and most honest scenes in the film. Not for what is on the outside, but what it means, what it wants us to see. To me this scene is the microcosm of what the film and what life should be about.

Life is a gift. There are so many wonderful things that we have as human beings that we seem to forget what they are. We are so consumed with other things that at the time seem important but when you look at them closely they are trivial and it's the little things in life that bring us so much joy. Like peanut butter, aka tossing the ball around with your kids, aka. being lazy in the shade with your Collie. The point is that life is serious enough and it isn't until others are gone that we fully comprehend that.

Brad Pitt is perfect, absolutely perfect as Joe Black. He conveys the innocent wonder and pure joy of discovering human elements like the aforementioned peanut butter and more serious issues like falling in love.

Meet Joe Black has been criticized for its length but like all movies that are three hours plus, there is a reason for that. And that is because it has something to say. Something important to say. Meet Joe Black wants us to look at this film and then look at our lives and realize that there is a lot to live for. You just have to get through all the mist and cloudiness and you'll find it again. There is an innocence about how this movie feels and it is such a wonderful picture. It makes you feel good. Good to be in love ( if you are ) good to want to be in love ( if you are not already) and good to be alive.

See this film. It will make you glad that you did. I know I was and my life doesn't seem so bad right now even though there are many things that I could complain about like...... Ah hell, what's the point. Life can only get better. Meet Joe Black helped me see that.",4
26 June 2016,seductive,"first, for the interesting idea who, far to be original, has the chance to be used in wise manner. than , for the romanticism and the great chemistry between Forlani and Pitt. not the least, and that is far to represent a surprise, the performance of Anthony Hopkins is admirable. the Death and the price of each new day of life. the media industry as the best set. the discoveries of significance of small, fundamental things who defines the existence. and the price of happiness. its virtue - to be a provocation for viewer in each scene. sure, the old romantic story is the same, but its nuances transform the sense of old clichés and lovely sweet images. a new Faust. only the roles are for different interpreters. the essence is the same. but the answer seems be different.
9 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
6 December 2016,For the Romantics Out There,"It's easy to wake up every day and see what is wrong with your life. Everyone has their vices and their shortcomings. Whether you are a billionaire with a perfect spouse, a cottage, a beach house, nice cars and wonderful parents or if you are a single parent struggling to get by on measly paycheck, we can all find something that is wrong with life. Such is human nature. But what can we do to remedy that situation. What can we do to try and ensure that our life gets better? And is it all really that bad? Meet Joe Black is a movie that asks us to look at ourselves and realize that this life is a gift and one that perhaps is taken for granted a little too much. Meet Joe Black asks us to ask ourselves: is it really all that bad?

Anthony Hopkins plays Bill. Bill is a very successful business man but it is his time. We all have to die one day, it is a part of life. And this is Bill's time. But before he goes, the Grim Reaper pays him a visit and offers him time. That is all. Just time. And in exchange Bill will show Death what it is like to be alive. A bit of an oxymoron for sure but true nonetheless. And what happens when Death starts to learn about what makes our life so precious is really something that has to be seen. Because what we take for granted, he sees as innocent and pure and magical. For instance, peanut butter. Joe Black tastes it and decides that it is the most amazing food that he has ever had in his short existence. And when people are eating their caviar at dinner, he refrains and has more peanut butter. This scene is one of the purest and most honest scenes in the film. Not for what is on the outside, but what it means, what it wants us to see. To me this scene is the microcosm of what the film and what life should be about.

Life is a gift. There are so many wonderful things that we have as human beings that we seem to forget what they are. We are so consumed with other things that at the time seem important but when you look at them closely they are trivial and it's the little things in life that bring us so much joy. Like peanut butter, aka tossing the ball around with your kids, aka. being lazy in the shade with your Collie. The point is that life is serious enough and it isn't until others are gone that we fully comprehend that.

Brad Pitt is perfect, absolutely perfect as Joe Black. He conveys the innocent wonder and pure joy of discovering human elements like the aforementioned peanut butter and more serious issues like falling in love.

Meet Joe Black has been criticized for its length but like all movies that are three hours plus, there is a reason for that. And that is because it has something to say. Something important to say. Meet Joe Black wants us to look at this film and then look at our lives and realize that there is a lot to live for. You just have to get through all the mist and cloudiness and you'll find it again. There is an innocence about how this movie feels and it is such a wonderful picture. It makes you feel good. Good to be in love ( if you are ) good to want to be in love ( if you are not already) and good to be alive.

See this film. It will make you glad that you did. I know I was and my life doesn't seem so bad right now even though there are many things that I could complain about like...... Ah hell, what's the point. Life can only get better. Meet Joe Black helped me see that.",10
11 December 2002,A Truly Enchanting Movie!,"Meet Joe Black is a beautiful film with a talented cast. Because it is unique, the plot enables humor to be weaved within the dramatic and romantic elements. The music, composed by Thomas Newman (Shawshank Redemption, Erin Brokovich) truly enhances the movie. The many string and piano melodies are beautiful, and fit smoothly. There are so many memorable moments, like father-daughter conversations, and the scene in the coffee shop. Brad Pitt, in his portrayal of Death,displays naive and vulnerable feelings, skillfully in sharp contrast his behavior at the beginning of the film. While some criticize its length and unrealistic aspects of the plot, I found it to be so captivating and quite well-made. Meet Joe Black has an indescribable effect on me whenever I watch it. The story of Death being apprentice to a respected, accomplished man makes one realize the simple beauties of life-- passion, family, love... and peanut butter.
319 out of 360 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
14 February 2005,The perfect movie when you are alone on Valentine's Day,"This is a really great movie , that you have to watch glimpses of first. You have to see parts , you have to be non-interested, ""oh this is just another bad brad Pitt movie"", but you watch parts over and over , because Anthony Hopkins is one of the greatest actors of all time. I can't believe watching this movie on Valentine's day how empathetic Anthony Hopkins is , how terrible he is as Hannibal Lechter. This is a great movie, you must come to love. You must watch it and think nothing of it. Then watch it again some time later, you will begin to understand it. You will begin to understand how wonderful this movie, How true it is. How absolutely real and caring the movie is. It combines life, death, love, and greed for all things. To love someone and what love is , truly is defined in the movie. It is a wonderful movie to watch on Valentine's Day when you are alone, when nothing is clear, when you are in the dumps have no one, when pain is all you feel and all your loved ones are separated by time and space. When I was alone today Feb 14th 2005, I enjoyed this movie, I suggest you watch so you too can not be alone.
156 out of 229 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
4 June 2021,I only finished because so many of you think it's great,"Let's be clear. I am an old boring married guy. I watched all three films of The Human Condition with rapt attention. I can do long, slow, subtle. I am not to the best of my knowledge bereft of spirit as many reviews accuse others of.

But this? Maudlin. Boring. Hamhanded. Too long by a factor of ten. I mean, so badly paced I was bored after 20 minutes, then noticed it's Three Hours Long.

Once I was about 45 minutes in and started getting the gist of the characters, I could figure out a better way to write about half the lines. The ""death and taxes"" callback in a movie that respected our intelligence should have been ""only two things in life are inevitable, Drew.""

Oh, except for Death. He was... conveniently written. Unaware AND all knowing. Sometimes in the same sentence. Things this contrived do not work to make me get absorbed into a film.

Well acted by pretty much everyone (Brad Pitt was... not well characterized so I didn't like him one bit in either role, but that's probably not his fault). Even the supporting characters did a great job. But terrible script, terribly edited, and I don't care what anyone says: quite pedestrian cinematography.",5
13 October 2004,"In short, an excellent and not too long film","Whenever this film is aired, I'm drawn to watch it. The pace, like life, is slow. Some people find this to be a problem. I feel sorry for those people; maybe they've been so saturated by ""fast food"" films and reality TV that they think that's the way life is supposed to be. Unlike life, the film has no ""wasted space"". So, while it may seem too long for theatre viewing, it's plenty short for sitting back in an easy chair for three hours and just letting it draw you in--with the excellent dialogue (including the Patois), excellent performances by truly talented actors, and above all the [again] excellent score by Mr. Newman. If you're a romantic not just about love, but also about life, then treat yourself and watch it.
199 out of 247 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
9 January 2000,"One of the best films of 1998, I can't praise this film enough!","I must admit to have been slightly hesistant when I first heard about Meet Joe Black because of the subject matter and its length, however I found this film to be superb.

The acting was believable, the cinematography of the film was well thought out and extremely picturesque. The soundtrack by Thomas Newman (the Shawshank Redemption) went from chilling to the most beautiful melodies that I have ever heard (giving, in my humble opinion, any classical composer a run for their money), adding an extra depth to this film.

There are no in-betweens in this film: you WILL either love or hate this film. However, I can say that this film is one of the most uplifting and life affirming movies that I have ever seen. It left me both moved and confident that the world was not such a bad place after all. Just like the Shawshank Redemption told us that hope is not a bad thing, so Meet Joe Black tells us that indeed love can conquer all better than Titanic ever could.",9
23 March 2017,Beautiful,"This movie had no luck with critics, but it is near the top of my all-time favorites. One of the most beautiful love stories, with deep thoughts about life, and with Pitt and Hopkins in leading roles you can't ask for much more.

9/10
16 out of 23 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
15 April 2006,Absolutely Spectacular Movie that leaves you Pondering for Days Afterward,"I thought this movie was quite clearly spectacular. I mean, from the trailer it looked like some teen, low-production-cost flick that I'd stay as far away as possible, but in truth, the movie was deep, meaningful and left you thinking about it for ages and ages afterward.

The actors were brilliant. I thought Brad Pitt, against a lot of people's expectations, performed very convincingly, and Anthony Hopkins, as always, stunned me and transported me. Claire Forlani was the only main actress who suffered slightly but still pulled off a reasonable performance. I personally thought the Jamaican Woman, played by Lois Kelly-Miller was very touching, and the conversations between most of the characters were all interesting and well, some of the advice you could put into use in your own daily lives.

The story line is edgy and dwells on sensitive subjects such as Death, Love and Happiness, I suppose. The wisdom behind it is unmistakable. I think this movie is underrated. Despite the disappointing Trailer, the movie will blow you away. I watched it on VCD, something that has low-ish quality on a computer, yet I managed to sit through all 170 minutes, completely stunned and unable to budge from concentration.

Overall, this movie is definitely recommended. A bit deep for your kids, I guess- I tried watching it with my niece but she ruined it slightly by everlasting flow of questions.

I'm giving it a 10/10 for it being emotional and funny at times. Overall a serious movie, and one that will truly make you think. It is quite complex and will definitely leave some strings untied, but I guess a bit of room for imagination never hurt anyone.",10
6 February 2020,"For the Romance, For the Romance, For the Romance !!!","I am a guy. I dont like sentimental romantic movies. This movie is full blown romance though from the very start, but I was still smitten with it. Not only was I smitten with it, I was dumbfounded, touched and mesmerised as well by it. Why? How could I be so touched by a romantic movie? BECAUSE ANTHONY HOPKINS IS BRILLIANT. And so are all the other actors, and so is the music, and so is the photography and so is the story, simply MAGNIFICENT.

The story sounds silly at first. Really silly. But it is executed/directed with such credibility that I can assure you that you must watch it before you disregard this movie simply by its story or trailer. Especially the acting performance by Anthony Hopkins is sheer brilliance. And the ROMANCE is as well.

I wont tell you the exact story, but simply hear me out: Anthony Hopkins fears he is near the end of his life. That's one side of the story. The other side of the story is a sheer brilliant romance between Brad Pitt and the daughter of Anthony Hopkins. Ah what the heck, I simply cant find the words to describe this wonderful romantic feeling I am left with after having watched it. I am all teary eyed. Cant think straight... Simply watch it for the romance, FOR THE ROMANCE... !!!",9
