Date,Title,Review,Rating
28 December 2016,"A Sensitive, Remarkable Look at Genius","Matt Damon's Will Hunting couldn't be more complex. He is an utter genius. Unfortunately, he has enough baggage to send him around the world. Will is a brilliant mathematician, smarter than many of the professors at MIT. However, he is depressed and self destructive. He gives up the minute things get hard. He can't relate to others, especially women. After many failures to help him, he hooks up with a man who respects him (but who also fears his insights) played by Robin Williams in one of his finer dramatic roles. He pushes Will and Will pushes back. The interaction between two imperfect, but brilliant, human beings is the core of this movie. Created by Damon and Ben Affleck, this was probably the best movie of the year. Will Hunting is searching for happiness, as are we all, but others have decided what that happiness looks like. He is indeed ""hunting"" for joy in his life. Excellent performances all around.
19 out of 25 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
26 May 2022,Good Will Hunting Review,"Will Hunting a janitor at M. I. T has a gift for learning, but his genius is going to waste because he can't seem to find his purpose in life.

Back in 2019 I had went to Boston to see the Celtics and the Bruins, and the hotel I was staying at had a pillow with ""wicked smaht"" stitched on to it. I remember my dad seeing it and immediately saying the iconic line ""my boys wicked smaht"", and I asked him what that was from. He told me it was from a classic movie called Good Will Hunting that takes place in Boston. So, with my curiosity peaked I returned home and watched it for the first time. Since then I have seen this film 5 times and it has become one of my all time favourite films.

From top to bottom this film is perfection. Matt Damon and Robin Williams give what I considered the best performances of their careers, along with two very strong performances from Ben Affleck and Stellan Skarsgard. The writing is incredible and the dialogue in particular is phenomenal. The cinematography and direction by Gus Can Sant is perfect throughout the entire film, and the music to accompany it is beautiful.

What makes this film for me is that it is something we can all relate to. This film is about finding yourself and finding a purpose for your life, everyone on the planet at one point or another needed to seriously consider the question ""who am I"". That for me is an extremely powerful message and why this film is so great.

10/10 A+",10
21 January 2019,Thought provoking classic,"One of the movies which turned Robin Williams into a legend! He proved in this movie that he is as good in his dramatic roles as in his comedic routines. Pair that with a great performance from Matt Damon as the tittle character and an inspiring story built upon the everyday struggle of the characters and you got yourself a 90's cinematic classic.
6 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
27 February 2021,Every high school student should see this film and discuss.,"Damon and Affleck write a brilliant script and in Boston MIT among the most prestigious institutions of higher learning is a kid who works as a janitor yet is genius IQ who finds love and hope when faced with either jail or meet with a court appointed shrink. Williams earns his Oscar in his supporting role.
8 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
7 May 2022,A Great Script And Fine Acting,"This is the film that put Matt Damon and Ben Affleck on the map, winning them an Oscar for their screenplay. It's a wonderful script about a young man with extraordinary talents whose rough upbringing undermines his opportunities.

Matt Damon plays Will Hunting, a polymath with an eidetic memory who works as a custodian at MIT. He lives by both his wits and his fists. Minnie Driver plays Skylar, the university student who falls for the brash young man. And Robin Williams, in an Oscar-winning performance, plays Sean, the community college instructor who dares to confront Will's demons. All three are tremendous.

Damon and Affleck know Boston and they imbue the story with blue-collar authenticity. The film understands the anti-intellectualism of some of its characters (compare ""Breaking Away"") but also celebrates the upper limits of scholarship and prodigious abilities. Will is actually an anti-intellectual intellectual.

This is one of the best films of its decade. There, I said it. How do you like them apples?",10
29 January 2007,Worth Seeing,"Sure, this film's plot is fairly predictable. Sure, if you boiled it down to its essential components it wouldn't amount to much. Sure, Will Hunting's genius is profoundly unrealistic.

Yet I'm giving this one 10 out of 10.

I don't know whether Matt and Ben have ever been in therapy, but they certainly understand a lot about the human psyche, how it ducks responsibility, and pushes blame onto others, how it dismisses the real gifts it has and concentrates on running itself down. How many of us suffer from the same problems as Will? Only those who deny their own vulnerability will remain unaffected by this film.

Not only is the script powerful, but the dynamics between the characters - all of them selfish, even Skylar - is vividly and plausibly executed. The film just about manages to avoid easy answers, preferring to acknowledge (indeed, highlight) the complexity and pain of personal growth and self-realisation.

You could read a lot of self-help books, but they won't bring across to you as powerfully as this film what it's like to be scared, what it's like to experience loss, how difficult it is to shake off your old ways of thinking, how important honesty to yourself is. If this is the kind of revelation Matt and Ben are going to come up with, I look forward to their future efforts.

The first time I saw it, I felt moved as the credits rolled. On my way home from the cinema, I felt sombre. When I got home, I finally burst into tears. This film burns slowly, inside you.

As cinema, it's fair to middling. The performances are all first class. The script is a jewel. As wisdom, it's second to none. A fine achievement.",10
23 August 2020,exceptional,"A film growing up in yourself. It is so simple to say about it be great, admirable, profound touching or remarkable. But ,in obvious manner, it is more than a film. The reasons are many and few from them are only emotions. A beautiful script as the impressive job of two young actors, A magnificent Robin Williams and a seductive end. At the first sigh, a film in which you recognize yourself. But it is more, nuanced, precise and inspired portrait of potential, help, life meaning , love and the most profound truth defining yourself and your world.
17 out of 25 found this helpful. Was this review helpful? Sign in to vote.
Permalink",
19 October 2019,Ranked 87th on the site though it is better than at least 1/3 of films rated higher on here,"I watched this movie for the third time today and it was just as powerful to me, if not more so, than when I saw it upon its release.

Gripping story and characters.

Superb acting all-around.

Robin Williams earned every ounce of his Oscar and his grand performance here is one of the great efforts in movie history. It's one of those roles that should be replayed every year at the Oscars ceremony along with Humphrey Bogart in Casablanca and Gene Kelly in Singin' in the Rain. Williams is not the lead actor but his interplay with Matt Damon in the key scene near the finale is one of the best film history has to offer us.

As most should know, Damon wrote the script with a young Ben Affleck. Affleck's younger brother Casey has a solid supporting role as well. Cole Hauser, who acted with Ben Affleck and Matt Damon in the 1992 film School Ties, has a small role but makes an impression. Hauser also acted with Ben Affleck in Dazed and Confused (1993) and I assume must be a real-life friend of both.

Minnie Driver is really great in a difficult role.

I have a small problem with a couple of the lines (particularly the bar scene) which I won't give away but it knocks the movie down a half point. Some parts of the story are just not believable. There is some tongue and cheek humor and a few things that might seem implausible today but were realistic in 1997.

The brilliance of the writing, the youthful energy and the power of the performances (along with a great soundtrack that features the haunting songs of the late Elliott Smith) make this a landmark film for a generation - especially those who came of age in the 1990's.",9
31 December 2014,terrific characters,"Sure, this film's plot is fairly predictable. Sure, if you boiled it down to its essential components it wouldn't amount to much. Sure, Will Hunting's genius is profoundly unrealistic.

Yet I'm giving this one 10 out of 10.

I don't know whether Matt and Ben have ever been in therapy, but they certainly understand a lot about the human psyche, how it ducks responsibility, and pushes blame onto others, how it dismisses the real gifts it has and concentrates on running itself down. How many of us suffer from the same problems as Will? Only those who deny their own vulnerability will remain unaffected by this film.

Not only is the script powerful, but the dynamics between the characters - all of them selfish, even Skylar - is vividly and plausibly executed. The film just about manages to avoid easy answers, preferring to acknowledge (indeed, highlight) the complexity and pain of personal growth and self-realisation.

You could read a lot of self-help books, but they won't bring across to you as powerfully as this film what it's like to be scared, what it's like to experience loss, how difficult it is to shake off your old ways of thinking, how important honesty to yourself is. If this is the kind of revelation Matt and Ben are going to come up with, I look forward to their future efforts.

The first time I saw it, I felt moved as the credits rolled. On my way home from the cinema, I felt sombre. When I got home, I finally burst into tears. This film burns slowly, inside you.

As cinema, it's fair to middling. The performances are all first class. The script is a jewel. As wisdom, it's second to none. A fine achievement.",9
11 May 2022,Robin Williams was an absolute legend,"Sure, this film's plot is fairly predictable. Sure, if you boiled it down to its essential components it wouldn't amount to much. Sure, Will Hunting's genius is profoundly unrealistic.

Yet I'm giving this one 10 out of 10.

I don't know whether Matt and Ben have ever been in therapy, but they certainly understand a lot about the human psyche, how it ducks responsibility, and pushes blame onto others, how it dismisses the real gifts it has and concentrates on running itself down. How many of us suffer from the same problems as Will? Only those who deny their own vulnerability will remain unaffected by this film.

Not only is the script powerful, but the dynamics between the characters - all of them selfish, even Skylar - is vividly and plausibly executed. The film just about manages to avoid easy answers, preferring to acknowledge (indeed, highlight) the complexity and pain of personal growth and self-realisation.

You could read a lot of self-help books, but they won't bring across to you as powerfully as this film what it's like to be scared, what it's like to experience loss, how difficult it is to shake off your old ways of thinking, how important honesty to yourself is. If this is the kind of revelation Matt and Ben are going to come up with, I look forward to their future efforts.

The first time I saw it, I felt moved as the credits rolled. On my way home from the cinema, I felt sombre. When I got home, I finally burst into tears. This film burns slowly, inside you.

As cinema, it's fair to middling. The performances are all first class. The script is a jewel. As wisdom, it's second to none. A fine achievement.",10
23 October 2017,A Movie About Men: The Internal Fight Club,"Why another review? Well, for the few that might read this, I find this movie very accurate about the state of seeing a counselor. It is also very accurate about a man who carries deep toxic shame within keeping him from intimacy with others and living with massive defense mechanisms. Because of this, I understand why some do not like this movie, it taps a part of themselves they are still running from, and that is why this movie is so powerful.

It is very hard to believe two 25yos wrote this script with such realistic relational depth. There are some very powerful emotional dynamics in this movie--the scene with Will & Skyler in her apartment when Will unpacks. The monumental scene with Will and Sean ""It's not your fault""--when a movie is a template for real life, this is an epic work of art! This movie allowed people to talk and relate when emotions were road blocks, to point to a scene in Good Will Hunting to establish a base for communication.

Here's a point in real time. I was writing this review and a friend called. He ended up hanging up the phone on me because I questioned him about a project. He did a ""Will"" in Skyler's room on me because I tapped a dark shadow in his life. His sensitivity to being questioned is such a part of his identity he is unconscious about, but something that causes him great conflict in his marriage which is now a divorce, his inability to stay employed, and history with addiction.

This movie lays a template for men's issues!",10
19 March 2020,One of the best feel-good movies out there,"One of my favorite Robin Williams movies. Hits that certain feel-good spot that we all need every once in a while.

The subject matter is a bit tougher in this movie, but it's one that almost every teenager can relate to.

4.5/5. Instant classic. Must watch.
4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
15 November 2017,"""So what do you really wanna do?""","Sure, this film's plot is fairly predictable. Sure, if you boiled it down to its essential components it wouldn't amount to much. Sure, Will Hunting's genius is profoundly unrealistic.

Yet I'm giving this one 10 out of 10.

I don't know whether Matt and Ben have ever been in therapy, but they certainly understand a lot about the human psyche, how it ducks responsibility, and pushes blame onto others, how it dismisses the real gifts it has and concentrates on running itself down. How many of us suffer from the same problems as Will? Only those who deny their own vulnerability will remain unaffected by this film.

Not only is the script powerful, but the dynamics between the characters - all of them selfish, even Skylar - is vividly and plausibly executed. The film just about manages to avoid easy answers, preferring to acknowledge (indeed, highlight) the complexity and pain of personal growth and self-realisation.

You could read a lot of self-help books, but they won't bring across to you as powerfully as this film what it's like to be scared, what it's like to experience loss, how difficult it is to shake off your old ways of thinking, how important honesty to yourself is. If this is the kind of revelation Matt and Ben are going to come up with, I look forward to their future efforts.

The first time I saw it, I felt moved as the credits rolled. On my way home from the cinema, I felt sombre. When I got home, I finally burst into tears. This film burns slowly, inside you.

As cinema, it's fair to middling. The performances are all first class. The script is a jewel. As wisdom, it's second to none. A fine achievement.",10
5 July 2019,Good but overrated and overhyped,"It's a good movie; the premise is its best point, as well as the human connection between friends and relationships, but so many reviews on here calling this a masterpiece or one of the best movies ever made are way unwarranted and over the top. It's a good low budget movie with some depth and a famous role for Robin WIlliams, who won the best supporting actor Oscar. The script is good, but not great, the directing is slightly above average, it drags at times, and some little aspects of it are unrealistic. It's definitely good and worth a watch, but it's not one of the greats of all time.

8/10
55 out of 87 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
12 April 1999,Good doesn't describe it!,"Sure, this film's plot is fairly predictable. Sure, if you boiled it down to its essential components it wouldn't amount to much. Sure, Will Hunting's genius is profoundly unrealistic.

Yet I'm giving this one 10 out of 10.

I don't know whether Matt and Ben have ever been in therapy, but they certainly understand a lot about the human psyche, how it ducks responsibility, and pushes blame onto others, how it dismisses the real gifts it has and concentrates on running itself down. How many of us suffer from the same problems as Will? Only those who deny their own vulnerability will remain unaffected by this film.

Not only is the script powerful, but the dynamics between the characters - all of them selfish, even Skylar - is vividly and plausibly executed. The film just about manages to avoid easy answers, preferring to acknowledge (indeed, highlight) the complexity and pain of personal growth and self-realisation.

You could read a lot of self-help books, but they won't bring across to you as powerfully as this film what it's like to be scared, what it's like to experience loss, how difficult it is to shake off your old ways of thinking, how important honesty to yourself is. If this is the kind of revelation Matt and Ben are going to come up with, I look forward to their future efforts.

The first time I saw it, I felt moved as the credits rolled. On my way home from the cinema, I felt sombre. When I got home, I finally burst into tears. This film burns slowly, inside you.

As cinema, it's fair to middling. The performances are all first class. The script is a jewel. As wisdom, it's second to none. A fine achievement.",
19 July 2021,Do i really know anything about life?,"I didn't even remember how good this movie actually was.

I just love story in this.

So funny and very tougtful too.

Amazing performances from Matt Damon, Robin Williams.

Other cast was good too.

So well crafted characters.

I liked romance aspect in this very much.

But conversations between Matt Damon's and Robin Williams are so good.

So therapeutic too.

I really thinked my own life too when i watched this movie.

I do relate with Will so much.

Yes i love science but i'm not any genius.

But do i really know anything about life at all?

Probably not.

I have read things how to love but have i really loved?

That's just one example how this movie hit me so hard.

I laughed, i cried and i thinked.

What an amazing movie.",10
19 August 2021,Exceptional film.,"Sure, this film's plot is fairly predictable. Sure, if you boiled it down to its essential components it wouldn't amount to much. Sure, Will Hunting's genius is profoundly unrealistic.

Yet I'm giving this one 10 out of 10.

I don't know whether Matt and Ben have ever been in therapy, but they certainly understand a lot about the human psyche, how it ducks responsibility, and pushes blame onto others, how it dismisses the real gifts it has and concentrates on running itself down. How many of us suffer from the same problems as Will? Only those who deny their own vulnerability will remain unaffected by this film.

Not only is the script powerful, but the dynamics between the characters - all of them selfish, even Skylar - is vividly and plausibly executed. The film just about manages to avoid easy answers, preferring to acknowledge (indeed, highlight) the complexity and pain of personal growth and self-realisation.

You could read a lot of self-help books, but they won't bring across to you as powerfully as this film what it's like to be scared, what it's like to experience loss, how difficult it is to shake off your old ways of thinking, how important honesty to yourself is. If this is the kind of revelation Matt and Ben are going to come up with, I look forward to their future efforts.

The first time I saw it, I felt moved as the credits rolled. On my way home from the cinema, I felt sombre. When I got home, I finally burst into tears. This film burns slowly, inside you.

As cinema, it's fair to middling. The performances are all first class. The script is a jewel. As wisdom, it's second to none. A fine achievement.",10
3 March 2006,"Incredible, moving movie.","A lot of things have been said about this fantastic movie, and I only hope to add a few more praises.

The fact that it was written by Ben and Matt was a shock to me, I did not expect any strong writing and a solid script, but boy was I wrong. The movie lasts for 2 hours, and every minute of it I couldn't even focus on anything beside the incredible world of Will Hunting.

Matt plays Will Hunting, who is a brilliant young man who denies his unreal intellect. Will has had a very abusive childhood which hurt him mentally to a point where he can no longer let anyone close to him aside from his best friend who is played by Ben. That is until a professor at one of the top colleges finds Will's talent and helps him out of trouble with the law. Robin Williams later comes in as a therapist to Will, he is the only one who can really stand up to Will's intellect and manages to break the layer of distrust that Will has developed over years of solitude, and the two develop a bond beyond friendship.

Yes there is a girl, but this is not a romantic movie. There is more to life then what we are taught and what we have to show for it.

The writing is witty, brilliant and hilarious at times, both Matt and Robin Williams preform wonderfully from both a comedic and theatrical prospective. Matt's best work since Dogma and Williams best along side Dead Poet's Society.

If your looking for a typical Hollywood movie with a Hollywood ending, then do not bother spending two hours on this movie. This movie is ahead of it's time, and lands an easy 10 out of 10.

This one is a keeper in my movie library.",10
30 March 2021,Thoughtful Warm Film,"For the longest period of time I never understood the title of this film. Was it about someone on some Diogenes style quest? Or was was it about someone who scowers thrift stores? Well, it has nothing to do with good will or Goodwill, it's about a young man called Will Hunting. He's a(somewhat unrealistic)genius who can solve math problems that baffle the world's greatest minds and knows twice as much on any subject covered in a Harvard class...yet he works as a janitor. A professor at MIT stumbles across and sets him up with a therapist, who tries to counsel Will while drilling to the core of his problems.

The film might be centered around Matt Damon, who gives a deep performance, but Robin Williams claims every scene he's in and is the most memorable thing from this film. As you probably know, the picture also features Ben Affleck in a limited role, through which he still makes his talent evident. But while Damon, Affleck and William's may have been good choices Minnie Driver certainly wasn't. Who thought of her for the role or what they saw I'll never know.

The backstory behind the script is so well known that I won't bother going over it; all I will add is that Affleck and Damon didn't do to bad a job for a first time and recieved a merited Oscar for it.

Good Will Hunting is a thought provoking film and that's why so many enjoy it. It's a film that actually tried to be more than cheap entertainment and it succeeded.",8
12 September 2022,"In short, it's ace!","So great!

'Good Will Hunting' is a film I had heard many a great thing about but had never actually seen it so didn't know anything about the plot - so much so that I genuinely thought it was about the good will of hunting or something... and certainly not about a character named Will Hunting! The poster makes it look like a film of that sort, in my defence.

I also didn't realise, aside from the lead two, that the cast list was so stacked until the credits came up at the start. The names didn't let me down either, as the acting is superb across the board. Matt Damon and Robin Williams are truly outstanding together, I already rate them from other productions so I'm glad I can add another cracker to their respective filmographies.

Even away from Messrs Damon and Williams, you've got very good displays from the likes of Stellan Skarsgård, Minnie Driver (emotionally, particularly, excellent) and Ben Affleck. Pretty impressive that it was written by both Affleck and Damon too!

The plot is great, the way the friendship builds between Will (Damon) and Sean (Williams) is so beautifully done. Both characters are very interesting, even if I didn't buy the genius of Will at all at first but I quickly let that go as the film does such a grand job at crafting everything together around it.

In short, it's ace! Glad I finally checked it out.",9
23 February 1999,"""Whatever blows your hair back"" - This movie does it for me!","This is the best movie I have seen since the Godfather. Matt Damon and Ben Affleck make a great team...not only as actors, but more impressively as co-writers. Add Robin Williams in perhaps his best role ever (too close to Good Morning Vietnam for me to make the call), and you have a wonderfully entertaining movie.

Ben Affleck is convincing as the best friend to a genius, able to effectively play the joker and the friend who would ""lay down in traffic for you"". Matt Damon's portrayal of that genius realizing that life has something more to offer than batting cages and bars is equally stunning. And Robin Williams certainly leaves nothing to be desired (except maybe a beard trimmer...).

The most amazing thing about this movie is the writing. Even if the acting were not terrific, this movie still would have made my top ten list. I was captivated from beginning to end.

If you've not seen it, Good Will Hunting is without doubt a ""renter"", and I think after seeing it, it's one you'll want to own to watch again and again.",10
