Date,Title,Review,Rating
21 January 2013,A Glorified Romantic Comedy,"I wanted to hate this movie sooo much. This is because a bunch of people told me to watch it, and not in a ""hey this is a great flick"" way but in a derogatory, judgmental ""you NEED to watch this movie (lingering stare)"" way. I get it. It's about people with some serious mental issues. Sure, I'll watch it just to say I did.

But instead of hating it, this movie won me over. Yes, it's about people with mental issues, but a subtle point of the film (which my judgmental friends didn't seem to get) is that EVERYONE is messed up, whether or not they admit to their disorders. It may take a while for this message to sink in, especially for those who tend to view the mental spectrum in black & white, but once you get it, this movie becomes a great experience in understanding the human psyche from all angles.

Ok, if you made it past my opening 2 paragraphs, here's the fun part. ""Silver Linings Playbook"" is a quirky, mostly lighthearted flick about 2 people who are each labeled as ""crazy"" and their odd relationship. The humor is similar to something you'd see in a Wes Anderson flick (Rushmore, Royal Tenenbaums, Life Aquatic) or maybe even Jonze/Kaufmann (Being John Malkovich, Synecdoche NY). By that, I mean it's subtle without any big punchlines or slapstick gags. The sheer randomness and bizarreness of the characters' words, actions and reactions provide the comedy. So don't expect a lot of knee slappers, but at the same time there are a lot of funny lines that are very memorable.

Also, even though I described this as a ""romcom"", it's really not a romance or a comedy. It's more about the unique strangeness in all of us, set against the backdrop of romantic relationships. That's all you really need to know about the plot because it defies explanation. But I'll still attempt to sum it up in 1 sentence: A guy who has just been discharged from the nut house (Bradley Cooper) who is violently obsessed with winning back his ex-wife, befriends the ""town slut"" (Jennifer Lawrence), and they begrudgingly team up in an attempt to get both their lives together.

It's a great flick, probably best watched alone. Terrible first-date movie because it's not exactly your typical charming Hugh Grant type ice breaker. You probably won't want to watch it with your parents or kids either because there is a heavy, awkward sub-plot about dysfunctional family relationships. Definintely not a chick flick nor a bro flick (except that there's a lot about football, in a funny way). I would say watch it with your dog and have a great time.",7
21 July 2018,MY CHERIE AMOUR,"I wanted to hate this movie sooo much. This is because a bunch of people told me to watch it, and not in a ""hey this is a great flick"" way but in a derogatory, judgmental ""you NEED to watch this movie (lingering stare)"" way. I get it. It's about people with some serious mental issues. Sure, I'll watch it just to say I did.

But instead of hating it, this movie won me over. Yes, it's about people with mental issues, but a subtle point of the film (which my judgmental friends didn't seem to get) is that EVERYONE is messed up, whether or not they admit to their disorders. It may take a while for this message to sink in, especially for those who tend to view the mental spectrum in black & white, but once you get it, this movie becomes a great experience in understanding the human psyche from all angles.

Ok, if you made it past my opening 2 paragraphs, here's the fun part. ""Silver Linings Playbook"" is a quirky, mostly lighthearted flick about 2 people who are each labeled as ""crazy"" and their odd relationship. The humor is similar to something you'd see in a Wes Anderson flick (Rushmore, Royal Tenenbaums, Life Aquatic) or maybe even Jonze/Kaufmann (Being John Malkovich, Synecdoche NY). By that, I mean it's subtle without any big punchlines or slapstick gags. The sheer randomness and bizarreness of the characters' words, actions and reactions provide the comedy. So don't expect a lot of knee slappers, but at the same time there are a lot of funny lines that are very memorable.

Also, even though I described this as a ""romcom"", it's really not a romance or a comedy. It's more about the unique strangeness in all of us, set against the backdrop of romantic relationships. That's all you really need to know about the plot because it defies explanation. But I'll still attempt to sum it up in 1 sentence: A guy who has just been discharged from the nut house (Bradley Cooper) who is violently obsessed with winning back his ex-wife, befriends the ""town slut"" (Jennifer Lawrence), and they begrudgingly team up in an attempt to get both their lives together.

It's a great flick, probably best watched alone. Terrible first-date movie because it's not exactly your typical charming Hugh Grant type ice breaker. You probably won't want to watch it with your parents or kids either because there is a heavy, awkward sub-plot about dysfunctional family relationships. Definintely not a chick flick nor a bro flick (except that there's a lot about football, in a funny way). I would say watch it with your dog and have a great time.",10
29 June 2013,You'd be crazy to miss this,"Based on a novel by Matthew Quick, David O Russell has both written and directed this variation on the romantic comedy in which both main characters are deeply damaged and variably medicated.

Patrick used to be a teacher before he beat up a fellow teacher (he deserved it) and was diagnosed as bi-polar and confined to a mental institution for eight months. Tiffany used to be married to a cop who died in circumstances for which she feels blame and she has not been behaving as quietly and demurely as is expected of the newly bereaved. Both lead roles are played by attractive and talented young actors: Bradley Cooper (""The Hangover"") and Jennifer Lawrence (""The Hunger Games"") and, by the time I caught up with the movie on DVD, Lawrence had been awarded a deserved Academy Award for Best Actress for this quirky performance.

One of the distinctive features of this wonderful film is that most of the characters are obsessive to one extent and in one form or another, most notably Pat's father who is charmingly portrayed by veteran Robert de Niro. At turns funny and poignant, this is at heart a plea for us to be tolerant of others because - let's face it - we're all a little crazy.",
3 July 2013,Life Is a Lot More Complicated/A Psychiatrist's Buffet,"I have to agree that Jennifer Lawrence is darn good in this. Bradley Cooper overacts with the best of them. But as I watched it unfold, I just couldn't buy into it. Of course, this is ultimately a comedy, though it is a dark comedy. Cooper is completely out of control when he is off his meds. This is pretty well presented at the beginning as he rants about getting back together with his wife (after having nearly beaten her lover to death). His strained relation with his father, a bookie/Philadelphia Eagles Fan/and a raving OCDer, is in the forefront. The dad, played by Robert DiNiro is about as off his trolley as Cooper. The mom wants everything to be nice, and is constantly caught in the middle of these ""crazy"" people. DeNiro has been banned from the Eagles' stadium because of rowdy behavior in the past and believes his not being present is the reason for their lack of success. Anyway, Cooper hooks up with Jennifer Lawrence who is newly widowed. She is also a nut case. She becomes his mother confessor and his link to getting back together with his wife. She is learning to dance and insists on his helping her with this in exchange for her participation in getting messages to his ex (there is a restraining order that keeps him from her as well as the high school where she teaches). Lost in all this is the seriousness of bipolar disorder. All the people in the movie are in serious trouble, and when the chips are down, the writer and director back off and turn it into a bit of a silly romantic comedy. Cooper is unrecognizable in the second half. Where did all the angst and despair go? These people don't have epiphanies. They are in constant battle with their disease. While it captivated me on one level, I felt it sold out and became less that it could have been.",7
13 April 2020,Fantastic,"A smart, impactful, and surprisingly entertaining narrative, Silver Linings Playbook does more than an impressive job of exploring the live of those with bipolar, and provides a fantastic story along the way. Bradley Cooper and Jennifer Lawrence both give fabulous performances as the leads, Pat and Tiffany, as well as Robert De Niro as Pat's father. The film is really entertaining, engaging, and interesting to watch. It can be certainly tough to view at times, but as the world around these characters are broken down and break down in the process, the film does a masterful job of making us want to root for their sides. The film is incredibly clever and well written, and the work of the book can easily be seen upon the screen, and proves to be quite an impressive feat to match. The cinematography is interesting, and honestly provides plenty of shots that i'm sure in the future will be lead to be iconic. The pacing of the film starts off slower than the rest, but this justification, is by all means a great way to start it, and will be firmly enjoyed upon my future viewing. In the end, Silver Linings Playbook is a wonderfully romantic, emotional, and very clever film. It's approach on bipolar is a tour de force, and one of the many reasons that makes this such an important work of cinema. It's entertaining, captivating, and very impactful, and will easily not be an experience I forget anytime soon. My Rating: 10/10",10
18 November 2012,So very much more than meets the eye,"I wanted to hate this movie sooo much. This is because a bunch of people told me to watch it, and not in a ""hey this is a great flick"" way but in a derogatory, judgmental ""you NEED to watch this movie (lingering stare)"" way. I get it. It's about people with some serious mental issues. Sure, I'll watch it just to say I did.

But instead of hating it, this movie won me over. Yes, it's about people with mental issues, but a subtle point of the film (which my judgmental friends didn't seem to get) is that EVERYONE is messed up, whether or not they admit to their disorders. It may take a while for this message to sink in, especially for those who tend to view the mental spectrum in black & white, but once you get it, this movie becomes a great experience in understanding the human psyche from all angles.

Ok, if you made it past my opening 2 paragraphs, here's the fun part. ""Silver Linings Playbook"" is a quirky, mostly lighthearted flick about 2 people who are each labeled as ""crazy"" and their odd relationship. The humor is similar to something you'd see in a Wes Anderson flick (Rushmore, Royal Tenenbaums, Life Aquatic) or maybe even Jonze/Kaufmann (Being John Malkovich, Synecdoche NY). By that, I mean it's subtle without any big punchlines or slapstick gags. The sheer randomness and bizarreness of the characters' words, actions and reactions provide the comedy. So don't expect a lot of knee slappers, but at the same time there are a lot of funny lines that are very memorable.

Also, even though I described this as a ""romcom"", it's really not a romance or a comedy. It's more about the unique strangeness in all of us, set against the backdrop of romantic relationships. That's all you really need to know about the plot because it defies explanation. But I'll still attempt to sum it up in 1 sentence: A guy who has just been discharged from the nut house (Bradley Cooper) who is violently obsessed with winning back his ex-wife, befriends the ""town slut"" (Jennifer Lawrence), and they begrudgingly team up in an attempt to get both their lives together.

It's a great flick, probably best watched alone. Terrible first-date movie because it's not exactly your typical charming Hugh Grant type ice breaker. You probably won't want to watch it with your parents or kids either because there is a heavy, awkward sub-plot about dysfunctional family relationships. Definintely not a chick flick nor a bro flick (except that there's a lot about football, in a funny way). I would say watch it with your dog and have a great time.",10
25 February 2015,Insincere,"David O. Russell's 'Silver Linings Playbook' is ultimately a disappointing film: an unconvincing portrayal of mental illness and family dysfunction, with a weak romantic comedy subplot and an utterly meaningless second subplot featuring a dance competition. The central characters are not particularly sympathetic either: if they don't convince as mentally ill, they do convince as utterly self-obsessed - the attraction that the two leads supposedly feel for each other is asserted but in no way demonstrated. It's unclear what Russell was trying to do in this movie; but it's not funny, and nothing in it feels like it comes from the heart.
8 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
1 November 2012,Silver Linings Playbook is a refreshing addition to the rom com genre,"While most romantic comedies usually contain bad acting, sappiness, and a large amount of predictable moments; Silver Linings Playbook is the exact opposite. There may be a little amount sappiness in this movie but there is bound to be some in any romantic situations. In reality though, all of the sap in Silver Linings Playbook can be overlooked due to the fact that the film is completely original, extremely funny, and contains outstanding acting from the two lead roles.

Written and directed by David O. Russell (The Fighter), Silver Linings Playbook is about a man, played by Bradley Cooper (Limitless, The Hangover), who was just released from an eight month stint in a psychiatric hospital. He wants to get his life back on track but is being held back by his parents and his unstable condition. After a little while, he strikes up an interesting friendship with a female played by Jennifer Lawrence (Winter's Bone, The Hunger Games). Both of these characters are going through somewhat of the same type of problems which makes their friendship even more quirky and thought-provoking.

Because a large amount of romantic comedies are stale and overdone, Silver Linings Playbook is a breath of fresh air. Usually movies in this genre follow a very particular road map that entails: man is at rock bottom but then finds the perfect girl. After a while, man loses girl and must win girl back in a very cliché and unrealistic fashion. What's original about Silver Linings Playbook is that it doesn't follow that mediocre story line in the slightest making it unpredictable but at the same time, more relateable. Chris Tucker is in this movie and even he isn't predictable. Chris Tucker, the loud-mouthed actor who hasn't been in a film without the words 'Rush Hour' in the title for almost 15 years, was surprisingly mellow. Even though he was mellow, he was still very comedic and played a great role in the film.

The most surprising aspect of Silver Linings Playbook, however, was the performance of Bradley Cooper. Even though this is a comedy, Cooper plays what is maybe one of the most serious roles he's ever performed. After audience members witness his work in this film, there shouldn't be any more doubt if the man can act or not. Silver Linings Playbook is without a doubt Cooper's best work thus far in his career. Jennifer Lawrence has a performance of equal caliber but that is expected from the young Academy Award nominated actress. What was surprising about Lawrence's role in the movie, was how adult it was. Fans of Lawrence's work may have been worried that she would be stuck in teenage roles after playing the character Katniss Everdeen in The Hunger Games, but she should silence those doubts after this film with a very adult, yet professional, performance.

Silver Linings Playbook is full of creativity and minimal on romance clichés. It is hands down one of the best romantic comedies to be made within the last couple of years. This film contains many laugh out loud moments and a number of scenes that will warm your heart to the point where you can't help but leave the theater smiling. Silver Linings Playbook is the perfect date movie that both men and women can easily enjoy. A-",8
14 December 2020,Silver Linings Playbook,"The average romantic aspect of the film was excellent, but the dramatic side was poor. Jennifer Lawrence's performance was excellent and she deserved an Academy Award for her performance in the film. Bradley Cooper's performance was excellent. The body of the psychopathic character was excellent.
9 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
23 February 2013,"Solid performances but obvious direction and writing rob it of wit, intelligence and depth","Beyond the nominations for Oscars, I hadn't really heard much about this film so I didn't have any preconceptions to speak of and came into it blind more or less. The film focuses on two characters who are each struggling with mental and/or emotional issues that manifest themselves in acting out violently or sexually. The two get together to work on a dance project which appears to help them deal with their issues to a point, however family pressures, emotional pressure, sports pressure and just generally life doesn't just go away.

Given the cast involved and the awards it is up for, the one thing I did expect was for the film to be better than it ultimately turned out to be. It has a certain charm to it but mostly the film disappoints by being so very straightforward and never going really going anywhere dark or deep. Considering the backgrounds (and presents) of the two lead characters, this film is roundly safe and accessible. The mental and emotional struggles of the characters don't seem so bad – just bad enough to justify them as plot devices but never bad enough or real enough to really be an issue that would challenge the viewer or even make them uncomfortable. It isn't that it is comic so much, just that it hasn't got much meat on it. This continues throughout the film before finally it gives up any pretence of being more than just romantic fluff with an ending which does at least represent honesty from the makers – this is the film they were making all along. This is not to say that it is without value – because it is a big film with a lot of talent that is aiming to be accessible entertainment, and it doesn't miss that mark – it is just disappointing that it was aiming for the target generally, not the bullseye.

The cast certainly deserve better than they got, although of course they are generally good enough to make the most of what they have. Cooper isn't someone who appeals to me much but he was solid here. Lawrence will probably get the Oscar here and, whether she deserves it or not, she is pretty good – everything asked of her she delivers which is why it is a shame that the film didn't ask for more. De Niro is enjoyable in his turn while there is decent support from others such as Tucker, Mihok, Stiles and a few others – nothing amazing, but solid. Nobody really shines though – but this is down to the material, not them. Russell as writer and director doesn't seem to have any spark, nothing really going on that stood out for me – it is professional, has some charm but mostly it was workmanlike.

This is how the whole film turns out in fact; it is good in specific moments but it really plays a nice safe line throughout – ignore the subject matter, it may sound dark and interesting but it is nothing of the sort. A safe film that is consistently accessible and easy on its way to a conclusion that is at least honest about the type of film it is – it will charm many with the ending but the majority of the film doesn't charm or challenge, it just ""is"", and I found that to be disappointing.",
10 December 2012,Maybe I am missing something?,"I wanted to hate this movie sooo much. This is because a bunch of people told me to watch it, and not in a ""hey this is a great flick"" way but in a derogatory, judgmental ""you NEED to watch this movie (lingering stare)"" way. I get it. It's about people with some serious mental issues. Sure, I'll watch it just to say I did.

But instead of hating it, this movie won me over. Yes, it's about people with mental issues, but a subtle point of the film (which my judgmental friends didn't seem to get) is that EVERYONE is messed up, whether or not they admit to their disorders. It may take a while for this message to sink in, especially for those who tend to view the mental spectrum in black & white, but once you get it, this movie becomes a great experience in understanding the human psyche from all angles.

Ok, if you made it past my opening 2 paragraphs, here's the fun part. ""Silver Linings Playbook"" is a quirky, mostly lighthearted flick about 2 people who are each labeled as ""crazy"" and their odd relationship. The humor is similar to something you'd see in a Wes Anderson flick (Rushmore, Royal Tenenbaums, Life Aquatic) or maybe even Jonze/Kaufmann (Being John Malkovich, Synecdoche NY). By that, I mean it's subtle without any big punchlines or slapstick gags. The sheer randomness and bizarreness of the characters' words, actions and reactions provide the comedy. So don't expect a lot of knee slappers, but at the same time there are a lot of funny lines that are very memorable.

Also, even though I described this as a ""romcom"", it's really not a romance or a comedy. It's more about the unique strangeness in all of us, set against the backdrop of romantic relationships. That's all you really need to know about the plot because it defies explanation. But I'll still attempt to sum it up in 1 sentence: A guy who has just been discharged from the nut house (Bradley Cooper) who is violently obsessed with winning back his ex-wife, befriends the ""town slut"" (Jennifer Lawrence), and they begrudgingly team up in an attempt to get both their lives together.

It's a great flick, probably best watched alone. Terrible first-date movie because it's not exactly your typical charming Hugh Grant type ice breaker. You probably won't want to watch it with your parents or kids either because there is a heavy, awkward sub-plot about dysfunctional family relationships. Definintely not a chick flick nor a bro flick (except that there's a lot about football, in a funny way). I would say watch it with your dog and have a great time.",2
