Date,Title,Review,Rating
3 June 2023,Fast Paced Darkish Comedy,"It's a dark comedy of sorts. Not fully dark, but well done all around. Casting was great, especially Glen Howerton as the maniac CEO. Plays the part well, couldn't help but laugh at certain scenes because he's just like angry Dennis from Always Sunny.

It's a cool story too, about the rise and epic fall of the CrackBerry. If you're a bit older you'll remember well when the iPhone came out and destroyed the entire industry. I didn't know some of the things that happen besides that, so learned something too.

Overall it's a fast paced, fun little ride. It's a little too long and there's some poor character acting from the ""geek coders"", that's overwrought, but doesn't really impact the overall film. I already recommended to my buddy. 6.7/10.
20 out of 27 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
2 June 2023,The Grape of Wrath...,"There's a rather angry man by name of Jim, expecting others to dance to, his latest whim, can get quite shouty if confronted, he'll ensure you are affronted, has a fury that can't be contained by rim. But he's managed to create a new black gold, taking gullible and naïve to a mould, casting out a new tech giant, though it's not quite all compliant, the board of keys has broken ground, and taken hold. Alas like all technology there is a trend, and in this case it's closely linked to a u-bend, as the stock goes down the pan, the innovation had no plan, to evolve and to compete, as Jobs transcends.

It's worth a watch, and may get you thinking of all those brands of the past that now reside in the graveyard of complacent, missed opportunity.
18 out of 30 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
20 April 2023,"Entertaining, fun docudrama","Without knowing the history of Blackberry, outside its spectacular crash, I found this movie very entertaining and informative. It's not a documentary, so everything needs to be taken with the proverbial grain of salt. That being said, there were many parts of the Blackberry story, including Research in Motions technical innovations that predated the iPhone by almost a decade.

Jay Barucshel and Matthew Johnson were both wonderful in a corporate Ying-and-Yang relationship, though Johnson steals the show with his irreverence and comedy. Glenn Howerton was a bit disarming as corporate tough guy Jim Balsille. Together, the three drive the story from its lowest points to its dizzying heights.

Overall a fun entertaining picture, that may not be completely accurate, but for those who don't know the details, it won't detract from the story.
28 out of 35 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
3 June 2023,Cinematic mediocrity,"Despite all the rave reviews, for me this film was mediocre at best. The characters were one-dimensional, the actors did a lot of scenery chewing without generating much interest in the story, the script was facile and superficial, the camera work was typical of low-budget productions with lots of protracted jerky hand-held shots. Ultimately, I found it difficult to empathize with any of the characters (I could never get past the thought that I was watching actors), and eventually I lost interest in the outcome altogether. Which is a shame actually, because there is a fascinating story buried in this misfire. Better attention to the script and casting, and better production values, might have helped. But I think this is one instance where a well-made documentary, with interviews, archival footage, etc. Might be a better way to tell the story.
24 out of 36 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
5 June 2023,This is how biographies should be made,"I think biographies get a bad reputation because so many of them set out trying to win Oscars. So often they are painfully bland and uninspired, and I know for me at least it has made the genre much less appealing. 'Blackberry' however was an extremely refreshing experience. This movie doesn't feel like it's trying to win any Oscars (although it deserves to in a lot of departments). It just feels like it wants to tell a true story in the most entertaining way possible.

It would've been so easy to tell this story in a bland and forgettable way. The movie never takes the easy way out though and gets every drop out of every scene. There wasn't a single moment in the 2 hour runtime where I became bored.

The film is funny, well-paced, well -acted and has terrific dialogue in every scene. This one was a fun watch. 8.5/10.
4 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
13 May 2023,Interesting but dizzying,"This is the story of the rise and (the beginning of) the fall of Research in Motion, maker of the Blackberry. It shows the hothouse atmosphere of technology sales, by co-CEO Jim Balsille, who took over the business end, and sold machine that did not yet exist. It also shows the equally busy atmosphere of the developers, like lead developer and co-CEO Mike Lazaridis, and various other young folks, many of whom tended to give off a frat boy vibe.

It was informative, and I hope mostly true overall. The actors were believable in their roles. The hubris of dismissing the iphone, the distraction of Balisille chasing an NHL franchise, and the false economy of contracting out manufacturing all contributed to the demise of the company.

However, I got dizzy. Maybe the director wanted to emphasize the chaos, by having the camera repeatedly pan quickly left or right, to create a sense of motion,, but that did not sit well with me. So you are warned.",6
28 May 2023,Flying Too Near The Sun,"It's a movie about the quick rise and sudden fall of Research in Motion, the Canadian company which invented the Smart Phone, Told as a sequences of crises, its two main players are Jay Baruchel as Mike Lazaridis, an obsessive-compulsive wimp who actually knows what he is talking about when it comes to building computers, and Glenn Howerton as Jim Balsillie, a loud-mouthed businessman with a degree from Harvard, who recognizes that, and is happy to bs his way through everything. At its peak, the company had a market capitalization of almost $70 billion dollars. Then Steve Job came in and did the same thing in a package that was better designed and offered telephone companies not just user minutes, but data transfer, and it all went away overnight -- according to this movie, anyway.

There's no one to root for here, with the engineers, as Michael Ironside, the shouty man brought in to bring some discipline to the company notes, a bunch of children, Howerton thoroughly unlikable, and so forth. Cary Elwes has a sizable role as a smarmy competitor.

Like many movies about business, this one is pretty shaky with the facts. Likewise, other than ""don't think you're irreplaceable"" there doesn't seem to be much of a point to this movie. It's largely carried on the noisy performances, with Howerton's increasingly out-of-control Balsillie pretty interesting, if annoying.",5
6 June 2023,Entertaining but inaccurate,"Once upon a time Blackberry dominated the business phone market, especially in the US, while Motorola dominated the personal phone market, and Nokia the international market. Along came the iPhone and pushed them off the, with none of these companies adapting well to the introduction of the iPhone given that it was only projected to take 5% of worldwide phone sales initially and many people questioned that it would do that.

But this movie doesn't tell this story. Instead it crams complex engineering and corporate development stories into little vignettes, ignores the many much more popular options to the iPhone, acts like everyone knew the iPhone was going to overtake the the world. Then ultimately fails to tell the story of the inability to adapt. In fact Nokia had been providing phones with Internet and downloadable apps years before the iPhone, but only the Japanese were really smart enough to do that.

But what they fail to tell us about the failure to adapt is that it impacted on everyone. For Blackberry, they would have had to redevelop their product from scratch and it was too inflexible. While Nokia failed to adapt from management, Blackberry just wasn't able to adapt. Even trying to move their secure email platform from hardware to software so it could become an iPhone app proved impossible.

It is okay, this movie is entertaining enough, though starts off slow, fails to introduce or build the key characters at the beginning, and the ending is too forced.

Could have been a good series or a better shorter movie. Especially given the camera style and content, it is not worth seeing in the movie theatre.",6
29 May 2023,Like a History Channel Documentary - Watch on TV,"Reel Tunez, The Radio Show All About the Movies review (5/29/23): ""Blackberry""

If you like historic movies about technology.. movies that feel like a documentary or History Channel movie... then this is for you.

This is the true story of the meteoric rise and catastrophic demise of the world's first smartphone. At one time, 45% of the smart phones in use where Blackberry.. and now is about 0%.

Either the people at this company were the biggest nerds ever.. and goofballs.. or the movie was highly exaggerated. Lead actors were Jay Baruchel, Glenn Howerto, & Matt Johnson (who really, in my opinion, was cartoonish in his acting). It was fun to see Cary Elwes in this as well. You remember him from ""The Princess Bride"" as Westley.

Visually, this movie is fine on a TV screen at home as it lacks ""big screen appeal"". Audio is fine on a home TV or stereo (as even that doesn't merit the quality of Dolby Theater sound).

A dry movie that could be ""tightened up"" with better editing (some scenes were ""beating the dead horse"" over and over and dredged on. On a 1 to 10 scale with 10 being the best, I'd give it about a 5.5. I consider anything over a 5 having some merit to see.. and less that 5 is a waste of time. In my opinion the reviews are greatly over-rating this movie. When people rate something like this a 9 or 10, you really wonder what a REAL classic movie would rate??",6
13 May 2023,Keyboard to Touchscreen,"I remember BlackBerry vanishing from the face of the tech world, but never having owned one I didn't know the reason why. Very interesting docudrama about the phone's inception, rise, and fall leading into the smartphone era that we know today. The cinematography reminded me of a cross between The Social Network and Halt and Catch Fire, focusing on the intensity of character driven moments. Remarkable acting by Jay Baruchel and Glenn Howerton, complete powerhouse performances. It was great seeing these two actors in such a prominent film, as both of their backgrounds generally revolve around comedy. Absolutely a movie worth seeing, grab a ticket and enjoy the techno historical drama.
12 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
22 May 2023,Delightfully clever and funny look at BlackBerry's quick rise and even quicker demise,"As ""Blackberry"" (2023 release from Canada; 119 min.) opens, we are reminded that this is ""inspired by releas people and real events in Waterloo, Ontario"". It is ""1996"" and two nerds, co-founders of an outfit called Research In Motion, strike a deal with Jim Balsillie, a failed company executive, to become RIM's Co-CEO. So as to commercialize a gadget called PocketLink. At this point we are 10 minutes into the movie.

Couple of comments: this movie is the latest from Canadian director Matt Johnson (""Operation Avalanche""). Here he looks back at the amazing rise of Research In Motion and its BlackBerry line of products, and RIM's even more astonishing demise. The movie is toughly split up in 2 parts (the rise; the demise), and is reminiscent of movies like ""The Social Network"" and ""Steve Jobs"". There is a lot of humor (more black than anything else), and these 2 hours just flew by. If there is one downside, it is the relentless hand-held camera work that is just irritating after a while. But in the end, ths movie's script is very strong, and this is one of the best movies of 2023 so far this year. (As an aside, I was one of those ""crackBerries"" and held on to my BlackBerry Bold until it literally stopped working. I was appalled and baffled by the utter disaster that was the Blackberry Storm, and finally gave in to the 'dark side', the iPhone.)

""BlackBerry"" premiered earlier this year at the Berlin film festival , to immediate cortical acclaim. There is good reason why this is currently rated 98% Certified Fresh on Rotten Tomatoes. The movie was released in limited US cities the weekend of May 12, and now is being rolled out. ""BlackBerry"" opened at my art-house theater here in Cincinnati and I couldn't wait the check it out. The Sunday early evening screening where I saw this at was attend so-so (I counted about 20 people). As word of mouth gets around, I can see this having strong legs at the indie art-house theater circuit. If you are in the mood for a top notch movie about a legendary product going bus in no time, I'd readily suggest you check this out, and draw your own conclusion.",8
27 March 2023,Darkly comedic and fun!,"I never knew the story of BlackBerry to this depth, and this movie portrays that very well with its dark comedy and anxiety-inducing writing! It does a very good job of showing how the IPhone destroyed the BlackBerry.

Performances from Glenn Howerton and Jay Baruschel were absolutely surreal, considering they are both comedic actors at heart. Had the pleasure of seeing this at a film festival, and I'm glad I did. This movie is meant to be seen with an audience, a big one. I will definitely be following Matt Johnson's career from here on out. Love this movie and can't wait for it to come out on streaming!
25 out of 35 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
16 June 2023,The Rise and Fall of a Tech Icon,"One of the most popular and ubiquitous technological gadgets at the start of the millennium, BlackBerry was THE phone to have. The first smartphone and a status symbol the item rang on everyone's ears during its heyday. I never owned one but it sure made its presence known. ""BlackBerry"" is a riveting cinematic account of the dramatic rise and fall of the tech giant. Chronicling in fast and wobbly detail the story of a bunch of true-blue dorks in Waterloo, Ontario who created the first smartphone to the company's sad and pitiful collapse as competition and the long arm of the law finally caught up with them. The stellar cast and brisk pace of the film keep the viewer on edge as the panorama of corporate rooms, wires and interpersonal human relationships unfold. One of the best films of the year this is one every film fan shouldn't miss.
4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
14 May 2023,"Cruel, real, funny, and poignant.","I add a disclaimer here: I worked in Silicon Valley for over thirty years building and designing designing stuff from Fibre Optics, to Atari stuff, and aerospace prototypes, and molds and fixtures for the lightning-fast evolution of pushing out the latest products before the next guy did. Also am a Canadian so the touches on Canadian culture are right on, even word pronunciation here and there LOL.

Jim Baiselle (played by Glen Hamilton) nails it. I met many just like him, all ruthlessly leveraging the focused genius of technicians for market appeal and to nail down investors.

My wife, not usually interested by nuts and bolts (and solder suckers) of tech but knows tactical office politics very well, was laughing. I never had blackberry but have had a few with buttons. And of course now iPhones are our devices of choice. But although the Blackberry is gone, the film is important and is a masterpiece of depiction of the spawning beds of mobile phone culture as we know it now. I think too it bears thinking about as the rush for the next best thing-AI-bursts upon us.",10
22 May 2023,A Satisfying Recount of Waterloo's Former Titan of Tech and Possibly an Even Better Movie,"Movies about rise and fall business stories have a certain sheen. They usually come with large budgets and top shelf production design but one of my favourite things about BlackBerry is that it's more grounded and grimier. The levels that Laziridis and Balsillie rose to were unheard of but their beginnings were modest. The movie don't gloss over how disorganized and unprofessional the original Research in Motion team was. They started out in an office where you had to build your own desk and that you couldn't use the office internet and the landline phone at the same time. If the movie is to be believed, they assembled the original prototype out of strewn about parts and slapped together micro-processor components. I assume there's some dramatic licence being taken here but even if it's relatively close... Jeez! But this choice makes the characters more relatable and easier to empathize with. Unlike Steve Jobs or Mark Zuckerberg, I wanted to see Mike Lazaridis succeed and despite his abrasive personality, I couldn't help but admire Jim Balsillie's tenacity and his sheer force of will. The creative team does a marvellous job of humanizing the parties involved in a way that not every movie would take the time to do.

The cast features a lot of talent that you are familiar with but may not recognize right away. I want to start with my favourite performance, the hottest take I have about this movie is that I think Glenn Howerton's performance as Jim Balsillie should garner awards consideration. He's phenomenal as the the angry and intense Co-CEO. I found him so believable as a magnetic salesman and a tyrannical co-worker. He commanded the screen in every scene he was in and he blew me away. Jay Baruchel is appropriately passive yet sweet playing the shy Mike Laziridis. He's funny in his flustered comedic mannerisms as the obviously brilliant but flawed Co-CEO. I've never seen Baruchel play this kind of part but I thought his work was compelling even if he doesn't actually look much like the real Mike. Matt Johnson's work as a director is exceptional here but his performance is underrated as the goofy but loyal Doug. I didn't like his character at first but I was continually impressed by Johnson's choices in portraying this overactive man-child (I don't know if the real guy was portrayed accurately, this is how the character is presented). Saul Rubinek, Michael Ironside and Rich Sommer are all fun in their supporting roles. I normally like Cary Elwes but if someone came across as a little too goofy to be believable, it was his performance as Palm Pilot's CEO Carl Yankowski.

I agree with the critics in that Blackberry starts out as a darker-tinged comedy about a group of lovable underdogs who created something revolutionary and changed the world. I laughed a lot in the beginning and you celebrate RIMs wins along the way as the movie zips from scene to scene. But there wasn't a happy ending for the BlackBerry team in real life and when it comes time for the turn, there's quite the emotional gut-punch. I think the movie handles the drama surrounding RIM's fall from grace superbly (even if there's some meandering from the facts) and I couldn't help but feel sorry for guys like Mike L, Doug and even Jim to a lesser extent. The company boasted brilliant engineers and businessmen but they missed the boat after their meteoric rise and their egos got in the way of their ability to forecast the future of the smartphone. BlackBerry gleefully bounces along with the victories but deftly pauses to reflect when the party's over. The final scene with Mike obsessively trying to fix one of the BlackBerry Storms shipped in from China is very poignant and underscores how tragic RIM's decline was (at least to me).

I do have a personal connection to this story, I was going to school in the area in 2007 when RIM had hit it's peak. Everyone wanted internships there, they played the market with RIM's stock and we all dreamed of a bright future for the company. But RIM couldn't see the forest through the trees and while they still exist today, their importance has all but completely faded away. BlackBerry isn't just your average rise and fall business film, it's got a lot of heart, an underrated cast and a surprisingly funny script that isn't afraid to show the consequences of when giant egos get in the way of progress. I really enjoyed this movie, it's an easy recommend and I'd happily give it an 8.5/10 rounding up to a 9/10. If you get a chance to see it in theatres, definitely go, but it's worth checking out on your preferred streaming service if you miss that chance.",9
8 June 2023,"Glenn Howerton, Oscar winner?","I exaggerate as he likely won't be nominated but Howerton's performance is so much fun & electric. Blackberry is a fun encapsulation of the rise and fall of Blackberry phones. I wasn't expecting to like this as much as I did. The pacing is FAST, one of the fastest moving ""biopic"" type movies I've seen, and that aids the film. It keeps you glued with a racing plot, jam packed with nuggets of detail that all pay off later. What I enjoyed most about this movie was Glenn Howerton's performance though. For the people who know him from Its Always Sunny in Philadelphia, this movie catapults a Dennis Reynolds type character into a tech & nerdy filled startup. He captures the feeling of cluelessness that seasoned business professionals would have in such an environment & the eccentric personality of someone like Jim Balsille perfectly.
3 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
10 June 2023,Watch It,"I love true stories, this one does not disappoint. It's filmed in a documentary style with a shakey cheap camera, but the story it's telling is great! I loved all of the geeky, nerdy movie and video game references in the film, it was awesome. It was also very funny in many places. The story too is just crazy fascinating. And more than that, watching this as a Canadian, its pretty sweet to understand the movie from a Canadian perspective. I sat in the Waterloo theatre as I watched the film. It's crazy to think it all happened in that little town. They picked a great cast for the movie and delivered it smoothly. Definitely worth the watch if you like true stories and/or documentaries.
4 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
