Date,Title,Review,Rating
24 December 2009,Excellent Film!,"Not only did I love this movie, but so did my wife who knows little about rugby and hates sports movies. It's not really a sports movie but rather an example of political leadership. With Clint Eastwood directing it's historically accurate and makes its points quietly and without over dramatization. Someone unaware of the history of South Africa during the 1980s and 1990s might struggle to understand what's happening but the movie will quietly answer all your questions although it might make you wait awhile and it will make you think. Morgan Freeman commands the screen while underplaying, the kind of trick that brings award nominations. Matt Damon is brings immense tension to a quiet part. The star of the movie is the simple idea of reaching across to black/white divide to bond over what had been a sport mainly for South African whites. This movie is yet another reminder that Clint Eastwood has become the most dependable and most accomplished American director.
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
14 December 2009,Don't believe the hype!,"""Invictus"" is the Disney version of apartheid -- shallow, simplistic, and very disappointing. There is little suspense, and worse, next to no acknowledgment of South Africa's heroic efforts to face down its past. It's all rugby and Mandela all the time. The screenplay, with its ""Attaboy"" dialogue, reads like a 1940s baseball movie. Morgan Freeman's Mandela is stirring but Matt Damon's character is a cipher. And everyone else is just a face in the crowd, including the beautiful country of South Africa. This feel-good approach will no doubt play well in the multi-plexes, but Eastwood's fans deserve more nuance and more thought.
20 out of 45 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
12 March 2017,Don't Expect Past Eastwood Greatness...But Still Okay,"Whenever I see the name ""Clint Eastwood"" associated with a new moving coming to theaters, I automatically think of such incredible films as Million Dollar Baby, Changeling, and Gran Torino. Perhaps I am just spoiled by Eastwood's spotless track record, but that is the reality of the situation. With that in mind, Invictus does not live up to the billing...but it still is a very honorable effort.

Basically, the film takes place primarily in the country of South Africa, where Nelson Mandela (played superbly by Morgan Freeman) has come to power and is striving to bridge the gap between blacks and whites after decades of apartheid rule. Mandela seizes upon the country's terrible rugby team, stocked primarily by high-brow, burly white men, as a symbol of unity for the country. He tabs Francois Pienaar (Matt Damon) to captain the team and make them respectable (if not a whole lot more) heading into the World Cup. The rest, as they say, is history.

Now, I can't say that this film was outright bad in any way. The race-relations message is one that resonates, the rugby team is certainly inspirational, and the acting is pretty good as well, led by the remarkable Freeman as one of the world's most storied leaders. Yet, unlike ""Torino"" or ""Baby"", the word I would use to describe this film is ""understated"". Instead of walloping viewers over the head with such heavy topics as euthanasia, religion, or death, in this effort Eastwood takes a much more low-key approach. There is drama, yes, and plenty of inspiration, but it just doesn't feel as epic as it could have been. Whether this was Eastwood trying to ""follow the facts"" as much as possible, or the real-life story just not providing the high drama of a fully scripted film, I'm not sure.

Thus, if you are heading to the theater expecting utter greatness like I was, you will likely leave disappointed. However, if the topics/events/times in the film are of significant personal or cultural importance to you, then Invictus will automatically garner a five-star rating for its factual portrayal of the events that transpired.",6
28 July 2010,well intentioned but miscast,"From a historical point of view it is interesting to see the transition of power from the white to black. But in the end it doesn't quite show how a mostly white rugby team winning a game helped to unify the country as a whole. The game just looks trivial compared to the problems of the country as a whole. Also the screenplay is simplistic in that Mandela's wisdom and saintliness is exaggerated here. He is unrealistically good here.

Clint's direction is as usual a little indulgent. The game at the end is too long.

Miscasting is the worst fault of this movie. Morgan Freeman's accent isn't that good - in fact it distracts from the movie. Maybe they could have found an African actor for the part. Matt Damon's accent is better but he is too small sized for a rugby player - it looks like they are trying to make him look bigger by using camera angles etc but it doesn't work.",3
7 February 2010,Rugby ended racism in South Africa?,"The film made up of one half showing the problems Mandela faced during his presidency and how he tried to unite the county after apartheid and one half showing the actual rugby games.

The scenes with Mandela (Freeman) were very well directed and the portrayal of Mandela was close to flawless (as expected from Morgan Freeman). However the focus was on the rugby and it seemed Mandela spent more time watching the games and talking to the players than doing anything else. You are left with a strong feeling of not having enough insight into Mandela's presidency.

This isn't helped by the rugby scenes being filmed akin to a live televised sporting event. You see the same angles ad nauseam and the camera is generally so wide you have no idea what is happening. The director also seems to refuse to use a shallow depth of field at any point - you have no idea what you should be focusing on even on close up angles.

It can be argued all this is intentional as you're not supposed to focus on the game, but should rather focus on the crowd and see just how much impact the game had in uniting the country. However this premise was hugely overplayed in my opinion and the movie makes it look like rugby single-handedly ended racism in South Africa.

With over an hour of rugby footage, it's hard to justify just how poorly the action was filmed and with an overplayed premise, even Morgan Freeman's fantastic acting can't save this one - 2/10.",2
15 December 2010,Beautifully crafted film..Not enough to watch with two eyes,"Client Eastwood can touch the peoples heart with his movie , Invictus is the best example..

Invictus is a beautiful film , with excellent star cast ..

It is well crafted & flawless..

Morgan Freeman as Nelson Mandela done justification to his part...

No one can be imagined in madiba character except Morgan..

Matt Daemon acted well..

High levels of adrenaline will flow through your entire body for the entire film...

Two eyes aren't enough to watch the scenes in stadium with 62,000 people..

Every frame is beautifully crafted...

If you want a fantastic movie with excellent drama and sport then this movie is for you....

Highly recommended...

My Rating 9/10",9
6 January 2010,Freeman shines as Nelson Mandella leading a nation towards unity,"As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",8
2 September 2010,An understated classic,"Film reviewers in their self-appointed omniscience, occasionally tend to forget the obvious; for example that Invictus, Eastwood's 30th feature length film in 38 years isn't a study of south African politics, but a mere adaptation of a book about a political leader and a rugby game. New light through the old windows then Here is a film, magisterially constructed, stately executed, of course, about a man's political insight and the dedicated seriousness with which this insight must be served. Nothing frivolous or ""likeable"" about great Mr. Freeman's interpretation of the Man. Instead he builds a thoughtful diplomat, a passive aggressive person of gentle manners and obsessive persistence. Mr. Eastwood's only arguable decision – if I may – is his conscious attempt to portray a situation in its almost pedestrian, at times, reality, relieved of any real danger of things going the wrong way. For a director who never indulged in the suspenseless, this comes as a surprise Yet, on second thought, the game itself is not the issue at hand. Yes, it may occupy the grand finale and, plausibly apply the upbeat feeling, but Mr. Eastwood's cinema almost always is elsewhere: In the reintegration, understanding and affirmation of the Male, of the one who makes the necessary decisions to solidify the social web. And under this light, Invictus is one with the director's unmistakable canon.",7
11 December 2009,Brilliant !,"Normally I am a bit skeptical when it comes to sport movies but when I heard that this one was being made I hoped to myself that Clint Eastwood does it justice as many of us South Africans that were alive at that time (and also like myself went to see the final match at Ellis Park) still have very fond memories of it. This film does not fail. It doesn't even come close to failing. But what the film did show is that sport and politics can be used to bring people together. And yes Morgan Freeman, in my opinion, did not fail as Nelson Mandela. Matt Damon was good (his South African accent is probably as good any American can do it, and the best that I have heard in any American financed movie) as Captain Francois Pienaar but the real scene stealer is Freeman. The rugby being played in the film was real. The 'plays' in the film were real. Everything about the film was about as close to the event as it can be. Don't watch it on a small screen, it literally begs to be watched on a HUGE SCREEN!!!
8 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
14 December 2009,Standard feel-good story infused with Oscar-caliber talents,"I think there's actually a proverb somewhere that says ""On one of three things a film contends for Oscars: Clint Eastwood directing, Morgan Freeman acting and a compelling historical figure as the lead role."" The person who first uttered this saying would take one look at ""Invictus"" and say: ""well that's not fair."" But despite being predestined for Oscar glory, ""Invictus"" amounts to a simple feel-good sports and human interest story in the hands of exceptional talent.

The main source of antagonism in ""Invictus"" is the fear and embittered attitudes of its characters: the people (both black and white) of post-Apartheid South Africa during the beginning of Nelson Mandela's presidency in the early '90s. That might be poetic, but it's not exactly the stuff that great drama and conflict is made of. The only suspense created is by the posing of two questions: Can South Africa can win the rugby world cup and can it begin mend and rebuild itself under Mandela's wise guidance? Interesting, but not exactly riveting stuff for a two-hour and 14-minute film.

Still, Clint Eastwood directs the heck out of this only slightly compelling script by Anthony Peckham based on the John Carlin book. Eastwood turns the mild events of the film into microcosms of racial discord. He creates similar black and white imagery to echo these intentions too. Mandela's security staff are the best example. At first Mandela's black guards are furious they have to work with white men, but we watch them grow closer and Eastwood slides images of the guards traveling in cars by race at one point then showing them mixed toward the end. Subtle and effective, this milks the story for all it's worth.

You also won't find an inspirational sports story that manages to avoid cliché better than ""Invictus."" Eastwood keeps the focus on the people and the symbolic meaning of rugby while still bringing us into the action. There aren't any banal last chances, miracle plays or excessive celebrations. Some of those techniques are used, but you won't roll your eyes at ""Invictus"" and you'll truly understand what the cup meant to South Africa.

Freeman and Matt Damon as South Africa rugby captain Francois Pienaar are two other towering forces working to add depth and emotion to the film. After this fall's ""The Informant!"" Damon continues to impress with his versatility. The combination of tough-guy and emotional leader makes Pienaar a role that suits him very well. He continues to become one of the finest actors of his generation, even if this role is understated.

Freeman gives us as much as he can muster in a script that drastically undercuts his complexity. Needless to say, however, the role is indeed perfect for him. He gives us hints of inner tensions and personal problems along with the colorful personality and pristinely delivered inspirational quotes. It's important to note this is not a biopic of Mandela, but a brief history of what times were like when he came into office and how he saw rugby as a way to erase the cycle of hate and unify his country.

Although it starts to burden its audience with a lot of rugby footage toward the end, ""Invictus"" is an excellent feel-good movie. Where it falls short is in being constantly engaging and complex. Having a triumvirate of Oscar-caliber talents in this case is more an instance of putting forth the maximum effort to lift a pleasant story as high as possible. As producer, Eastwood saw a lot of likable stuff in this story and he made it better than anyone else would have. Palate-wise, ""Invictus"" is like glorified homemade cooking as opposed to the layers and intricacies of gourmet.

~Steven C

Visit my site http://moviemusereviews.com",7
24 December 2009,A letdown,"I love sports movies. I like political movies. I should love Invictus, right? I didn't. The message of the movie (Don't hate others b/c of the way they look, exceed your own expectations) could've been told in half the time. Actually, I just told the message in 1/800th the time. The reason this matters is that the movie was just really boring. The message is a good one, but it was delivered so poorly that I wish I could've just had someone read my own paraphrase to me. At least I would have given a point for succinctness. A major example of the poor delivery - when the final competition happened, I was surprised since the buildup was really weak. I thought it was still a qualifying match. I was really looking forward to the grand final and then the movie was over.

I don't like being so negative, so here are some positives: Matt Damon did a good job, and it was interesting to see him looking so muscled (PEDs?). Morgan Freeman has a nice voice. The jogging suits the team wore looked nice and flashy. I now know a rule from rugby.

One major positive of the film is the music. Anytime you can hear Serengeti music with the beat of Africa shining through, it's a great thing. AAAA-BA-DEEEEENG-AAAA!!!!! I plan on buying the soundtrack.",4
23 September 2015,"I'm not generally a fan of sports films, but...","Sports films usually leave me cold; I never watch sport in real life so watching it in film holds no appeal for me. However, this story of rugby in South Africa in the early 1990s holds plenty of appeal, thanks to expert direction from Clint Eastwood and an excellent performance from Morgan Freeman who embodies the spirit and persona of Nelson Mandela. It's the political backdrop that makes the sport interesting, and INVICTUS is a great film to watch as a result.

The cinematography is particularly proficient here; I had the pleasure of watching this in high definition and it's a beautiful film to look at. Eastwood is on top form. The material is a little weaker, failing to explore the complexities of the situation and sinking into schmaltz at various points; Eastwood can't avoid evoking some sentimentality in scenes of stirring music playing and whites and blacks working together. It's not as bad as in something like VOLCANO, but it's there, and it's a bit condescending. Still, Matt Damon's on board and delivers another solid turn, and even the hardest of hearts will find much to enjoy here.",6
28 December 2009,Political sports movie. What did you expect?,"Sure Freeman was good, but whatever. I was hoping that ""Gran Torino"" was an aberration for Eastwood, but this is actually worse. Even for those who find inspiration in films like ""Rudy"" or ""Big League"" this may be a stretch. OK, the Springboks surprising win was a unifying event for SA, but why make a big budget movie out of it? For a sports film, the rugby scenes are shot well and the stadium crowd is believable. However, somehow there is little reward in rooting for the underdog. Rugby remains foreign to North America and to set a political drama around it, is not engaging. Considering the Hollywood heavyweights involved, the story of South African racial tensions of the last 40 years could have been addressed more poignantly than through a whimsical sports drama.
9 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink",3
29 December 2009,"Great performances, but keep your remote in hand","As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",6
4 March 2011,"From a Checkered Past, to World Cup Glory","You need know nothing about rugby, and you need know nothing about South Africa. Clint Eastwood directs, as Matt Damon, perhaps for the first time in career, acts so well that you forget you're watching Matt Damon.

Damon portraits François Pienaar, the captain of the South African Rugby team; a team that is talented but in a wholesale state of disarray. The team's players are listless and unmotivated, while their level of play is evocative of the Bad News Bears. Meanwhile, the nation's black rugby fans cheer not for South Africa but for England.

At the same time, newly elected Nelson Mandela wrestles with the task of running the government and uniting the country while reconciling black aspirations with white fears.

With South Africa hosting the soon-approaching World Cup, the rugby team's management is fired while the new black government coalition tries to change the team's mascot and team name, The Springboks, in attempt to erase all memory of Apartheid.

Mandela quietly calls on captain Pienaar to reset the tone of the team and prepare the Springboks for the unlikely feat of winning the World Cup at home and uniting the nation.

Invictus gets its name from a poem by William Ernest Henley that Mandela holds dear as something that made him stand up when, imprisoned for 26 years, ""all he wanted to do was lie down"". Like the poem, which speaks of the ability to take responsibility for one's destiny, the film tells the story of South Africa's steps forward in the work-in-progress of setting free the nation, both psychologically and socio-politically from its checkered past.

Invictus has so many important facets at work in a brilliant, exciting, but well-tailored storyline, that you'll digest it for days. Do yourself a favor, and go see it.

written by Andy Frye, MySportsComplex.blogspot.com",10
31 August 2015,fine historical drama,"Nelson Mandela (Morgan Freeman) wins the election but faces a divided country and questions about his governing abilities. His bodyguard Jason is dismayed at the white presidential security hired by Mandela. He notices that the whites are cheering South Africa's rugby team Springbok but the blacks are cheering for the opposition. He has to fight back efforts by black activists and recruits captain Francois Pienaar (Matt Damon). The team is losing but they make a historic run in the 1995 Rugby World Cup Championship hosted by South Africa.

Director Clint Eastwood makes a perfectly fine historical drama. Freeman has the sense of the wise compelling leader. The only drawback with Matt Damon is his size. I don't see the physicality of the captain of the national rugby team. It's a minor quip. The drama is limited. It doesn't take full advantage of an underdog sports drama. This is more of a political drama but not a very daring one. The actual events may not have enough drama.",7
20 June 2010,Eastwood Continues to Impress,"Invictus (2009)

*** 1/2 (out of 4)

Another marvelous achievement for director Eastood tells the true story of the 1995 South African rugby team who went into that years World Cup, in Africa no less, and tried to pull off one of the biggest upsets in sports history. Recently elected President Nelson Mandela (Morgan Freeman) asks captain Francois Pienaar (Matt Damon) to try and win the event not only for the upset but to bring the racial tensions of the country to an end. Eastwood has had a rather amazing run over the past couple decades and he certainly has made a name for himself among some of the greatest directors of all time. INVICTUS is what you'd call a political thriller, social drama and sports movie and we've seen each of those types of films countless times throughout the years. Even though we've seen them countless times, under Eastwood's direction we still get some fresh and original and in the end it's yet another winner for the director. What really caught me off guard was how Eastwood decided to tell the story. Yes, we get a few cliché moments but for the most part this comes off very original. You could look at all of the sports footage and say there isn't much heart or energy in the scenes. Eastwood even makes the brave decision of not explaining how rugby works as I'm sure many people watching this film have no ideas of the rules. I think this was done on purpose so that we can enjoy the sports stuff but the real heart and energy are with the people of South Africa. It's the non-sports stuff where we really feel the passion in the material and this includes a wonderfully handled sequence where the rugby team goes to the prison where Mandela spent most of his life. The scene with Damon inside his jail cell was very haunting. Even the stuff dealing with the racial tension is handled in a rather fresh and original way as the film kicks off with four black bodyguards being upset that Mandela has hired four white bodyguards. The way this sequence plays out is a fresh way of showing the racial tension and this short sequence pretty much tells us all we need to know. Another great sequence is when the rugby team is going to teach some children about the game but all the black children immediately run to the sole black player on the team. What really drives this movie home is the Oscar-nominated performance by Freeman who really does turn in one of his greatest performances here. I've heard a few people complain that he doesn't look like Mandela and that he does sound 100% like him but to me this is a mute point. What matters if the power, message and emotional power of Mandela and that's what Freeman nails. Each time he opened his mouth I couldn't help but be drawn into the power he's displaying in sheer energy. There's no screaming or shouting yet the power of the character still comes across with Freeman constantly giving off this invisible energy that will strike viewers as raw emotion and power. Damon is also very good in his role, another quiet one, that the actor really digs into and makes for a memorable character. The supporting players are all pretty much in the background but all done nice jobs. As is usual with an Eastwood film, we get a great music score full of South African music but that typical and beautiful cinematography. In the recent documentary THE EASTWOOD FACTOR, the director explains what keeps him moving and why he continues to make movies. The way he pretty much put it is that he looks for power in non-typical ways and that's pretty much what he has delivered here. We've seen countless race movies and countless sports movies but none have been quite like this. That's probably why this didn't do overly well at the box office while junk like THE BLIND SIDE wins awards and brings in cash. A shame really but this is a class act film that doesn't go for one bad cliché after another or some sort of fake drama to bring a tear.",
31 July 2010,Bland Retelling,"Having read extensively about the situation in South Africa and being a great admirer of Mandela, I was disappointed in this film. Yes, Morgan Freeman looks like and acts like the great president. Yes the events are portrayed in a relatively accurate way. It's just that there doesn't seem to be a great dramatic question. Nothing is portrayed on the edge like they need to be. The racial issue is there but it is pretty sanitized and almost cute at times. There are also some silly tricks that I won't mention because they would be spoilers. There are two ways to go with this biographical stuff. You can go all the way and get down and dirty (like the issues in Coetzee's ""Disgrace""), or you can make it a moral tale with little taking place. The Rugby team needed some life and some real tension. There had to be more internal strife than that portrayed in this film. When it was over, my response was, ""OK! Apartheid ended. What is the aftermath?"" It isn't even quite there when it comes to sport. I also would like to have seen a little more explanation about the tension between Mandela and his daughter.
0 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
20 February 2010,Leadership for reconcilation,"This is a movie about reconciliation and leadership. In South Africa of the apartheid era, unbelievable outrageousness and tyranny against black people was the national policy. Nelson Mandela was a leader of the guerrilla against the government, who was arrested in 1962. Mandela was released in 1990 by then president de Klerk. The movie starts from that day. White people feel fearful about the release. The fear had reason. Most countries where black took over white ruling in the past, white got South Africa revenged and their land and properties were striped down, and those uneducated black people could not run the country. Mandela, however, adopted reconciliation as the principle to run the country, and he got the idea to make the rugby World Cup Game as the chance for the national reconciliation. An outstanding leader ponders and considers deeply how to achieve the final goal of the organization, and once he decides to do something, he works unflinchingly without hesitation. The movie clearly portrays how Mandela, acted by Morgan Freeman, appealed the people for reconciliation and forgiveness, and made the people around him, particularly the team captain, work for it. Freeman perfectly acted this actually existing person. I recommend this to everyone around me.",10
21 September 2015,The game defining a nation,"I once was lying on a beach in South Africa and noticed a bunch of white school kids jumping off the school bus and heading towards the waves but they were not there to swim or surf.

They had a rugby ball with them and one of them was running with the ball while others tried to tackle him. It was a beautiful sight.

It just shows how popular and important rugby is to the whites in South Africa. To the blacks, soccer is more important. To them rugby was the game of the oppressor.

Invictus mashes up the early months of Nelson Mandela's Presidency of post apartheid South Africa and the Springboks preparation of the Rugby World Cup to be held in South Africa in 1995.

The ending of apartheid meant that South Africa were allowed to compete in international competitions and the hosting of the rugby World Cup was their swift reward.

The film therefore has two threads. Nelson Mandela (Morgan Freeman) treading carefully in a country where the white minority are fearful of the future.

As shown by the distrust with his own security personnel which now includes the black ANC members and the white security team of the former president.

At the same time you have the national rugby team lead by captain Francois Pienaar (Matt Damon) whose team is almost all white. It has little support from the black majority who want the team renamed and worse they are on a losing streak.

Criticised by former players and pundits. It is a team lacking in confidence and support.

Invictus is a film of how the country and President gets behind the team and how the team responds.

It's a true story which resulted in a South African victory against the All Blacks who had the fearsome man mountain, Jonah Lomu.

The abiding image of the final was Nelson Mandela appearing in the final to greet the team wearing the green and gold of the Springboks.

The film is directed by two times best director Oscar winner, Clint Eastwood. A criticism of Eastwood is that he is the epitome of an efficient director lacking a signature style.

Invictus is a good example of this. If you missed the starting titles, you would actually think that it's made by a solid British director than an American legend.

It is a dependable film with some substance. How can you not fail with such a true story.

You have the inspiring Mandela played by Freeman with a twinkle in his eye. Damon is more earnest as Pienaar realising that he needs to lead more than just a sub-par team to the Rugby World Cup. He needs to reunite decades of racial divisions in the new South Africa.

However the film never goes above such platitudes. I imagined this film in the hands of a younger Richard Attenborough who would never had stooped to use CGI to fill the stadiums.

He would had got 60,000 extras and made the film soar and given it a harder edge. I do not mean just in the rugby scenes which seemed a little off to me, lacking the blood and guts of the actual game. Eastwood leaves you with a soft centre.",7
8 September 2010,Scratching the surface,"It's almost a shame, that we only get to see such a short part of Mandelas life. Matt Damon never really convinced me either in his role (his accent seemed to fade away at times or get thicker). But it's of course Morgan Freeman and his role of a lifetime (leaving his ""Bruce Almighty"" appearance aside that is).

And Morgan plays it as good as it can get. There are really strong themes here and some very interesting points get touched. Well more scratched that is. Because we never dig deeper. And while it is impossible to really capture a human and all his facades into one film, it still leaves a bitter taste, when you don't know what exactly drove him to do some of the things he did. While I'm for not over-explaining things, it seems that the movie oversimplifies some things.

It just feels that something is missing. Or maybe it is, that Clint spoiled us and we expect every movie to be a masterpiece. Whatever it is, this is definitely worth watching, though if you really are looking for some insight into Mandela, I guess there will be some books out who will be more helpful",6
28 June 2013,"The Good, the Bad and the Rugby","As a South African who saw this film on Friday morning, I can tell you you the entertaining, inspiring and enjoyable ""Invictus"" exceeded all my expectations.

It really is a true story of epic proportions yet it's told with an intimate feel, and it is at least 98% accurate to the events of the time. Clint gets all the big details and so many of the little details right, but he never goes over the top. He directs with minimum fuss and achieves maximum effect, just letting the powerful story unfold without getting in its way.

I watched the 1995 Rugby World Cup and saw Madiba come out in the Springbok jersey. It was a wondrous sight. And when Joel Stransky slotted that drop kick over in the dying minutes and the Boks won, I wept and cheered along with everyone else. After the match millions of South African - of all races - celebrated. It was an amazing time. It was the birth of the ""Rainbow Nation"". Nelson Mandela is the greatest and most beloved of all South Africans. The man is a living legend, but so human and real. When he was President he brought hope to all South Africans, white and black. We, in my country, will never stop loving this incredible man. Clint Eastwood and Morgan Freeman did South Africa and our beloved Madiba proud. Francois Pienaar is also an amazing South African, an intelligent, big-hearted rugby played who always led by example, and Matt Damon's performance as him was superb. I was glued to the screen for every second of the film's running time (I didn't even move from my seat until the final credit rolled and the house lights came on), and I was moved to tears on several occasions. The final scene was especially touching.

Freeman's performance was magical and I can see him getting as Oscar nomination. If you think his Mandela is too cool to be true, think again. Mandela really is this cool. A brave and intelligent man whose courage and strength of character should serve as an example to people all over the world. After being unjustly imprisoned for nearly 30 years by a cruel and repressive regime, he emerged to run a country and teach its people the meaning of forgiveness and reconciliation.

I thoroughly recommend the authentically detailed, historically accurate ""Invictus"" to film lovers, Eastwood fans, Nelson Mandela fans and sports fans everywhere in the world. South Africans would be crazy to miss this excellent film, but it deserves to be a hit all over the globe. Let's hope it is.

Viva Clint Eastwood, viva Morgan Freeman, viva Madiba.

PS. I'm a huge fan of Clint Eastwood as both an actor and a director.

Of the films Eastwood has directed, my favorites, in no particular order, are ""Unforgiven"", ""Million Dollar Baby"", ""Gran Torino"", ""The Outlaw Josey Wales"", ""Letters From Iwo Jima"", ""The Bridges of Madison County"",""Bird"" and ""Invictus"". Yes, it's really that good. ""Invictus"" is another winner from Clint. He just seems to get better with age. What a creative roll he is currently on.

PPS. ""Invictus"" is one of the best sporting movies I have ever seen. But it's also about more than sport.",8
