Date,Title,Review,Rating
29 October 2010,The Town is a generic crime-thriller that offers nothing more than two hours of average entertainment.,"Four friends Doug MacRay (Ben Affleck), James Coughlin (Jeremy Renner), Albert Magloan (Slaine) and Desmond Elden (Owen Burke) are robbers working the Charlestown neighborhood of Boston. In their latest job, they take the bank manager Claire Keesey (Rebecca Hall) hostage and then let her go. Doug fake dates Claire to make sure she can't ID them. He's also having sex with James' drugged out sister Krista Coughlin (Blake Lively). Meanwhile they are being investigated by the FBI led by Agent Adam Frawley (Jon Hamm).

This is a richly character driven crime thriller. Ben Affleck knows these characters well. And acting with the intense Jeremy Renner makes Affleck better. The only actor who looks out of place is Blake Lively. She just can't get rid of that Cali feel and her accent sounds terrible. Brit Rebecca Hall does a better job than her. The action is exciting. And the story is riveting. But it's the characters and the actors that are so engaging.",6
10 November 2015,Not as original as you'd think,"I'd heard plenty about THE TOWN, a film which lifted Ben Affleck from the doldrums and gave him a revamped career of sorts by revealing him to be an efficient director of modern-day thrillers. One reviewer on here even likens him to Scorsese. So what of this Oscar-nominated film, and will it really stand up to scrutiny? The answer is no, not really. THE TOWN turns out to be a very familiar and ordinary type of thriller that comes across as a Boston-set rip-off of Michael Mann's HEAT. Once again we follow the predictable story of a gang of bank robbers, with the running time split between their lives and loves and the actual heist scenes.

Don't get me wrong, I didn't dislike this film. I particularly enjoyed Affleck's direction in the action scenes, which are vibrant, gritty, and exciting (even if the whole clichéd blue tint look of the cinematography spoils things a bit). There's a top-notch car chase and some quite wonderfully hard-hitting scenes at the (again, predictable) climax. It's the stuff in between the action where this film falls down.

To put it bluntly, THE TOWN is overlong and features characters who aren't particularly interesting. The likes of Affleck and Jeremy Renner are defined by their actions, so watching them sitting around chatting is pretty dull. The romantic scenes are even worse, even if Rebecca Hall does a good job. And the whole sub-plot with Jon Hamm's FBI guy is unnecessary, feeling tacked on and dragging the pace down still further. THE TOWN is a fun thriller, but nothing special.",6
4 October 2010,Glorified gangsters rule,"Four friends Doug MacRay (Ben Affleck), James Coughlin (Jeremy Renner), Albert Magloan (Slaine) and Desmond Elden (Owen Burke) are robbers working the Charlestown neighborhood of Boston. In their latest job, they take the bank manager Claire Keesey (Rebecca Hall) hostage and then let her go. Doug fake dates Claire to make sure she can't ID them. He's also having sex with James' drugged out sister Krista Coughlin (Blake Lively). Meanwhile they are being investigated by the FBI led by Agent Adam Frawley (Jon Hamm).

This is a richly character driven crime thriller. Ben Affleck knows these characters well. And acting with the intense Jeremy Renner makes Affleck better. The only actor who looks out of place is Blake Lively. She just can't get rid of that Cali feel and her accent sounds terrible. Brit Rebecca Hall does a better job than her. The action is exciting. And the story is riveting. But it's the characters and the actors that are so engaging.",5
18 September 2010,Sort of poor man's HEAT,"Four friends Doug MacRay (Ben Affleck), James Coughlin (Jeremy Renner), Albert Magloan (Slaine) and Desmond Elden (Owen Burke) are robbers working the Charlestown neighborhood of Boston. In their latest job, they take the bank manager Claire Keesey (Rebecca Hall) hostage and then let her go. Doug fake dates Claire to make sure she can't ID them. He's also having sex with James' drugged out sister Krista Coughlin (Blake Lively). Meanwhile they are being investigated by the FBI led by Agent Adam Frawley (Jon Hamm).

This is a richly character driven crime thriller. Ben Affleck knows these characters well. And acting with the intense Jeremy Renner makes Affleck better. The only actor who looks out of place is Blake Lively. She just can't get rid of that Cali feel and her accent sounds terrible. Brit Rebecca Hall does a better job than her. The action is exciting. And the story is riveting. But it's the characters and the actors that are so engaging.",
20 March 2012,Definitely Watch the Director's Cut,"I just wanted to say that on its own, the theatrical cut is a pretty damn awesome movie. Watching the extended cut is 10X even better. Simply put you get to see even more of the fascinating characters. Jon Hamm, while definitely playing the asshole, does quite nicely Rebecca Hall and Blake Lively are pretty awesome, the two creating a nice foil. And Peter Postlethwaite, rest his soul, is awesome in it. Jeremy Renner will go down in history as one of cinema's greatest bad-asses, that's for sure. And Ben Affleck, what can be said of Affleck? He not only starred in this, but co-wrote the screenplay and directed it. An aspiring Clint Eastwood figure? While films such as this are a great start, he has a long way to go before creating such a legacy, and he I hope he continues to make more great movies.

Regardless, this crime thriller is definitely a masterpiece. Its heart-pounding action is backed up with an excellent plot and bold characters. Credit is also due to the original source material, Chuck Hogan's novel ""Prince of Thieves"" (the author who has gone onto write the Strain trilogy with Guillermo del Toro). The score was also pretty great, by Harry Gregson-Willaims and David Buckley.

Sure to become a classic.",10
9 June 2012,Let's go downtown...,"I remember laughing out loud at the aberration of a movie that was ""Pearl Harbour"" and in particular Ben Affleck's ""Kinda, sorta, coulda..."" chat-up line and haven't even seen ""Gigli"", but it's fair to say that with this and his earlier effort ""Gone Baby Gone"" he's certainly found his métier, not only in front, but also behind the camera.

""The Town"" (a poor title for a fast-moving film like this) is a gritty, contemporary heist thriller, with believable characters in largely realistic situations and with credible motives for their actions. I say largely, because you do have to get over the improbability of Affleck's serial armed robber's affair with accidental hostage Rebecca Hall and a series of thrilling but unbelievable car-chases and shoot-outs.

That said, the latter are delivered with skill and precision, while the attempts at character development are rewarded by the depth they add to the plot line. The acting too is of a high standard, with, to be honest, most of the supporting participants outshining the headline names of Affleck, Hall and ""Mad Men's"" Jon Hamm, in particular Jeremy Renner as Affleck's trigger-happy right-hand man and the late Pete Postlethwaite as the ruthless Irish overseer of the gang's criminal operations.

I visited Boston once over 15 years ago whch included taking in a baseball match at the venerable Fenway Park venue and enjoyed seeing this and other locations again, but better yet was just to chance to watch that rarity, a gripping and involving contemporary crime thriller, which this certainly was.",8
2 January 2016,Ben Affleck's directorial efforts pay off,"Ben Affleck makes his second directorial effort after his debut in 'Gone Baby Gone' in this modern crime-drama set in the Charleston neighborhoods of Boston. Affleck plays Doug MacRay, a long-time bank robber who leads a group of criminals including his half-brother Jem Couglin (played by Jeremy Renner), Albert Magloan (played by Slaine), and Desmond Elden (played by Owen Burke), in a bank heist where Doug crosses paths with the bank manager Claire Keesey (played by Rebecca Hall) who witnesses the beating of her boss. Months later, their bank robbing spree comes to pause, and Doug comes face- to-face with Claire who doesn't recognize him from the robbery at a laundry shop. The two begin bonding eventually form a relationship, with Doug trying to keep his bank robbing spree a secret from Claire. The situation gets progressively dangerous when FBI agent Adam Frawley (played by Jon Hamm) and his crew set out in pursuit to take Doug and his crew down.

Ben Affleck has been one of the most talented actors of this genre, and this film shows he is only gifted in acting, but also in directing and writing. Opening with the four main characters armed, and dressed in black suits and ghoul masks busting through the bank and wielding their guns at the employees; this movie gives a fascinating and realistic depiction of the lives of bank robbing criminals, and the consequences that ensue. The story evenly balances a romantic subplot between Ben Affleck's character and Rebecca Hall's character, and the main character and his group running a life of vicious crime. The storyline is written very sharply and rarely suffers from inconsistencies. The romance between Affleck and Hall is handled very maturely by not poisoning the characters with overly sappy dialogue and instead, giving the characters a believable touch while connecting to the main story. As this is a crime-based flick, there are some scenes that get a bit violent and at times, quite brutal; though not as harsh as what you would see a Martin Scorsese film. However, they effectively show the brash nature of the characters.

Ben Affleck gives a really decent and grounded performance as the main character, though not as impressive as Jeremy Renner who delivers some outstanding acting as his half-brother. Although it wasn't quite expecting him to garner an Oscar nomination, I am being honest to say is quite impressive. Rebecca Hall also delivers a performance that deserves credibility. These actors are truly amazing and their characters feel so authentic thanks to their performance and Affleck's top notch screenplay.

The Town is not likely go down as a classic and doesn't level up to the critically acclaimed crime flicks like 'Goodfellas' or 'The Departed'. Nonetheless, it is a very entertaining and solid addition to the crime genre. Ben Affleck does a great job in terms of acting, directing, and writing.",8
23 April 2011,The Code of Silence and Friendship in Charlestown,"After the heist of the Cambridge Merchants Bank, the four thieves blindfold and kidnap the manager Claire Keesey (Rebecca Hall). They take her driver license; release her at an empty beach; and head to Charlestown, Boston. Later, the friends Doug MacRay (Ben Affleck), James Coughlin (Jeremy Renner), Albert 'Gloansy' Magloan (Slaine) and Desmond Elden (Owen Burke) find that Claire also lives in Charlestown and they decide to monitor her steps. Doug MacRay gets close to Claire to know what she might have told to the FBI and they fall in love with each other.

Meanwhile, the FBI Special Agent Adam Frawley (Jon Hamm) is assigned to investigate the heists to armored trucks and banks in Charlestown and he concludes that the thieves are the four friends. He joins his team and keeps Doug and his friends under surveillance. Doug decides to move to Florida with Claire and begin a new life; however, the dwellers are trapped in Charlestown and they do not have any way out but dead.

""The Town"" is an engaging and surprisingly great thriller directed by Ben Affleck. The story of dwellers that live under a code of silence and friendship in a town called Charlestown develops the lead characters very well and is a combination of thriller, crime, drama and action genres. The beauty of Rebecca Hall is very impressive and she has a great chemistry with Ben Affleck. This is the next to last film of Pete Postlethwaite, who died of cancer in the beginning of this year. My vote is eight.

Title (Brazil): ""Atração Perigosa"" (""Dangerous Attraction"")",8
16 February 2011,That Tug at Personal Morality,"I always get caught short on the idea of the glorification of someone whose life revolves around the deaths of others, whose ""occupation"" is to steal from those who have no say in anything. What I mean is, our hero is not there to dole out justice or to even a score, he's a two bit punk who happens to be smoother and more handsome than the others around him. In the process, he begins to become more human because of falling into a relationship. I know that this attitude would negate ""The Godfather"" or any of the wise-guy movies so popular over time. So I enjoy the development of the characters, even if I have not one scintilla of admiration for them. The ugliness of the Boston streets works well here as does the criminal element and the ""honor among thieves"" thing. What works well is Affleck's brush with true humanity. One last issue. I'm getting a little tired of the incredible amount of fire-power that these guys have and how little carnage there really is. Also, there seems to be a lot of carelessness in police work if we are to believe this stuff.
5 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
12 February 2011,Robbing A Shrine,"In The Town Ben Affleck got to do another big screen tribute to his home town of Boston and even better got to shoot a good deal of this film at his beloved Fenway Park. Directing, writing, and starring in The Town who could ask for more except to shoot the film in places that I'm sure meant a good deal to him personally.

But The Town isn't some hazy nostalgic type movie, not by any means. It's a hard hitting crime drama about the lives of a heist crew and what it took for the FBI to bring them down.

The Town is brutally realistic in its depiction of these robbers who grew up in the tough neighborhood of Charlestown where people enter the trade of thievery from generation to generation. Ben Affleck is such a person whose father Chris Cooper is currently doing a life sentence for a robbery that was planned by neighborhood crime boss Pete Postlethewaite from his florist shop. Pete's character must have been steeped in crime lore and took as his model that other noted florist of Irish descent who also ran a crime organization, Dion O'Bannion.

At their latest robbery where the crew is completely masked, a hostage they took and released after safely getting away was seen talking to the FBI in the person of agent Jon Hamm who has made it his life's crusade to take this bunch down. They took her driver's license and note that Rebecca Hall is from The Town. Just to make sure she isn't telling anything that could lead to their arrest, Affleck arranges an accidental meeting with Hall. Even though he's already involved with Blake Lively sister of friend Jeremy Renner and fellow crew member, Affleck and Hall start getting involved to the surprise of Affleck.

The Town as elements of classic films like White Heat and The Asphalt Jungle and what I like about it is like The Asphalt Jungle, director Affleck got some well rounded, three dimensional portraits of his characters without sacrificing either suspense or action. Jeremy Renner who is up for Best Supporting Actor is great as the best friend and fellow crew member who is determined not to go back to prison for life as he's already a two time loser. Postlethwaite is as lethal as Dion O'Bannion was and in his own scene with Affleck visiting him in prison Chris Cooper is unforgettable. Cooper is one of the best actors we have currently, I've never seen him bad in anything he does and The Town is no exception.

The climax involved the gang pulling a heist on that noted Boston shrine Fenway Park. That's almost sacrilege in Boston, but this is one nervy crew of professionals. And the FBI is not stupid either. The climax should satisfy any action fan.

I really recommend seeing The Town which is a film that succeeds on numerous levels and can be enjoyed by all kinds of film fans with all kinds of taste.",8
