Date,Title,Review,Rating
14 December 2003,The director- as well as character- as illusionist: a Tim Burton treat,"Director Tim Burton is notorious for his inventive, unique brand(s) of images he puts into his films, and a style that seems to regenerate in each film he does (though not always successfully- Planet of the Apes proved that). Now there's Big Fish, a film loaded with visual spectacle, and it shows Burton working an adaptation to his own advantage for the first time in years. Here he tells a story about storytelling, using both make-up, sets, and CGI at his disposal, and it's about one man's own imagination and how he carried it on to others, whether they were delighted by the tall tales or not.

This man is Edward Bloom, played by both Albert Finney and Ewan McGregor, and they both deliver wonderful work here as the dying Bloom still telling stories of adventures and the young Bloom playing them out, respectively. As do Billy Crudup as Edward's son William, who's grown weary of his father telling the story of his birth (involving a catch of a big fish), among many others, and all he wants now at his deathbed is the truth. Jessica Lange is also dependable as Edward's wife Sandy, the love of each other's lives.

What's so alluring about the world Burton creates (based on the novel by Daniel Pierce, which I imagine must be loaded with vivid description) is that he simply builds on the world Edward created for his and his family's amusement. Stories like the visit to the town of Spectre, and that town's most known poet Norther Winslow (Steve Buscemi in one of the film's highlighted supporting roles); the years spent working for nothing in the circus for Amos (Danny DeVito, another note of interest) just to know more about Sandy, whom he sees frozen in time; his stint in the war, etc. All of the people and environments that are reveled are done so with many visual effects, but they're the kind that help build on Burton's vision instead of depleting it. Even if a scene may have dialog or acting that could be taken as over the top, the storytelling is on par with some of Burton's best work (i.e. Batman, Edward Scissorhands, and even the somewhat recent Sleepy Hollow).

The best thing that can be said about Big Fish, even to those who might not like it, is that the journeys and stories taken in the film, by real and 'elaborated' real characters, generate a film as a delight for all ages. That it also has comedy along with drama (grounded in a sense of humanity for both) is also a feat accomplished well by the actors. To me, this is one of the better films of the year. Grade- A",10
16 February 2004,Tim Burton's Surprise Heartwarmer,"I approach Tim Burton films with a certain trepidation. Will it be ""Edward Scissorhands"" or ""Batman II?"" With Burton you could get a quirky comedy, a dark thriller, or sweet morality tale. And there's always the possibility of Danny DeVito chomping down on a raw fish.

""Big Fish"" combines Burton's unusual humor with a heart-wrenching story of a father-son deathbed reconciliation. Albert Finney and Ewan McGregor share the role of Ed Bloom, one of the big fish from the movie's title while an SUV-sized catfish plays the other. Bloom is a metaphorical and literal big fish in the small pond of Ashton, Alabama in this tale told mostly through flashback. Jessica Lange plays his wife and Billy Crudup plays the son, Will, estranged from his father for the past three years. Father and son are reunited as Finney lies dying of cancer.

Ed Bloom has spent his life spinning his personal history into mythological proportions: an early encounter with a very tall man becomes a battle with a house-sized giant; a rural village is depicted as heaven on earth; military service during the Korean War morphs into a behind-the-lines mission that would make Duke Nukem proud. Originally a true believer, Will now knows everything his father has told him was not just an exageration or even a tall tale but an outright lie. In his effort to understand the truth behind his father's stories he learns to love the man as well as the mythology. And Burton delivers a terrific punchline at the end of the film that left me both tickled and weeping, a truly weird emotional state.

Burton deals with mythic themes in ""Big Fish."" Besides the surface story of the generational tension between father and son he explores the metaphor of the big-fish-in-a-small-pond by examining the impact Ed Bloom has had on the lives he's touched in his workaday contacts with colleagues, customers (he's a traveling salesman), and people in the small towns across the South. Not exactly ""It's A Wonderful Life,"" he still manages to show how all of us -- even the little fish -- have profound effects on the people around us. And of course love -- unrequited and reciprocated -- control almost all of Ed's many adventures.

The acting is wonderful. You will actually believe two Brits and a Scot (Finney, Helena Bonham Carter, and McGregor) are natives of small town Alabama. Lange brings dignity and brio to the role of the long ""suffering"" wife -- and she still looks great(!)-- you believe she has had a long and loving life with Finney/McGregor. DeVito is a delight in the role of a circus ringmaster. But the scene-stealer is Bonham Carter in the dual role of Jenny and the crone witch.

I rated this movie ten stars and when you see it you'll do the same.",10
4 May 2020,The importance of Legacy. An uplifting tale for those who want to live life to the fullest.,"-- Maybe MILD, MILD SPOILERS -- for those who want to know what to expect from the movie but don't want to be spoiled of key aspects.

If you knew exactly when you were going to die, would you live life differently? The answer to this question is explored here in a fantastical and uplifting tale of a man who told his life story to his son which seemed too extraordinary to be true but yet was not entirely false. It almost seems unrecognisable the fact that Tim Burton directed this movie as, visually, it's the least macabre and extravagant of his, yet the deep heartfelt storytelling he always puts in them is not only still there but takes the center stage in this one.

It is impossible to provide a spoiler-free review of a movie that tries to blur the line between fantasy and fiction, but here's a review that attempts to capture the essence and feeling of the movie.

The use of metaphors, symbolism and fairy tale morals provide a unique and stylised point of view of the life of a man who always dreamt big. While, to his son, all his stories seemed like pipe dreams with no other purpose than to amuse him as he was younger; he however doesn't get as mad as anybody would have gotten in his same situation. He approaches him in what could be considered his death bed to ask him to tell the truth.

Throughout the movie we witness many incredible feats the father accomplished in every stage of his life, some of them good and others not so good. The story telling smartly wraps every life story with a coat of positive outlook paint at a dire or frightening situation while as the plot moves along it leaves the audience wondering if it was true and it if isn't we want to believe it is.

It reminds me of another drastically genre-different movie called The Pan's Labyrinth (2006), which takes place in the 1930s and in it a little girl finds a faun who tells her she is the lost princess of a fantastical kingdom and gives her three trials she must complete in order to be able to return to it. As you watch the movie progress you get the feeling that certain themes are conflicting with one another as you try to figure out if what the girl is actually witnessing is fiction or not. I won't spoil the ending but it ties up closely to what happens in this movie although it has been stated by the director (Guillermo Del Toro) the actual ending.

IN CONCLUSION, regardless of whether the ending is satisfying for everyone or not, the movie is blatantly self-aware of what it is and never tries to hide its inevitable conclusion. It's ending has a sense of finality and a deep message that sticks with you and especially makes you realise the importance of life, the people you meet and the family you have. It's uplifting, optimistic, positive and encouraging; an absolute must watch to those who want to live life to the fullest...

P.S.: The title of this movie might be the best title any movie has ever had. Absolutely heartwarming when you understand what it means.",9
7 July 2004,It doesn't get better than this...,"When I saw the French movie Amelie I sat in the movie theater with a smile on my face throughout the whole movie. The exact same thing happened while watching Big fish. It is simply one of the best movies I have ever seen. It made me feel good, it made me laugh, and it almost made me cry. What else is there to ask for?

The actors did an excellent job, and the dialogue and the story was told in a very good way! The characters are also well described, every character had a meaning in the movie, everyone from the friendly giant to the twins to the witch to the big fish!

The are a couple of movies that really makes me feel good, and Big fish easily enters that collection of feel-good-movies. (Amelie, The Cider House rules, Chocolat)
17 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
7 March 2006,There Are Lots of Big Fish in the Sea,"I had the advantage of having read the novel before the movie. The book works a little better. Others have talked about the specifics of the movie. I want to talk about the premise of the lie. My father was a liar (often in the most positive sense of the word). My sister and I grew up with so much misinformation, that we have spent the last 30 years after his death trying to rake through the BS. We often heard tales like the ones in the book (not quite as dramatic but creative nevertheless). It was mostly things he had done. That he had accomplished. Why we were so darned poor after all this always confused me. If someone had met all those people and had all those experiences, why hadn't he parlayed them into something incredible. Once we got through it, we realized he wasn't a liar. He was an entertainer. And what he did was to pump life into a world that often doesn't have life. And while we would groan at him and tell him to stop, we would listen as if everything he said was gospel. The Albert Finney character was the same way. To be metaphorically taken away by his fantasies was the greatest gift he could give. The only gift he had. And every one was a harmless, benevolent yarn that would live on after him. There are still times when one of my father's stories pops into my head and I have to regroup and rethink before I realized what a fabrication it was.",7
27 December 2003,Cohesive and a feast for the eyes,"I've had high hopes for this movie since I first heard about it some time ago. After all, most of the Tim Burton movies I've seen (barring Planet of the Apes) have been really wonderful. To say the least, Big Fish did not disappoint me. The story - by no means complex or suspenseful - was simple enough to allow the viewer to really take in the fantasy and mythology in Edward Bloom's tales. One didn't need a surprise ending or secret identities to make this film enjoyable. Rather, it was the simplicity and universal nature of the story that made it interesting. While some reviews have mentioned that the film can seem choppy at times, I didn't see this at all. The transition seemed smooth and logical, and while sometimes I found myself wishing for more scenes of younger Edward Bloom, I never felt bored by any of the movie. Nothing seemed to 'drag'. I was also quite impressed with the quality of acting in nearly the entire cast. Billy Crudup didn't really hit his stride until the end, but he was tolerable through the first three-quarters of the movie. Albert Finney did a great job of portraying a lion on his last legs, bigger than his body but unable to show it. Jessica Lange was amazing and added the emotional oomph that Billy Crudup often failed to provide. And while Ewan McGregor's role was not particularly difficult, at no point did he overplay the character, and his accent (to my ear anyway) never slipped. Though this wasn't as dark as Sleepy Hollow or as bizarre as Edward Scissorhands and Beetlejuice, Big Fish definitely had the Tim Burton touch in its scenery. The colors - whether dull for Elder Bloom's time or bright for Younger Bloom - matched the mood perfectly, and everywhere you looked (especially in Bloom the Younger's timeframe) there was something else to marvel at. Tim Burton fans will not be disappointed.",
8 February 2004,"Very sweet, imaginative story despite lacking a strong conclusion","Will Bloom feels like he doesn't really know his father - his habit of telling exaggerated and untrue stories instead of the truth. They don't speak for several years until Will hears that Ed is on his deathbed and returns home. He hopes to find out the truth behind the stories but can only get more of the same without doing some digging.

Even having watched the trailer I was unsure exactly what this film was about, but I trusted that Burton's imagination would carry it. Having seen it, the film can best be described as being about story telling in that the film is more about the wonder of the stories told than the actual narrative in terms of start/middle/end. In terms of the traditional idea of narrative, the film is not perfect - it is not as meaningful or as satisfying as I would have hoped, and this is shown in an ending that, although sweet, is not as neat as I would have hoped. However the telling - that's where it is at.

The stories told are wonderfully whimsical and amusing, like the film states the stories have elements of truth but also be coloured by Bloom to add life to them. For me, it was very simple to get involved in the tall tales and I was held in the spell of Ed's stories easily - even thought it never came to a `real' solution I was still captivated by just how sweet and imaginative it all was. If it sounds like I'm having trouble putting my words together it is because I found the film quite hard to quantify - all I know is that I found the whole experience to be very sweet and enjoyable despite it not really amounting to much in the grand scheme of things. In this regard the film is a consistently imaginative fantasy film that is gently humorous and outright funny at times.

The cast are pretty good. I was originally a little put off by McGregor's Alabama accent and it took me a minute to get past it, but other that his performance was very good and he helped create the film's mood of wonder and whimsy. I think both McGregor and Finney needed to have that sort of accent - I don't know why but it is a storyteller's accent and it does help the material. Finney is good and manages to keep the spirit of McGregor's character going despite not being surrounded by the images to support him. The support cast works well whether they be tall giants or well-known cameos from Buscemi, Carter and Devito. Lange, Crudup and Cotillard are all good but it is easily McGregor and Finney's film.

Overall some will find the lack of structure and real substance to be a problem - after all, this is a film about tall tales and not everyone will be able to enjoy that. However this is a wonderfully light and fun bit of whimsy that is a lot better than I expected it to be. While it may not amount to a great deal more than that, it can still be enjoyed for what it is - a great fun story!",
17 April 2010,"Sweet, imaginative and moving","I will admit I like Tim Burton, and have enjoyed a vast majority of his films, Edward Scissorhands, Beetle Juice, Batman and Ed Wood. Big Fish is I think one of Burton's better movies in my personal opinion, maybe not his very best, but it is a very sweet, imaginative and moving film. Here Burton delves into familiar territory, a strange place between reality and fantasy, dream and nightmare. The story is really sweet, and while slow at times, does have a poignant ending. The visuals as pretty much always in a Tim Burton film are gorgeous, not Gothic here like in Sleepy Hollow and Edward Scissorhands but evergreen and picturesque. The scenery was beautiful and so was the cinematography, and Danny Elfman's score is stunning. His score for Edward Scissorhands blew me away, but the lyrical, sensitive and hypnotic themes used here make it a score that is truly special. The screenplay is well crafted, and has a bittersweet feel to it. Sentimental yes, but also bittersweet. The acting is remarkably good, with Ewan McGregor making for a handsome yet somewhat charming young Edward Bloom, and the wonderful Albert Finney a revelation as his older self. Billy Crudup is excellent as the son who is intent on exposing his father, and sets out to learn the truth, and Danny DeVito is great as the shape-changing circus ringmaster. Jessica Lange is beautiful and alluring as Sandra and Helena Bonham Carter is almost unrecognisable as the Witch. Then there is Alison Lohman, Marion Cottilard, Robert Guillaume and Matthew McGory(as Karl the Giant) and they are very good as well. Overall, I loved this film, it is moving and very imaginative. 9.5/10 Bethany Cox",9
14 February 2006,Burton's most touching movie,"After the quite disappointing Planet of the Apes remake, Tim Burton returned to form with Big Fish, a strongly underrated gem which is one of the best pictures of 2003, along with The Return of the King, Lost in Translation and Mystic River. It's the most heartbreaking, poetic and romantic movie he's made since Edward Scissorhands, and it's a shame it didn't get the recognition it deserved.

At the movie's center is the relationship between the dying Edward Bloom (Albert Finney, excellent) and his son Will (Billy Crudup) who wants to find out the truth about his dad: for several years, Edward has told some amazing stories concerning his life, and Will is the only one who has stopped believing them. Now, he wants to know what really happened.

That's when the film properly kicks off, as we're shown young Edward's (Ewan Mcgregor, absolutely comfortable in the role) life exactly as he has described it, alternating facts and, for most of the story, fiction. Expect giants, witches, werewolves, a hidden town (appropriately called Spectre), a Fellini-inspired circus, fish which look like naked women and lots more. This is Burton as we like him: bizarre, unpredictable, hard to summarize. You have to see the movie to truly understand why people love it.

Still, behind the adventurous and romantic facades lies great human tragedy. Big Fish will make you laugh, but by the time the end credits start rolling you will most probably have tears in your face. Life can be funny for a second, and very sad right after wards. Never has a Burton film been so dramatic.

As I said, this is a wonderful film, yet sadly it was heavily overlooked (it received only one Oscar nom, for Danny Elfman's gripping score). Watching it is a marvelous experience.

One scene is worth the entire viewing: Edward sees his future wife for the first time. According to some people, time stops in that moment. Burton makes it happen on screen. That one sequence is pure movie magic.",10
19 January 2005,One of the best films in the last 25 years,"Big Fish...

What made me watch this film in the first place was solely based on the fact that Pearl Jam got nominated for a Golden Globe for Best Original Song. That's what got me to the theatre the first time. What made me goto the theatre two more times after and purchase the DVD the second it became available was the greatness of the movie. It's not often that a love story so deep comes along. This movie encompasses two types of love, between a father and son, and a husband and wife. But it's not a sappy romance. How Tim Burton did this, proves how genius he is. Though the movie itself seems so far-fetched, it could not be more real. If you've already seen this movie, and like it, you'll know what i mean. For those who don't know whether or not to watch it brings me to the next point. Someone who doesn't even like the story to this movie, could still love it. It's one of the few movies I can tell people has some of the greatest imagery. Sure, movies these days have cool effects and stuff, but with Big Fish, you will be captivated by the use of colour and parallelism. From the town of Spectre, to the cool carnival, everything is so magical. Now onto two very important things that give this movie the 100% rating i gave it, and why it was nominated for Best Picture at the Golden Globes, Acting and Sound. Surely, everyone knows Ewan McGregor. But it's his supporting cast that make this film amazing. The chemistry between Billy Crudup (William) and Albert Finney (older Edward Bloom) is amazing. Though they have few scenes together, the ones that they do have together are very touching, and again extremely realistic. Jessica Lange (older Sandra Templeton) and up and comer Alison Lohman (Sandra Templeton) suit their respective parts perfect, and they both compliment each other by their characters. They we have the always funny Steve Buscemi (no one could have played his part better) and Danny DeVito who is also incredible in this movie. Helena Bonham Carter also provides a very unique role in this movie... her mystique and subtle beauty suited this movie perfect. Then came sound. A great original score, a fantastic soundtrack and an amazing, and I'll say it again AMAZING original song by Pearl Jam made this whole movie come together in perfection. Elvis Presly, Buddy Holly, and the Allman Brother to name a few of the old school music in this movie are an excellent choice to showcase what time periods we look at in this movie. All in all, Tim Burton, Danny Elfman, and the casts best pictures in my opinion.

Just a side note: Billy Crudup hasn't appeared in many films, but to mention two of his other movies (Almost Famous and Sleepers) seems appropriate. He's casted in some great movies if ya ask me. :)

Thanks",10
