Date,Title,Review,Rating
4 May 2018,wartime espionage,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",6
22 June 2017,"Delightful war fluff, well acted!","I'm giving this an ""8"" simply for the fine acting and commanding presence of Christopher Plummer (I keep wanting to say ""Sir Christopher Plummer"") as the aged but sprightly and opinionated Kaiser Wilhelm II. I'm torn between calling this the most enjoyable silly film, or the silliest enjoyable film, I've seen in a while, but I found it captivating, even though it's almost certainly sheer fiction regarding any historical accuracy. Although I relished the early and frequent appearance of nudity and rampant sex, what I really wanted more of was extra screen time for the Kaiser's extensive wardrobe of military and imperial uniforms. Notable acting props also to Janet McTeer as the Kaiser's consort, and to Eddie Marsan as a glum, coldly business-like Heinrich Himmler.
47 out of 58 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
6 October 2018,romanticized but worth seeing,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",7
25 February 2022,The Kaiser in Holland,"Not many people realise The Kaiser outlived Neville Chamberlain. Barry Foster (of all people!) gave a towering performance as him in the TV series 'Fall of Eagles', which ended the day he arrived at his new home in Holland; where the old boy apparently mellowed considerably (in 1937 he actually wrote to Herbert Wilcox to tell him how much he'd enjoyed his recent film about his grandmother).

This fanciful postscript set in 1940 provides the pleasure of seeing Christopher Plummer as the Kaiser in old age, sporting a white beard that makes him look like Don Quixote and portrayed as jolly but indiscreet and with a hair-trigger temper.

According to this account a toad-like Himmler played by Eddie Marsan paid a personal visit to Hoorn after the fall of Holland; at which point it becomes more and more unbelievable by the minute.
3 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
12 February 2022,Very good indeed,"Just the right amount of drama and thriller and love story. All with a dollop of history. Lily and Christopher were excellent as ever. A must watch. Quite sexual also.
4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
26 June 2017,Extraordinary Christopher,"The film is a typical euro meager budget co-production with a nice little plot and the substance of an eclair, but the delight here is viewing Christopher Plummer showcasing his pure love of acting. He has reached legendary dimensions in his ability and he joyously devours each part he gets these days regardless of the material. He has become in many ways someone he played: John Barrymore. Same love of tricks and hypnotic magnetism. But what a joy to behold. If you want a master class in the study of a near 90 year old acting magician see this!
30 out of 38 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
16 July 2017,An underrated movie with great acting.,"This is a movie and in my humble opinion is totally underrated. Yes, there are a few flaws but don't most movies have them? The story starts off slow but soon picks up and keeps you interested to the final credits. Christopher Plummer as usual plays the part to perfection. As do most of the characters in the movie. I really enjoyed this movie and highly recommend it.
68 out of 79 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
19 August 2017,"If You Enjoy WWII Movies, You'll Definitely Enjoy This!","Much like most of the people who will watch this movie, it caught my eye simply because of my obsession with films based around the war, and this time in history.

This film is not very historically accurate, so if that is important to you, you better stay away. HOWEVER if you do don't much care for historical accuracy, and you are looking for a Nazi War Film with superb acting, then this is DEFINITELY the film for you!

The Acting, wardrobe, and cinematography were all excellent in this movie!

(7/10) - The only reason i am giving this movie a 7/10 is because this movie is somewhat predicable, as is the case for most ""Romantic Movies"", but it is still an amazing story that i would recommend anyone to watch!
37 out of 45 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
24 September 2017,A rollicking good yarn,"The Exception works a good premise into a rollicking spy-romance that, once it hits its stride, delivers on both the suspense and the action. In that sense, it's an old-fashioned movie - one that hooks you in, stays just a step ahead and doesn't out-stay its welcome. Christopher Plummer gives a bravura performance as the former Kaiser. Janet McTeer is typically excellent as his wife. And the two young leads are attractive, in and out of their clothes, if no threat to Streep and DeNiro. Okay, so the story doesn't entirely accord with historical fact. Yes, Wilhelm never quite gave up on a restoration of the monarchy. Yes, Hermine actively petitioned the Nazi's on his behalf. But that's about where it ends. In truth, Wilhelm was as much an anti-semite as the Nazis. And the Nazis thought him an old fool, not worth bothering with. Still, it's worth the suspension of disbelief for the duration of the movie.
13 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
13 June 2018,More of a wartime drama than a war film,"A thoroughly enjoyable semi-historical drama. Although set in Holland in 1940, you can't really call it a war film, since there is no combat shown. More of a wartime drama. Excellent acting, photography, and unobtrusive direction. The only cast members I recognized were Christopher Plummer as the Kaiser, and Janet McTeer as his wife. Excellent performances also turned in by Jai Courtney, Ben Daniels, Eddie Marsan as a creepy Reichsfuhrer Himmler, and the lovely Lily James as Mieke de Jong. Plummer's Wilhelm II was a joy to watch, even if he wasn't accurately portraying the Kaiser's personality. For those who are annoyed by German characters played by actors with English accents, well, maybe it would have been better in German and Dutch, and only subtitled in English. There are compromises in making films for, hopefully, a mass audience. Anyway, I recommend this movie
5 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink",8
3 July 2017,So So World War II Romance,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",5
6 October 2018,The Exception - Just Misses,"What might have been a reasonable plot tends to be reduced to a somewhat implausible outcome. Several challenging situations are set up, then all solved in equally farfetched proportions - too often stretching the believability factor towards being laughable. Sex scenes are set up too quickly and with crude gratuitousness - leaving no time to develop into any form of believable relationships. There are good looking costumes and sets- but ultimately, it shows up as superficial gloss - without enough substance to sustain its length. Performances are OK, photography is slick, music score is good, just a pity about certain elements of the script.
16 out of 30 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
24 August 2019,Plummer steals the show,"I thoroughly enjoyed the movie, the story, photography etc. Once more, I realised what a magnificent actor Christopher Plummer is. This time, however, he had the power to move me to tears. I am not sure whether Kaiser Wilhelm had the same sense of humour and, on the whole, was the same sympathetic character Plummer impersonated. In any case, a magisterial and touching performance.
9 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
5 August 2018,Not exceptional,"Don't be fooled into believing this story, it is entirely fictional! Yes, Kaiser Wilhelm II was exiled in Holland but the Mieke and Stefan affair never took place and indeed these characters did not exist and there was no spy!

For a minute I thought that I missed this part in history as I knew nothing about it, but right at the end of the film it confirms that it is a work of fiction.

With that out of the way, it is an interesting movie but not exceptional. Had the producers indicated at the beginning of the movie that it is a work of fiction, I would have enjoyed it much more.
6 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
25 June 2018,Some tense moments but...,"The Exception (2016) was directed by David Leveaux. The movie was produced in Belgium, but the dialog is in English.

The film is not meant to be a documentary, so we can't take it at face value. However, the basic outline of the story is true. Kaiser Wilhelm II was forced to relinquish his throne after World War I. He spent his remaining years at a secluded mansion in Holland. When Holland was invaded and conquered by the Germans, Wilhelm came under the direct authority of Germany.

In the movie, a previously wounded German army captain (Stefan Brandt, portrayed by Jai Courtney) is sent to be the commanding officer of the Kaiser's guard. Brandt is a loyal officer, but he is disgusted by the SS atrocities. He falls in love with one of the maids, Mieke de Jong, portrayed by the beautiful Lily James. She is Jewish, but Brandt isn't anti-Semitic, so he pursues his romance with Mieke.

Historically, Heinrich Himmler, the Reichsführer of the SS, did, indeed, visit the Kaiser in Holland. That visit is the lynchpin to the plot. (If the visit had been invented for plot purposes, we wouldn't believe it. However, Himmler really did visit.)

The key role in the film is that of Kaiser Wilhelm II, played brilliantly by Christopher Plummer. Plummer is a consummate actor, and he makes the role come alive.

I think that the manner in which the Kaiser is portrayed takes the movie the furthest away from historical reality. In the film he's shown as a more-or-less kindly old man who loves to feed his ducks. According to Wikipedia, he remained a harsh, haughty aristocrat. However, the movie will only work if we believe that the Kaiser also has a softer side, so that's what we see.

I want to alert IMDb readers to watch for the work of Janet McTeer, who portrays the Kaiser's wife, Princess Hermine. She has no great love for the Nazis, but she is willing to go to any lengths to see that her husband returns to Germany and is restored to his monarchy. She is a German Lady Macbeth--cold, calculating, and decisive.

We saw this film at the wonderful Little Theatre in Rochester, NY. It will work well on the small screen. The movie carries an anemic 6.8 IMDb rating. It's much, much better than that. The plot is interesting, the acting is outstanding, and the direction is excellent. Don't be fooled by the low rating--this is a movie that I highly recommend.",6
28 November 2018,Cool Kaiser,"""The Exception"" is a little like ""Allied"" inasmuch as it's a romantic WW2 drama made 70 years after the war. Like ""Allied"" it captures a little of the flavour of Casablanca, a romance set against momentous events. Although Ingrid and Bogie didn't burn up the bedroom quite like Jai Courtney and Lily James do in this film.

When German officer Captain Stefan Brandt (Jai Courtney) is sent to guard the exiled Kaiser Wilhelm II (Christopher Plummer) at his country estate in Holland, he is ordered by the Gestapo to investigate if a British spy has infiltrated the home. Despite being warned not to have intimate relations with the female staff, he throws caution and uniform aside to engage in a hot affair with a young Dutch woman, Mieke de Jong (Lily James), who also happens to be Jewish. When a creepy Heinrich Himmler (Eddie Marsan) turns up, things come to a head.

In a story where the hero is a German soldier who has been wounded invading Poland, you have to sort out his Nazi credentials early and still keep things believable. Captain Brand obviously doesn't like the Gestapo but he is not a committed anti Nazi - at the beginning anyway.

However there is a decided distaste for the Nazis in the air especially from the Kaiser himself. He tells how he didn't approve of Hermann Goering when the plus-sized Nazi chief turned up to dinner wearing the wrong duds.

Christopher Plummer makes a cuddly Kaiser, but it's a show-stopping performance. Ripped Aussie actor Jai Courtney creates an officer who has seen a bit too much of the war and it's only 1940. Lily James, one of the current crop of beautiful, polished British stars that every generation produces, is a captivating Mieke.

Eddie Marsan makes an evil Himmler. He projects a man who rules by terror rather than charisma. The tension ramps up whenever he's around. It's a pity his visit is so brief.

""The Exception"" gets more far-fetched as it goes along, but intense performances, great locations and a suitably romantic and dramatic score from Ilan Eshkeri make ""The Exception"" exceptional.",8
